"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"218593_at",0.0737661406523809,3.705281530875,0.613591616081101,0.544866806296412,0.890335634813614,-5.61385932854334
"213683_at",0.0758857278238098,0.91939415,0.613536867201248,0.544902434505941,0.890335634813614,-5.61389052861306
"215397_x_at",0.111193500419047,2.15281345995833,0.613525295826773,0.544909964814203,0.890335634813614,-5.61389712251588
"217242_at",-0.0706441116857141,0.7834238495,-0.613467757034687,0.544947410171045,0.890335634813614,-5.61392990898458
"219582_at",0.115308866423809,2.793049279375,0.61344594377704,0.544961606255859,0.890335634813614,-5.61394233772817
"215486_at",-0.0700765381095237,0.651624842,-0.613356908032766,0.545019552803651,0.890335634813614,-5.61399306401678
"218033_s_at",-0.0693595678380949,1.24158333345833,-0.613297117513421,0.545058467692597,0.890335634813614,-5.61402712443609
"201963_at",-0.103706816566667,6.93801625925,-0.613289839106994,0.545063204971107,0.890335634813614,-5.61403127045203
"206073_at",-0.0910049808857145,1.88581115016667,-0.613275846636924,0.545072312276544,0.890335634813614,-5.61403924088213
"217469_at",-0.0629149971380957,0.92717486825,-0.613208017058367,0.54511646177663,0.890335634813614,-5.61407787566082
"217110_s_at",-0.0695399075142858,0.571609049833333,-0.613172571369631,0.545139533719701,0.890335634813614,-5.61409806338251
"206218_at",-0.0576210393952378,0.697211693625,-0.613082018644995,0.545198477698912,0.890335634813614,-5.61414963160871
"215602_at",0.066071757504762,1.123603511,0.613069540954758,0.545206600132574,0.890335634813614,-5.61415673686138
"211572_s_at",0.071017934161905,0.722372799583333,0.613051952295576,0.545218049692776,0.890335634813614,-5.61416675224863
"200094_s_at",0.0540266621904788,9.02534396083333,0.613040978983486,0.545225192973134,0.890335634813614,-5.61417300056405
"221848_at",-0.0950802614857142,3.46125241,-0.612918443189722,0.545304963255469,0.890335634813614,-5.61424276633143
"35626_at",-0.0801962391952369,5.698673357375,-0.612891728491228,0.545322355225468,0.890335634813614,-5.61425797455439
"219298_at",0.0958159990000005,3.14383048841667,0.612804783345168,0.545378960816548,0.890335634813614,-5.61430746650032
"207521_s_at",-0.0703682128285714,0.937793197458333,-0.612795766373968,0.545384831487594,0.890335634813614,-5.61431259885824
"213090_s_at",-0.100483025404762,4.88205526020833,-0.612776171132888,0.545397589457483,0.890335634813614,-5.61432375199542
"203133_at",0.0613322848333322,7.84075249116667,0.61275071542077,0.545414163267279,0.890335634813614,-5.61433824025508
"220500_s_at",0.0767456873190464,1.61891883916667,0.612688424364736,0.545454721100729,0.890335634813614,-5.61437369109619
"218465_at",-0.0994052900190487,4.35313244116667,-0.61260208945388,0.545510936557642,0.890335634813614,-5.61442281990936
"37793_r_at",0.0908886321428577,1.690915960625,0.612522301735929,0.545562891631984,0.890335634813614,-5.61446821708511
"211817_s_at",-0.104855143338095,1.29424847341667,-0.612517555270828,0.545565982452112,0.890335634813614,-5.61447091752215
"212408_at",0.0783136630285757,7.04830465220833,0.612450693565818,0.545609522674076,0.890335634813614,-5.61450895542994
"216156_at",0.0571457103428573,0.729514281458333,0.612442795018155,0.545614666314672,0.890335634813614,-5.6145134486816
"215803_at",0.0692759634857142,0.588930760083333,0.612418802921296,0.545630290447439,0.890335634813614,-5.61452709673627
"217778_at",0.065926325776192,3.71658231058333,0.612367351039103,0.545663797733549,0.890335634813614,-5.61455636371572
"204954_s_at",-0.0711316663523804,2.02046611725,-0.612183662556745,0.545783430990632,0.890377276570763,-5.61466083039531
"211108_s_at",0.0731905758904762,0.76692131225,0.612138175949495,0.54581305779037,0.890377276570763,-5.61468669469195
"205874_at",-0.0824336420333327,1.49260407275,-0.612107363086974,0.545833127617328,0.890377276570763,-5.61470421424233
"204993_at",0.111929066590476,2.80891514204167,0.612071574302018,0.545856438976737,0.890377276570763,-5.61472456192601
"209651_at",-0.11458559877619,4.71577650291667,-0.611895788538824,0.545970946266697,0.890377276570763,-5.61482448804232
"216807_at",-0.0754476314619046,1.335057118375,-0.611880533299327,0.545980884163011,0.890377276570763,-5.61483315863274
"211678_s_at",0.0769420370142866,5.45263102125,0.611849987419672,0.546000783302606,0.890377276570763,-5.61485051930479
"208237_x_at",0.0644182022333331,0.921567534958333,0.611812998043772,0.546024880573157,0.890377276570763,-5.61487154099745
"206524_at",0.0878894779571442,2.48116441416667,0.61177592180574,0.546049034991685,0.890377276570763,-5.6148926108199
"207899_at",0.0782145188761905,1.03302074425,0.611391759246251,0.546299342139672,0.890681996620973,-5.6151108513419
"218707_at",-0.0703002780285722,3.18439696658333,-0.611366384698897,0.546315877444403,0.890681996620973,-5.61512526179961
"205606_at",-0.097527368657143,2.71270283670833,-0.611012961852609,0.546546212481096,0.890992314338922,-5.6153259139121
"211154_at",0.0605164267,0.596997673916667,0.610793129142921,0.546689508982062,0.891147399384633,-5.61545066492338
"221973_at",-0.129052086523809,1.6035005665,-0.610744286049577,0.546721349705516,0.891147399384633,-5.61547837657381
"221681_s_at",0.100405869885714,1.21570297508333,0.61062198232386,0.54680108354811,0.89121215526787,-5.61554775747943
"215459_at",0.0874865922190479,0.9378599535,0.610397454452797,0.546947476563169,0.891385539205335,-5.61567509343104
"217135_x_at",-0.095603777690477,2.5036139415,-0.610179239457832,0.547089773247498,0.891416634910524,-5.61579880570082
"216812_at",0.0827170596333338,1.05949922391667,0.610125252494188,0.547124980815627,0.891416634910524,-5.61582940582869
