"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"220201_at",0.230703903599998,3.390899907,2.67502299983629,0.0128074808653133,0.0376153264649419,-3.9128735969374
"222187_x_at",-0.207610348857143,3.38308623758333,-2.6746634984915,0.0128181765441323,0.0376417768090739,-3.91364959723936
"212968_at",-0.235421071085716,4.28095979145833,-2.6743449041832,0.0128276621709718,0.03766466721797,-3.9143372488159
"210803_at",0.228766001742857,0.788434931458333,2.67369440108577,0.0128470502587212,0.0377166234335176,-3.91574114684427
"201692_at",0.240373535028571,4.248001035125,2.67342373098919,0.0128551255974419,0.0377353581412853,-3.91632524308466
"202017_at",-0.368234328657143,3.01433429608333,-2.67297342108443,0.0128685709541086,0.0377698491626716,-3.91729692182143
"209516_at",0.289368838228572,2.98499964866667,2.67267756359928,0.0128774118360381,0.0377908185313424,-3.91793527300401
"203209_at",0.3774518794,4.05266730245833,2.6725580307751,0.0128809853564507,0.0377963264996908,-3.91819316941726
"219084_at",0.246486640257142,3.17590466820833,2.67160518484211,0.0129095045972306,0.037866978382267,-3.92024873708414
"201142_at",0.187387078028572,5.35650235045833,2.67160034044376,0.0129096497438736,0.037866978382267,-3.92025918681588
"208918_s_at",0.287187537628571,4.30528895591667,2.67158321097878,0.0129101629848417,0.037866978382267,-3.92029613627514
"207682_s_at",0.231765259199999,1.37733674166667,2.67139472758981,0.012915811673343,0.0378785593268909,-3.92070269937981
"219783_at",0.288724300085714,3.84554881204167,2.67126927936178,0.0129195725336953,0.037884601465464,-3.9209732852101
"202589_at",0.727949606942858,5.217684034375,2.67098443372507,0.0129281158374712,0.0379046639262102,-3.92158765706962
"211562_s_at",0.256068957914285,1.47424380566667,2.67078177079462,0.0129341974761119,0.0379150299661081,-3.92202474996732
"217418_x_at",0.224253649942857,0.724170724,2.67075319084381,0.0129350553370032,0.0379150299661081,-3.92208638822065
"212457_at",0.173425170514286,6.17721508325,2.67042934320204,0.0129447797279926,0.0379385420340075,-3.92278480304784
"205898_at",0.200450411885714,0.982851754208333,2.67003937026229,0.0129564987914442,0.0379678931303608,-3.92362576141828
"201510_at",0.421074046314286,2.85095464379167,2.66943106506326,0.0129747987830081,0.0380165188069277,-3.9249374049589
"221984_s_at",-0.211862689400001,6.51220074958333,-2.66919261740147,0.0129819787392793,0.0380325539682962,-3.92545150609459
"220341_s_at",-0.242444540771429,3.06324300525,-2.66876788998735,0.0129947770253566,0.0380650424449531,-3.92636716851154
"215533_s_at",-0.500469251942857,2.74294945325,-2.66853275219553,0.0130018674972929,0.0380806208333196,-3.92687406265719
"208887_at",0.215345858285715,6.418505120375,2.66845369967286,0.0130042521031322,0.0380806208333196,-3.9270444730841
"219469_at",-0.339374186542858,3.19862386504167,-2.66842150150706,0.0130052234726352,0.0380806208333196,-3.92711388059355
"213161_at",-0.204251253200001,4.526457831625,-2.66821769846227,0.0130113734751363,0.0380915694469447,-3.92755319472302
"213542_at",0.202132599171429,4.84852205716667,2.66815787528279,0.0130131792284714,0.0380915694469447,-3.92768214488781
"201830_s_at",-0.481310705314286,5.68968689641667,-2.66812762757468,0.0130140923401129,0.0380915694469447,-3.92774734386032
"222022_at",0.225093380685714,2.16673044004167,2.66782484118652,0.0130232360996513,0.0381133250909,-3.92839997733486
"213656_s_at",-0.190473407085715,6.46664560816667,-2.66767554954561,0.013027746728518,0.0381171632796684,-3.92872174896074
"215220_s_at",-0.264937239628571,0.53380230775,-2.66764157898788,0.0130287733035241,0.0381171632796684,-3.9287949650487
"208394_x_at",0.231472557285714,0.830344429708333,2.66761155216175,0.0130296807637777,0.0381171632796684,-3.92885968085029
"209345_s_at",0.232068641114285,5.46377786883333,2.66740406679996,0.0130359529310384,0.0381305046539841,-3.9293068557995
"213147_at",-0.241246412885715,4.79449694745833,-2.66728899571854,0.0130394326841821,0.038135675712948,-3.9295548499241
"201862_s_at",0.309905460771428,6.18472189704167,2.66711346514249,0.0130447424091408,0.0381438111613213,-3.92993313101573
