"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"PCBP4",0.00144166563161814,0.498061924274706,0.125,0.092,1,"PCBP4","Endothelial"
"FAM214A",0.00144334238749689,0.306195119350698,0.233,0.187,1,"FAM214A","Endothelial"
"ECI1",0.00144456292802126,-0.435675915337479,0.225,0.258,1,"ECI1","Endothelial"
"MIEF1",0.00144467948377326,0.342212411652157,0.123,0.089,1,"MIEF1","Endothelial"
"SSR3",0.00145901674765684,0.281924713296543,0.442,0.39,1,"SSR3","Endothelial"
"CGAS",0.00146333203096708,0.369191168425445,0.178,0.138,1,"CGAS","Endothelial"
"ZNF397",0.00146910345262666,-0.294655452570497,0.107,0.139,1,"ZNF397","Endothelial"
"CHP1",0.00147761687454428,0.291443869856307,0.273,0.225,1,"CHP1","Endothelial"
"CBFB",0.00149651245548794,0.353601900023558,0.171,0.132,1,"CBFB","Endothelial"
"DAP3",0.00149960206578059,0.3035916769033,0.258,0.21,1,"DAP3","Endothelial"
"RNF20",0.00151975728409833,-0.547840141713949,0.115,0.147,1,"RNF20","Endothelial"
"SPRY2",0.0015505207484127,0.580593959810431,0.108,0.077,1,"SPRY2","Endothelial"
"EEF2K",0.00157687249592017,-0.513789018665731,0.172,0.206,1,"EEF2K","Endothelial"
"SEPT6",0.00158113158607262,0.532220257095747,0.165,0.126,1,"SEPT6","Endothelial"
"HAGLROS",0.00158186122724794,0.523563363082066,0.136,0.102,1,"HAGLROS","Endothelial"
"USHBP1",0.00159944693765759,-0.344775960725605,0.165,0.2,1,"USHBP1","Endothelial"
"ITIH5",0.00160036283887814,0.461207219595812,0.215,0.175,1,"ITIH5","Endothelial"
"SLC36A4",0.00160585476300941,0.343307253111732,0.157,0.121,1,"SLC36A4","Endothelial"
"EGR3",0.0016218818541146,0.545834093150688,0.135,0.101,1,"EGR3","Endothelial"
"RNF44",0.00163563907801458,0.271708773714998,0.13,0.095,1,"RNF44","Endothelial"
"NBL1",0.00165333477934252,0.291376600508181,0.411,0.362,1,"NBL1","Endothelial"
"PCDH17",0.00165595707396226,0.334428060153206,0.438,0.401,1,"PCDH17","Endothelial"
"FUT11",0.00165679181367185,0.349572461962004,0.19,0.149,1,"FUT11","Endothelial"
"ADAMTSL1",0.00168346398601803,0.280458972961997,0.108,0.077,1,"ADAMTSL1","Endothelial"
"HIRIP3",0.00171165276906454,-0.758857611914642,0.106,0.136,1,"HIRIP3","Endothelial"
"ASXL2",0.00172676186303137,0.328561905145475,0.179,0.139,1,"ASXL2","Endothelial"
"TP53",0.00174324025546463,0.311579983678121,0.201,0.157,1,"TP53","Endothelial"
"BTN3A2",0.00175365929597871,-0.509903874558004,0.21,0.245,1,"BTN3A2","Endothelial"
"TSPAN6",0.00177183005021826,-0.808475196672561,0.124,0.154,1,"TSPAN6","Endothelial"
"ARHGAP21",0.0017727551000129,0.327401820407942,0.267,0.219,1,"ARHGAP21","Endothelial"
"ANXA4",0.00178321039346441,-0.345902139911446,0.271,0.304,1,"ANXA4","Endothelial"
"S100A4",0.0017909609577081,-0.382566630029563,0.533,0.545,1,"S100A4","Endothelial"
"SYNC",0.0017978145497049,0.475276916558561,0.102,0.072,1,"SYNC","Endothelial"
"ZDHHC5",0.00182378827237074,0.488864251585171,0.15,0.114,1,"ZDHHC5","Endothelial"
"PIH1D1",0.00183344011154915,-0.499863053120981,0.247,0.279,1,"PIH1D1","Endothelial"
"LPCAT2",0.00183788100255878,-0.352034400774896,0.348,0.379,1,"LPCAT2","Endothelial"
"IGF1R",0.00184588959524243,-0.459004555395923,0.164,0.196,1,"IGF1R","Endothelial"
"ASB9",0.00187786038260294,-0.446338951060283,0.097,0.126,1,"ASB9","Endothelial"
"GATAD1",0.00189092943360129,-0.331066695384258,0.251,0.283,1,"GATAD1","Endothelial"
"CASZ1",0.00190204529648543,-0.597173965331447,0.087,0.115,1,"CASZ1","Endothelial"
"ZNF521",0.00192352791736606,-0.337683485798124,0.274,0.307,1,"ZNF521","Endothelial"
"CTSF",0.00193663109992395,-0.486868177483803,0.149,0.181,1,"CTSF","Endothelial"
"OAS1",0.00197937715845817,0.688528779751458,0.112,0.082,1,"OAS1","Endothelial"
"MAPK6",0.00198361886401165,0.26123350368474,0.156,0.121,1,"MAPK6","Endothelial"
"UROS",0.00199322631304128,0.326374332052037,0.166,0.128,1,"UROS","Endothelial"
"PRKAG2",0.00199508916185836,0.391837152023255,0.233,0.188,1,"PRKAG2","Endothelial"
"ARL8B",0.00199695570332385,0.382176708850347,0.2,0.157,1,"ARL8B","Endothelial"
"RAD23B",0.00203412703155164,0.274203165639832,0.337,0.285,1,"RAD23B","Endothelial"
"MED12",0.00204689805279236,-0.643375988572018,0.089,0.116,1,"MED12","Endothelial"
"FBXO34",0.0020494868824139,-0.812068800694183,0.143,0.173,1,"FBXO34","Endothelial"
"SHB",0.00205159797006657,0.41480289246111,0.159,0.122,1,"SHB","Endothelial"
"TFDP2",0.0020618937457612,-0.554270822768764,0.166,0.198,1,"TFDP2","Endothelial"
"DUSP23",0.00207228497519858,0.319505836142584,0.539,0.5,1,"DUSP23","Endothelial"
"KHSRP",0.00208866406911607,0.271711729537395,0.223,0.178,1,"KHSRP","Endothelial"
"ANKRD40",0.00208933891805873,0.399745230076681,0.177,0.138,1,"ANKRD40","Endothelial"
"HNRNPH2",0.00209389065693371,0.359910268043082,0.329,0.273,1,"HNRNPH2","Endothelial"
"MIER2",0.00210250470202906,-0.357309044077232,0.195,0.229,1,"MIER2","Endothelial"
"TFE3",0.00211184774117147,0.358374779075455,0.12,0.087,1,"TFE3","Endothelial"
"ANXA6",0.00213330498055179,0.277153643004521,0.252,0.206,1,"ANXA6","Endothelial"
"ITPKC",0.00213738666603974,0.366967910583261,0.155,0.119,1,"ITPKC","Endothelial"
"CAB39",0.00213865309961113,0.280985011162205,0.225,0.18,1,"CAB39","Endothelial"
"B4GALT2",0.00214261915663292,0.343677311974569,0.128,0.095,1,"B4GALT2","Endothelial"
"ATP5MPL",0.00215854001008951,0.25327956433008,0.601,0.561,1,"ATP5MPL","Endothelial"
"ARL4D",0.00216064645942248,0.394183218632265,0.11,0.079,1,"ARL4D","Endothelial"
"COX16",0.00217664227891597,0.566214559223791,0.164,0.128,1,"COX16","Endothelial"
"OTUD7B",0.00217671924899267,0.323486599088922,0.145,0.11,1,"OTUD7B","Endothelial"
"SMIM14",0.00218010014894798,-0.495246742723235,0.26,0.289,1,"SMIM14","Endothelial"
"TGIF1",0.0021843903275917,0.36025274874777,0.292,0.243,1,"TGIF1","Endothelial"
"ARFGAP2",0.00218659926236305,-0.522315459543241,0.169,0.201,1,"ARFGAP2","Endothelial"
"RELB",0.00220821139058555,0.423971707181549,0.192,0.151,1,"RELB","Endothelial"
"CANT1",0.00221340033809841,0.551833693332383,0.14,0.105,1,"CANT1","Endothelial"
"LAMA3",0.00227710573065205,-0.683465641748928,0.081,0.107,1,"LAMA3","Endothelial"
"HSPA4",0.00229872013838801,0.283454176229415,0.243,0.198,1,"HSPA4","Endothelial"
"FLNC",0.00230573043971515,-0.58832430471643,0.12,0.151,1,"FLNC","Endothelial"
"NFE2L2",0.00230931812203302,0.307641999530767,0.506,0.462,1,"NFE2L2","Endothelial"
"HES1",0.00231442971734152,-0.490888567907641,0.543,0.548,1,"HES1","Endothelial"
"TNPO1",0.00231731188786291,0.271674293608992,0.344,0.294,1,"TNPO1","Endothelial"
"BOP1",0.00232389888910946,0.392754933458202,0.154,0.118,1,"BOP1","Endothelial"
"OPA3",0.00235646156304383,0.329928982115768,0.149,0.113,1,"OPA3","Endothelial"
"CD320",0.00235909000722619,-0.318947018444815,0.444,0.468,1,"CD320","Endothelial"
"ZNF226",0.00239025884712351,-0.565334058003803,0.081,0.108,1,"ZNF226","Endothelial"
"PDE2A",0.00240821565339563,-0.362372346744465,0.353,0.385,1,"PDE2A","Endothelial"
"UBE2E2",0.00241898079405788,0.374684723476461,0.154,0.118,1,"UBE2E2","Endothelial"
"FBXO11",0.00242634832386425,0.408122669359068,0.266,0.221,1,"FBXO11","Endothelial"
"UBR4",0.00243316368582047,0.374463965693441,0.258,0.213,1,"UBR4","Endothelial"
"SSFA2",0.00243696157896337,-0.32206824594759,0.438,0.467,1,"SSFA2","Endothelial"
"DYNLT3",0.00245288133114298,0.281925602364315,0.199,0.159,1,"DYNLT3","Endothelial"
"SDHD",0.0024583551686052,-0.28547169942311,0.304,0.334,1,"SDHD","Endothelial"
"LETM1",0.00247918732480302,0.605100406535701,0.161,0.126,1,"LETM1","Endothelial"
"TAF13",0.00249120146449555,0.781137096252742,0.125,0.094,1,"TAF13","Endothelial"
"PSME4",0.00249741547577581,0.381762998152105,0.166,0.129,1,"PSME4","Endothelial"
"CLK4",0.00251028536612367,-0.433144058373833,0.157,0.188,1,"CLK4","Endothelial"
"KANK1",0.00251783624522765,0.392464238894106,0.118,0.087,1,"KANK1","Endothelial"
"C15orf40",0.00251801828368892,-0.335808772285739,0.162,0.195,1,"C15orf40","Endothelial"
"SAV1",0.00251895811130571,0.306335449852288,0.435,0.396,1,"SAV1","Endothelial"
"CLIP1",0.00254656794483488,0.258509010908159,0.351,0.294,1,"CLIP1","Endothelial"
"PCYT1A",0.0025561434897607,0.327624581222671,0.224,0.183,1,"PCYT1A","Endothelial"
"GFM1",0.00259025089879309,0.297495080976696,0.227,0.185,1,"GFM1","Endothelial"
"TMEM167A",0.0025938718850039,0.331639609097864,0.309,0.263,1,"TMEM167A","Endothelial"
"MPHOSPH6",0.00259561985419744,0.352573710242757,0.115,0.085,1,"MPHOSPH6","Endothelial"
"DKC1",0.00265135086532577,0.465994824238319,0.221,0.178,1,"DKC1","Endothelial"
"TIMM44",0.00271327660912744,0.289749302852482,0.176,0.138,1,"TIMM44","Endothelial"
"SNRNP25",0.00271701286136698,-0.669584242119288,0.091,0.118,1,"SNRNP25","Endothelial"
"CDIPT",0.00272006911564206,-0.277047118795227,0.293,0.328,1,"CDIPT","Endothelial"
"EMC1",0.00272119824135645,0.362389519221317,0.11,0.08,1,"EMC1","Endothelial"
"DCTN6",0.0027223951504635,0.308478722515183,0.308,0.259,1,"DCTN6","Endothelial"
"ATP6V0A2",0.00274550314182312,0.653354770261804,0.103,0.074,1,"ATP6V0A2","Endothelial"
"ATP13A2",0.00275521527252432,0.350674598262321,0.185,0.148,1,"ATP13A2","Endothelial"
"PQBP1",0.00276108865929809,-0.418509649278502,0.313,0.338,1,"PQBP1","Endothelial"
"THOC7",0.00280775904578735,-0.40562347033269,0.344,0.374,1,"THOC7","Endothelial"
"PGD",0.00281647890382399,0.345849182952497,0.124,0.093,1,"PGD","Endothelial"
"MRPL54",0.00282134810363564,0.334222537715088,0.351,0.299,1,"MRPL54","Endothelial"
"CMPK1",0.00283499800631955,0.315696128762399,0.413,0.359,1,"CMPK1","Endothelial"
"HTATSF1",0.00286154986998537,0.33282029478305,0.212,0.17,1,"HTATSF1","Endothelial"
"PRH1",0.00288141422982036,-0.430028145810458,0.112,0.141,1,"PRH1","Endothelial"
"UGDH",0.00289620432242439,0.325842129050175,0.124,0.093,1,"UGDH","Endothelial"
"ANGPTL2",0.00291037040672049,0.438668962134683,0.291,0.249,1,"ANGPTL2","Endothelial"
"NME7",0.00296726446476233,-0.516381397848644,0.075,0.101,1,"NME7","Endothelial"
"ABLIM1",0.00297564618580682,-0.337520317717092,0.424,0.449,1,"ABLIM1","Endothelial"
"REEP5",0.0029778212296295,0.260400055306433,0.507,0.455,1,"REEP5","Endothelial"
"ANKRD28",0.00297837160412197,0.312589046395792,0.488,0.437,1,"ANKRD28","Endothelial"
"LRG1",0.00298216115246375,0.66931913404561,0.124,0.093,1,"LRG1","Endothelial"
"APOPT1",0.00299801265548747,-0.421861671780595,0.258,0.292,1,"APOPT1","Endothelial"
"IPO7",0.00301571014309034,0.253981290560192,0.329,0.28,1,"IPO7","Endothelial"
"RBBP6",0.0030857276930074,0.325463312869816,0.386,0.341,1,"RBBP6","Endothelial"
"IDH2",0.00309306073822655,0.288289439736875,0.175,0.137,1,"IDH2","Endothelial"
"VSIR",0.00311933976865447,-0.362578981358117,0.336,0.368,1,"VSIR","Endothelial"
"SEC11C",0.00314324495317441,-0.44432608169671,0.279,0.309,1,"SEC11C","Endothelial"
"VGLL4",0.00314422921344187,0.415499256217611,0.457,0.417,1,"VGLL4","Endothelial"
"BEX4",0.00319947828573863,-0.624457222101443,0.085,0.112,1,"BEX4","Endothelial"
"CCDC50",0.00322194809953145,0.290955786180847,0.536,0.504,1,"CCDC50","Endothelial"
"RYBP",0.00325289582315758,0.318578490104025,0.269,0.222,1,"RYBP","Endothelial"
"FBXO22",0.00327439217709227,0.344079008442517,0.168,0.132,1,"FBXO22","Endothelial"
"RNF19A",0.00328407845687901,0.328325432222682,0.36,0.31,1,"RNF19A","Endothelial"
"CMTM6",0.00330656732418283,0.367765542039346,0.307,0.257,1,"CMTM6","Endothelial"
"SLC25A32",0.00330824812141817,0.424574056241461,0.139,0.107,1,"SLC25A32","Endothelial"
"BOLA3",0.00334914110650917,0.365431472486451,0.27,0.226,1,"BOLA3","Endothelial"
"DNAJB4",0.00335819034650565,0.322974947029623,0.516,0.486,1,"DNAJB4","Endothelial"
"GTF3C6",0.00337284338602215,0.255390924532051,0.353,0.302,1,"GTF3C6","Endothelial"
"LSM12",0.00337737876764527,0.289398861599211,0.221,0.18,1,"LSM12","Endothelial"
"PSME3",0.00337924103057723,0.361836134774473,0.16,0.125,1,"PSME3","Endothelial"
"LIMCH1",0.00338377949339152,0.262905449306744,0.253,0.21,1,"LIMCH1","Endothelial"
"UXS1",0.00339153106807126,0.285058739852214,0.155,0.12,1,"UXS1","Endothelial"
"NHLRC2",0.0034054987069748,0.504501395183507,0.123,0.092,1,"NHLRC2","Endothelial"
"POLR2J3.1",0.00343416132511252,0.322053526833633,0.476,0.431,1,"POLR2J3.1","Endothelial"
"SLC39A6",0.00345124668856436,0.699337967088372,0.103,0.075,1,"SLC39A6","Endothelial"
"MRPL3",0.00345520336074025,0.31862344599118,0.199,0.158,1,"MRPL3","Endothelial"
"GADD45GIP1",0.00346962440459106,0.273873694385712,0.581,0.543,1,"GADD45GIP1","Endothelial"
"KCTD5",0.00350911214465317,0.501846027542188,0.101,0.073,1,"KCTD5","Endothelial"
"CDA",0.00351201621847625,0.287234415623382,0.211,0.173,1,"CDA","Endothelial"
"PARVB",0.0035151474621083,0.288971796182699,0.42,0.372,1,"PARVB","Endothelial"
"KCTD3",0.00355341399205468,0.501456333701481,0.16,0.125,1,"KCTD3","Endothelial"
"CREB3L2",0.00357634631726396,0.279537654823705,0.25,0.208,1,"CREB3L2","Endothelial"
"CHIC2",0.00358286902247337,0.296677919518233,0.262,0.217,1,"CHIC2","Endothelial"
"TMEM205",0.00359353531648398,-0.300820587672133,0.302,0.333,1,"TMEM205","Endothelial"
"FAM171A1",0.00364535696923726,0.258263472113747,0.262,0.219,1,"FAM171A1","Endothelial"
"RC3H2",0.00365687321129172,0.445056409969547,0.194,0.156,1,"RC3H2","Endothelial"
"KRCC1",0.00367607807639817,-0.368324394419654,0.159,0.191,1,"KRCC1","Endothelial"
"TRAF7",0.00370495371566862,0.326963832463911,0.236,0.193,1,"TRAF7","Endothelial"
"THUMPD3-AS1",0.00373033178136881,0.336912096141477,0.324,0.279,1,"THUMPD3-AS1","Endothelial"
"TCF7L2",0.00374348521658239,0.279564087139744,0.319,0.276,1,"TCF7L2","Endothelial"
"TMTC1",0.00377909639012281,-0.651485132979702,0.195,0.222,1,"TMTC1","Endothelial"
"SMAD1",0.00380173060978589,-0.258464615374099,0.328,0.358,1,"SMAD1","Endothelial"
"YEATS2",0.00381443934019768,0.391398491563204,0.153,0.118,1,"YEATS2","Endothelial"
"PPIE",0.00385917916708833,-0.603957653604073,0.146,0.176,1,"PPIE","Endothelial"
"FHOD1",0.00386052763625097,0.359326120675403,0.165,0.13,1,"FHOD1","Endothelial"
"ABTB1",0.00388993810971584,-0.76657365673548,0.135,0.164,1,"ABTB1","Endothelial"
"SLC7A6",0.00389666523136139,0.313595417862521,0.103,0.075,1,"SLC7A6","Endothelial"
"GART",0.00389817479333724,0.252815206677699,0.161,0.126,1,"GART","Endothelial"
"SNTB2",0.00395489199914867,-0.260015409535265,0.475,0.496,1,"SNTB2","Endothelial"
"DCTD",0.00395519486194248,0.290987171849492,0.213,0.172,1,"DCTD","Endothelial"
"INTS3",0.00398176001762846,-0.385381227764862,0.146,0.175,1,"INTS3","Endothelial"
"MDK",0.00398634096341137,-0.314887728588435,0.297,0.329,1,"MDK","Endothelial"
"EEF1G",0.0040065304422605,0.450194349537978,0.173,0.14,1,"EEF1G","Endothelial"
"CARD19",0.00407164082901102,-0.259672264748963,0.318,0.346,1,"CARD19","Endothelial"
"GNG12",0.0041181224972919,0.313315257310667,0.322,0.274,1,"GNG12","Endothelial"
"HOXA9",0.00413454016848892,0.424785220491402,0.111,0.082,1,"HOXA9","Endothelial"
"SH3PXD2A",0.0041580549952918,0.423218716683089,0.16,0.125,1,"SH3PXD2A","Endothelial"
"THYN1",0.00415991359786385,-0.264847997127695,0.208,0.239,1,"THYN1","Endothelial"
"MRPL21",0.00416520713146096,-0.327106721811784,0.284,0.316,1,"MRPL21","Endothelial"
"MIF4GD",0.00420390853876114,-0.536878798785061,0.153,0.18,1,"MIF4GD","Endothelial"
"DNM1L",0.00426122517950602,0.403504612723298,0.256,0.213,1,"DNM1L","Endothelial"
"TRMT61A",0.00426554786303068,0.518026288397402,0.1,0.072,1,"TRMT61A","Endothelial"
"BRIX1",0.00431004988186201,0.270493635114489,0.255,0.209,1,"BRIX1","Endothelial"
"TUSC2",0.00432685805992034,-0.507204368687329,0.204,0.235,1,"TUSC2","Endothelial"
"GALNT2",0.00435194170263912,0.335924031782249,0.163,0.128,1,"GALNT2","Endothelial"
"TSPAN17",0.00437005646556523,0.372568240559686,0.139,0.107,1,"TSPAN17","Endothelial"
"ANXA2R",0.00437715965445659,-0.425338188876074,0.184,0.214,1,"ANXA2R","Endothelial"
"TUT1",0.00439420821668456,0.432170534226815,0.106,0.078,1,"TUT1","Endothelial"
"AP1G1",0.00443522221249773,0.54171404166709,0.163,0.128,1,"AP1G1","Endothelial"
"PPM1K",0.00445335988261193,0.384921996569177,0.163,0.128,1,"PPM1K","Endothelial"
"HSPA9",0.00445832475404457,0.271137214941008,0.37,0.317,1,"HSPA9","Endothelial"
"POGK",0.00447481790046693,0.312181611290413,0.101,0.074,1,"POGK","Endothelial"
"EIF2A",0.00447525914759169,-0.29873731179881,0.348,0.367,1,"EIF2A","Endothelial"
"PHF12",0.00447787016507263,0.464616573924501,0.155,0.123,1,"PHF12","Endothelial"
"MYLK",0.00450854837428029,0.273437828035363,0.332,0.287,1,"MYLK","Endothelial"
"MBOAT7",0.00450973675800991,0.397466877590657,0.195,0.16,1,"MBOAT7","Endothelial"
"ZFAND3",0.00452589765758952,0.432553093824889,0.176,0.139,1,"ZFAND3","Endothelial"
"SIRPA",0.0045750677250675,0.336892841857567,0.116,0.086,1,"SIRPA","Endothelial"
"PLOD1",0.00460164061239752,0.413814837384413,0.266,0.224,1,"PLOD1","Endothelial"
"NCLN",0.00466219462176138,0.484497501642596,0.131,0.101,1,"NCLN","Endothelial"
"PERP",0.00466891847587101,-0.370239506502039,0.275,0.302,1,"PERP","Endothelial"
"DNM2",0.00467013544856746,0.311374328549778,0.268,0.223,1,"DNM2","Endothelial"
"MOB1B",0.00468269647208699,0.473212835805942,0.1,0.073,1,"MOB1B","Endothelial"
"BX284668.5",0.00469622886971176,0.39872923753002,0.123,0.093,1,"BX284668.5","Endothelial"
"NUFIP1",0.00470681165751888,0.430771287798233,0.11,0.081,1,"NUFIP1","Endothelial"
"CMTM3",0.00470740586297941,0.337664939752032,0.21,0.17,1,"CMTM3","Endothelial"
"MRPL24",0.00470966323822395,0.317951216268181,0.246,0.201,1,"MRPL24","Endothelial"
"NHP2",0.00472749766209812,0.324256165780752,0.469,0.426,1,"NHP2","Endothelial"
"MFSD14C",0.00475194477071467,0.381084002462587,0.145,0.112,1,"MFSD14C","Endothelial"
"FAM219A",0.00476068353738783,0.533992814977006,0.166,0.132,1,"FAM219A","Endothelial"
"LDLRAD4",0.00477148226415483,-0.738077847261796,0.084,0.108,1,"LDLRAD4","Endothelial"
"ANKH",0.00477476118145599,0.267402945672565,0.181,0.144,1,"ANKH","Endothelial"
"CASP1",0.0048253663640031,-0.615869788050503,0.116,0.141,1,"CASP1","Endothelial"
"RNF10",0.00482866662557449,0.254320363936668,0.272,0.226,1,"RNF10","Endothelial"
"USP5",0.00485314998577348,0.347174241315077,0.128,0.098,1,"USP5","Endothelial"
"PFDN6",0.00487246226535662,0.259868189166967,0.24,0.198,1,"PFDN6","Endothelial"
"MAML2",0.00489258106031348,0.417009334075115,0.223,0.185,1,"MAML2","Endothelial"
"CCDC68",0.0049335434205883,-0.711476625393294,0.082,0.107,1,"CCDC68","Endothelial"
"HEBP1",0.00503846225587994,-0.319620096784498,0.356,0.375,1,"HEBP1","Endothelial"
"TBRG4",0.00505441351554235,0.42068378520455,0.131,0.1,1,"TBRG4","Endothelial"
"ZNF518A",0.00506504659784229,-0.2973644050077,0.136,0.167,1,"ZNF518A","Endothelial"
"ZNF224",0.00512513143240261,-0.41947280925389,0.143,0.172,1,"ZNF224","Endothelial"
"MAFF",0.00519334058233482,0.331582846651384,0.302,0.26,1,"MAFF","Endothelial"
"C11orf74",0.0052130716558333,-0.250052065479256,0.12,0.147,1,"C11orf74","Endothelial"
"EEF1E1",0.00521727693881927,0.261734240663761,0.247,0.204,1,"EEF1E1","Endothelial"
"SAE1",0.00525326699490452,0.256465990882781,0.25,0.208,1,"SAE1","Endothelial"
"TENT4A",0.00530117455179227,0.252229315214015,0.142,0.109,1,"TENT4A","Endothelial"
"MARCH2",0.00540155686027708,-0.353595717953199,0.245,0.271,1,"MARCH2","Endothelial"
"SOCS4",0.00542048282294814,0.328529016961578,0.194,0.157,1,"SOCS4","Endothelial"
"MAP3K2",0.00547335113380389,0.456879500701002,0.3,0.258,1,"MAP3K2","Endothelial"
"SPATA6",0.00548419561416147,-0.468187278808403,0.08,0.105,1,"SPATA6","Endothelial"
"COG3",0.00556366611318422,0.379899117072311,0.109,0.081,1,"COG3","Endothelial"
"UBE2F",0.00558402309079013,0.428475521199249,0.206,0.17,1,"UBE2F","Endothelial"
"GLS",0.00560312053481563,0.30933161997106,0.407,0.363,1,"GLS","Endothelial"
"WDR59",0.00563795095844463,0.44253091048519,0.1,0.074,1,"WDR59","Endothelial"
"TCP11L2",0.00563883656713558,-0.757855342041837,0.091,0.116,1,"TCP11L2","Endothelial"
"PDCD11",0.00564445217194873,0.501504229632829,0.118,0.09,1,"PDCD11","Endothelial"
"MSX1",0.00564777712769594,0.275061779044962,0.33,0.283,1,"MSX1","Endothelial"
"RILP",0.00564919598880358,-0.512229299600163,0.129,0.157,1,"RILP","Endothelial"
"ING4",0.00565843313017616,-0.50261050965667,0.137,0.164,1,"ING4","Endothelial"
"AP3B1",0.0057096844387045,0.26078853669096,0.238,0.196,1,"AP3B1","Endothelial"
"PDCL3",0.00571527066608001,0.349349447100449,0.229,0.188,1,"PDCL3","Endothelial"
"FTX",0.00572464128018679,-0.320056753710147,0.277,0.305,1,"FTX","Endothelial"
"PYCARD",0.00572544506801956,-0.466931093099288,0.238,0.265,1,"PYCARD","Endothelial"
"SCRN2",0.00574314271001181,-0.452634444958252,0.16,0.188,1,"SCRN2","Endothelial"
"MAP2K7",0.00575098056084254,0.361164521418042,0.182,0.147,1,"MAP2K7","Endothelial"
"CNN2",0.00579570741568184,0.355585958599608,0.178,0.144,1,"CNN2","Endothelial"
"ZNF532",0.00585607258224315,0.324135707180531,0.169,0.136,1,"ZNF532","Endothelial"
"CTDP1",0.00591103487312002,0.496312460675988,0.101,0.075,1,"CTDP1","Endothelial"
"FAM174A",0.00592189356442376,-0.294322712821184,0.192,0.224,1,"FAM174A","Endothelial"
"MOSPD3",0.00603685869601617,-0.644208921930645,0.099,0.124,1,"MOSPD3","Endothelial"
"HCFC1",0.00611357176413275,0.368160603411653,0.168,0.133,1,"HCFC1","Endothelial"
"TRPT1",0.00613001781986788,-0.534055974230901,0.092,0.117,1,"TRPT1","Endothelial"
"PPAN",0.00615680001106903,0.389423091850101,0.116,0.087,1,"PPAN","Endothelial"
"PTRH1",0.00625811690704714,0.293322094034161,0.185,0.148,1,"PTRH1","Endothelial"
"FN3KRP",0.00626830956628793,-0.958133896048328,0.082,0.106,1,"FN3KRP","Endothelial"
"FAM96B",0.00629918944957858,0.25680374514491,0.465,0.418,1,"FAM96B","Endothelial"
"PRDM1",0.00637832642981066,0.308166355928215,0.169,0.134,1,"PRDM1","Endothelial"
"WDFY1",0.00637843103779115,0.455751235365656,0.247,0.208,1,"WDFY1","Endothelial"
"H1F0",0.0063818282314438,0.281671314280751,0.226,0.187,1,"H1F0","Endothelial"
"TRPC4AP",0.00639523634415082,0.250761872333464,0.188,0.151,1,"TRPC4AP","Endothelial"
"AKR7A2",0.00644124510668045,-0.284149318176423,0.206,0.236,1,"AKR7A2","Endothelial"
"MRTO4",0.00647561734864501,0.299144505166109,0.215,0.176,1,"MRTO4","Endothelial"
"NRP1",0.00647902995105423,0.301103180476254,0.581,0.549,1,"NRP1","Endothelial"
"NUDT15",0.00652849318602644,0.434593775876072,0.107,0.08,1,"NUDT15","Endothelial"
"PI4KB",0.00654498858051551,0.271820154950937,0.151,0.118,1,"PI4KB","Endothelial"
"OGFOD1",0.00657929053271794,0.397131840926226,0.107,0.08,1,"OGFOD1","Endothelial"
"FXR2",0.00661952128700704,0.292548709702058,0.101,0.075,1,"FXR2","Endothelial"
"CEP57",0.00662344486477863,-0.360239728400999,0.266,0.294,1,"CEP57","Endothelial"
"CD58",0.00664516267003714,0.404020724748718,0.189,0.154,1,"CD58","Endothelial"
"NR1D2",0.00671181992692093,0.364579313066456,0.232,0.193,1,"NR1D2","Endothelial"
"RUFY2",0.00678072080705902,-0.486110253265395,0.129,0.157,1,"RUFY2","Endothelial"
"PDPR",0.00678484010696131,0.339376922546928,0.151,0.118,1,"PDPR","Endothelial"
"ZNF766",0.00678986171705586,-0.518224066313535,0.089,0.113,1,"ZNF766","Endothelial"
"MORF4L2",0.00680947198258106,0.334045501457814,0.434,0.389,1,"MORF4L2","Endothelial"
"UCHL3",0.00682169779274449,0.420279530834861,0.18,0.146,1,"UCHL3","Endothelial"
"FADS1",0.00683155642808687,0.39860558782176,0.106,0.08,1,"FADS1","Endothelial"
"PRPF3",0.00696616658973463,-0.690148680677828,0.116,0.141,1,"PRPF3","Endothelial"
"ABL1",0.00699233290361237,0.418307863329337,0.146,0.115,1,"ABL1","Endothelial"
"DVL3",0.0069935166031728,0.604418271076332,0.126,0.097,1,"DVL3","Endothelial"
"PITRM1",0.00703635806063599,0.253543130485506,0.108,0.081,1,"PITRM1","Endothelial"
"XAF1",0.0070387050104597,0.427161260206001,0.406,0.372,1,"XAF1","Endothelial"
"PLPP1",0.00709307239805722,0.276706070233977,0.327,0.281,1,"PLPP1","Endothelial"
"NQO1",0.00711641371463051,-0.469117802990767,0.178,0.207,1,"NQO1","Endothelial"
"PPRC1",0.00716382558785641,0.431156245819427,0.104,0.077,1,"PPRC1","Endothelial"
"ANAPC15",0.00718873702585409,0.289290354475117,0.198,0.161,1,"ANAPC15","Endothelial"
"HSBP1L1",0.00719614837309551,-0.507244657118096,0.124,0.151,1,"HSBP1L1","Endothelial"
"IBTK",0.00726821393962942,0.351691308216809,0.206,0.167,1,"IBTK","Endothelial"
"RASA3",0.00728547236997718,0.491318790235153,0.127,0.098,1,"RASA3","Endothelial"
