"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"SKIL",1.62248508497791e-20,0.270463263748144,0.335,0.242,4.03187543617009e-16,"SKIL","Fibroblast"
"CDR2L",1.7020548967087e-20,0.453491863684379,0.121,0.066,4.22960641832112e-16,"CDR2L","Fibroblast"
"PGP",2.18466376040359e-20,0.295400571019936,0.276,0.191,5.42888944460292e-16,"PGP","Fibroblast"
"EEF2KMT",2.28336959405447e-20,0.569233193171347,0.102,0.053,5.67417344122537e-16,"EEF2KMT","Fibroblast"
"CRIPT",2.37548841505853e-20,0.273575768793032,0.327,0.236,5.90308871142045e-16,"CRIPT","Fibroblast"
"NCOA7",2.50972488824311e-20,-0.482459176990794,0.342,0.397,6.23666634728413e-16,"NCOA7","Fibroblast"
"TTLL12",2.53224839045991e-20,0.570316205806915,0.109,0.058,6.29263725029288e-16,"TTLL12","Fibroblast"
"CCND3",2.54650154950792e-20,0.384332695330267,0.211,0.139,6.32805635052719e-16,"CCND3","Fibroblast"
"IL34",2.58395911412179e-20,-0.912295272150861,0.103,0.155,6.42113839859264e-16,"IL34","Fibroblast"
"KIAA0040",2.6792900209685e-20,0.681954635584144,0.144,0.086,6.65803570210672e-16,"KIAA0040","Fibroblast"
"PTPN1",2.76478570062488e-20,0.384105743705438,0.245,0.166,6.87049246605284e-16,"PTPN1","Fibroblast"
"CPD",2.80383469886799e-20,0.267775230902912,0.269,0.187,6.96752922668694e-16,"CPD","Fibroblast"
"PRELID3B",2.91975203431591e-20,0.347357746666285,0.183,0.116,7.25558380527503e-16,"PRELID3B","Fibroblast"
"LRP6",3.0185552375112e-20,-0.894981747877068,0.159,0.212,7.50110976521534e-16,"LRP6","Fibroblast"
"LYPLA2",3.02546764728351e-20,0.280273759708331,0.223,0.148,7.51828710349953e-16,"LYPLA2","Fibroblast"
"SNRNP27",3.03829821604581e-20,0.31443905849143,0.287,0.202,7.55017106687384e-16,"SNRNP27","Fibroblast"
"FDX1",3.29917323197159e-20,0.376628695012161,0.306,0.221,8.19844548144941e-16,"FDX1","Fibroblast"
"TAP2",3.89910368727312e-20,0.501365265002429,0.177,0.113,9.68927266287371e-16,"TAP2","Fibroblast"
"SESN3",4.08835883957615e-20,-0.61064428663489,0.19,0.25,1.01595717163467e-15,"SESN3","Fibroblast"
"TSFM",4.28582775415002e-20,0.329938058713169,0.277,0.193,1.06502819690628e-15,"TSFM","Fibroblast"
"CHST11",4.56778545483665e-20,0.459208565535999,0.133,0.076,1.13509468552691e-15,"CHST11","Fibroblast"
"PROS1",4.71869513054962e-20,-0.445787221910223,0.294,0.361,1.17259573994158e-15,"PROS1","Fibroblast"
"HSPG2",4.75372374863903e-20,-0.50847788984097,0.526,0.552,1.1813003515368e-15,"HSPG2","Fibroblast"
"MCRIP2",4.83022469495592e-20,0.290619257042195,0.181,0.114,1.20031083669655e-15,"MCRIP2","Fibroblast"
"CLIC6",5.48700443435193e-20,0.291770364199392,0.154,0.093,1.36352060193645e-15,"CLIC6","Fibroblast"
"UBE2J2",6.34437925372267e-20,0.309115388634162,0.312,0.221,1.57657824455008e-15,"UBE2J2","Fibroblast"
"PALMD",6.45247739746297e-20,-0.430540193659647,0.188,0.254,1.60344063326955e-15,"PALMD","Fibroblast"
"CLCF1",6.5209938591794e-20,0.610268159240574,0.109,0.059,1.62046697400608e-15,"CLCF1","Fibroblast"
"YPEL3",6.71423808780485e-20,-0.412732019127935,0.508,0.543,1.6684881648195e-15,"YPEL3","Fibroblast"
"BACH1",6.93065617216006e-20,0.399347242660006,0.26,0.181,1.72226805878177e-15,"BACH1","Fibroblast"
"SLC16A7",7.06775336654338e-20,0.260769582707651,0.287,0.199,1.75633671158603e-15,"SLC16A7","Fibroblast"
"DUSP5",7.16911990382217e-20,0.638478129711852,0.128,0.074,1.78152629609981e-15,"DUSP5","Fibroblast"
"R3HDM4",7.77821003097835e-20,0.276173271159871,0.225,0.15,1.93288519269812e-15,"R3HDM4","Fibroblast"
"PMM2",7.95801162455327e-20,0.378010206819931,0.15,0.089,1.97756588870149e-15,"PMM2","Fibroblast"
"FHOD1",8.01192694143949e-20,0.512877812312529,0.136,0.079,1.99096384494771e-15,"FHOD1","Fibroblast"
"LGALS3BP",8.3605543633003e-20,-0.411393861171535,0.536,0.571,2.07759775928012e-15,"LGALS3BP","Fibroblast"
"DNASE1L1",8.56872702475407e-20,0.562688259181106,0.107,0.057,2.12932866565139e-15,"DNASE1L1","Fibroblast"
"DNAJC5",8.9507986562621e-20,0.366156526523333,0.138,0.08,2.22427346608113e-15,"DNAJC5","Fibroblast"
"IFNAR2",8.96029970850534e-20,0.287747931626127,0.16,0.097,2.22663447756358e-15,"IFNAR2","Fibroblast"
"AGTRAP",1.00032597472035e-19,0.292363702703343,0.431,0.332,2.48581004718007e-15,"AGTRAP","Fibroblast"
"ABHD14A",1.01650941901699e-19,-0.835690692550301,0.222,0.272,2.52602590625722e-15,"ABHD14A","Fibroblast"
"ITPRIPL2",1.04739309494595e-19,0.256138260299002,0.43,0.326,2.60277184094069e-15,"ITPRIPL2","Fibroblast"
"GAMT",1.18564597409788e-19,-0.820551326966104,0.115,0.167,2.94633024563322e-15,"GAMT","Fibroblast"
"TIMM44",1.26416079375759e-19,0.340874325561448,0.277,0.196,3.14143957248762e-15,"TIMM44","Fibroblast"
"PITPNM1",1.30941561113482e-19,0.764011696331167,0.111,0.061,3.25389779367002e-15,"PITPNM1","Fibroblast"
"HLA-A",1.31586317502669e-19,-0.251034461468909,0.947,0.941,3.26991998994132e-15,"HLA-A","Fibroblast"
"COPS8",1.34790087267094e-19,0.250325985551772,0.441,0.338,3.34953366858728e-15,"COPS8","Fibroblast"
"NFATC1",1.37421911903486e-19,0.355660081001154,0.151,0.091,3.41493451080164e-15,"NFATC1","Fibroblast"
"ACACB",1.60844124081032e-19,-1.21346622343294,0.061,0.103,3.99697648341366e-15,"ACACB","Fibroblast"
"PPA2",1.66563211460114e-19,0.270365409816697,0.235,0.158,4.13909580478382e-15,"PPA2","Fibroblast"
"EIF2B2",1.68585126157479e-19,0.380492853336181,0.203,0.132,4.18934038501336e-15,"EIF2B2","Fibroblast"
"DHRSX",1.89941597938066e-19,0.276656233795609,0.246,0.168,4.72004870876094e-15,"DHRSX","Fibroblast"
"TBRG4",2.15409144275009e-19,0.543897193931539,0.187,0.121,5.35291723523397e-15,"TBRG4","Fibroblast"
"RHOJ",2.21848263858807e-19,-1.11083364278553,0.075,0.119,5.51292935689136e-15,"RHOJ","Fibroblast"
"CANT1",2.22038284148038e-19,0.396583849991432,0.162,0.1,5.51765136107874e-15,"CANT1","Fibroblast"
"KAZALD1",2.384147276824e-19,-1.19857932747396,0.069,0.111,5.92460598290764e-15,"KAZALD1","Fibroblast"
"SENP7",2.46564057396586e-19,-1.0814760787818,0.097,0.144,6.12711682630516e-15,"SENP7","Fibroblast"
"MPHOSPH8",2.49198124757063e-19,-0.388455686778645,0.619,0.619,6.192573400213e-15,"MPHOSPH8","Fibroblast"
"FAM89A",2.49429043488009e-19,0.307393714885864,0.182,0.116,6.19831173067703e-15,"FAM89A","Fibroblast"
"TGFB3",2.60645869623665e-19,0.382987064737636,0.266,0.19,6.47704986014807e-15,"TGFB3","Fibroblast"
"CHCHD3",2.88471707771951e-19,0.264519170825478,0.307,0.221,7.16852193813299e-15,"CHCHD3","Fibroblast"
"AZIN1",3.04134996689615e-19,0.280205632207565,0.313,0.224,7.55775466773693e-15,"AZIN1","Fibroblast"
"EMC8",3.12407690144643e-19,0.332200148314479,0.245,0.168,7.76333110009439e-15,"EMC8","Fibroblast"
"CCDC34",3.1855107777722e-19,0.470671925784257,0.168,0.106,7.91599428276391e-15,"CCDC34","Fibroblast"
"DNTTIP1",3.26791054135371e-19,0.279216812122496,0.262,0.181,8.12075769526397e-15,"DNTTIP1","Fibroblast"
"MLST8",3.33676356886266e-19,0.262092340612265,0.234,0.158,8.29185746862371e-15,"MLST8","Fibroblast"
"NIP7",3.43351920683385e-19,0.534592612669434,0.161,0.1,8.53229522898213e-15,"NIP7","Fibroblast"
"GAS2L1",3.45490157035385e-19,0.396473948423563,0.218,0.147,8.5854304023293e-15,"GAS2L1","Fibroblast"
"MRPL32",3.45641802278111e-19,0.283547398099726,0.433,0.332,8.58919878661106e-15,"MRPL32","Fibroblast"
"ATAD3A",3.83042589843996e-19,0.252973952640167,0.153,0.092,9.51860835762331e-15,"ATAD3A","Fibroblast"
"ADSL",4.34247639933534e-19,0.387995891763582,0.179,0.114,1.07910538523483e-14,"ADSL","Fibroblast"
"PHIP",4.51170567848668e-19,-0.623704479028789,0.34,0.385,1.12115886110394e-14,"PHIP","Fibroblast"
"HPRT1",4.53429574205062e-19,0.340870499088308,0.21,0.141,1.12677249189958e-14,"HPRT1","Fibroblast"
"H6PD",4.60517323289382e-19,-0.637287923816189,0.317,0.365,1.14438554837411e-14,"H6PD","Fibroblast"
"CAMTA2",4.62083156687943e-19,0.424733491398009,0.14,0.083,1.14827664436954e-14,"CAMTA2","Fibroblast"
"OSTM1",4.84992584411186e-19,0.39679169692433,0.232,0.158,1.2052065722618e-14,"OSTM1","Fibroblast"
"BRIX1",5.31681168134779e-19,0.31417478718715,0.278,0.198,1.32122770281493e-14,"BRIX1","Fibroblast"
"ACOT7",5.7281627015941e-19,0.65103077492399,0.108,0.059,1.42344843134613e-14,"ACOT7","Fibroblast"
"VEGFB",5.76461017695346e-19,-0.526837586523084,0.493,0.511,1.43250562897294e-14,"VEGFB","Fibroblast"
"ZFAND2A",5.94831845018324e-19,0.394232070655278,0.212,0.142,1.47815713487053e-14,"ZFAND2A","Fibroblast"
"ZADH2",6.39530164114191e-19,-0.982243849148203,0.116,0.165,1.58923245782376e-14,"ZADH2","Fibroblast"
"RBM18",6.55930001782876e-19,0.374343782536302,0.16,0.099,1.62998605443045e-14,"RBM18","Fibroblast"
"FILIP1",6.70159981060037e-19,0.587133762241203,0.144,0.088,1.66534755293419e-14,"FILIP1","Fibroblast"
"MAP2K3",6.96071907776309e-19,0.308943213226291,0.318,0.234,1.72973869082413e-14,"MAP2K3","Fibroblast"
"SNCG",7.26368454382524e-19,-0.674803812514724,0.103,0.156,1.80502560914057e-14,"SNCG","Fibroblast"
"ABCF2.1",7.97088479454414e-19,0.441897440710539,0.18,0.115,1.98076487144422e-14,"ABCF2.1","Fibroblast"
"PDHB",7.99030726812774e-19,0.25110107515391,0.421,0.324,1.98559135612974e-14,"PDHB","Fibroblast"
"CNOT9",8.12815992629476e-19,0.343279856962821,0.158,0.097,2.01984774168425e-14,"CNOT9","Fibroblast"
"C17orf49",8.62635146607931e-19,0.463199258083981,0.107,0.059,2.14364833932071e-14,"C17orf49","Fibroblast"
"RFTN1",9.19769857423939e-19,-0.706190554996138,0.154,0.208,2.28562809569849e-14,"RFTN1","Fibroblast"
"KLHL42",1.01854260936356e-18,0.312979331574795,0.259,0.182,2.53107838426845e-14,"KLHL42","Fibroblast"
"NF2",1.01931602265173e-18,0.316704943160579,0.166,0.103,2.53300031628956e-14,"NF2","Fibroblast"
"EDEM2",1.04725197772027e-18,0.437118775057892,0.158,0.098,2.60242116463487e-14,"EDEM2","Fibroblast"
"ELL",1.09165417480498e-18,0.514525543642259,0.121,0.069,2.71276062439037e-14,"ELL","Fibroblast"
"PIM3",1.09993789222095e-18,0.341691458486376,0.299,0.217,2.73334566216906e-14,"PIM3","Fibroblast"
"LAMTOR4",1.12568299285511e-18,-0.271725137271863,0.716,0.706,2.79732223724495e-14,"LAMTOR4","Fibroblast"
"TRIM47",1.16596655540408e-18,-0.653877060682854,0.313,0.358,2.89742689017915e-14,"TRIM47","Fibroblast"
"HSD11B1",1.18854932609611e-18,0.551648735003439,0.145,0.088,2.95354507534882e-14,"HSD11B1","Fibroblast"
"ZC3H6",1.40395757265823e-18,-0.791400946801454,0.152,0.204,3.48883456805569e-14,"ZC3H6","Fibroblast"
"NSMF",1.61839269273628e-18,0.255148800578656,0.178,0.114,4.02170584144966e-14,"NSMF","Fibroblast"
"RRP15",1.64921127221552e-18,0.284485405421566,0.213,0.143,4.09829001145556e-14,"RRP15","Fibroblast"
"EIF3J-DT",1.87115128209213e-18,-0.888941305973055,0.127,0.177,4.64981093599893e-14,"EIF3J-DT","Fibroblast"
"LURAP1L",1.88106714673359e-18,-0.674673074539665,0.124,0.178,4.67445185963298e-14,"LURAP1L","Fibroblast"
"GUCD1",1.91476370124947e-18,0.255859143512932,0.192,0.125,4.75818779760493e-14,"GUCD1","Fibroblast"
"WDR18",1.97543971816437e-18,0.288287510799146,0.243,0.17,4.90896769963847e-14,"WDR18","Fibroblast"
"TMX4",2.02034902169353e-18,-0.587794254295881,0.367,0.402,5.02056731890843e-14,"TMX4","Fibroblast"
"IFNGR1",2.02117274022302e-18,-0.480145012814605,0.397,0.436,5.02261425945421e-14,"IFNGR1","Fibroblast"
"MMP17",2.07380075694101e-18,0.511942680858628,0.107,0.059,5.15339488099842e-14,"MMP17","Fibroblast"
"PSMG1",2.11766912005728e-18,0.356057703846864,0.213,0.144,5.26240776334233e-14,"PSMG1","Fibroblast"
"ZNF462",2.25629996295136e-18,0.303860180558776,0.126,0.073,5.60690540793414e-14,"ZNF462","Fibroblast"
"PTPN9",2.37375972142962e-18,0.51582398551245,0.159,0.1,5.8987929077526e-14,"PTPN9","Fibroblast"
"ISG20",2.43599816952171e-18,0.594801221952125,0.208,0.144,6.05345545126144e-14,"ISG20","Fibroblast"
"GABPB1-AS1",2.47627865375415e-18,-0.711637176886189,0.289,0.338,6.15355245457905e-14,"GABPB1-AS1","Fibroblast"
"TEAD2",2.73141452779173e-18,0.286678460910147,0.181,0.117,6.78756510156244e-14,"TEAD2","Fibroblast"
"DPY30",3.04762988537892e-18,0.27047082528975,0.418,0.32,7.57336026516661e-14,"DPY30","Fibroblast"
"OXSR1",3.19202674745988e-18,0.374879338378549,0.171,0.109,7.9321864674378e-14,"OXSR1","Fibroblast"
"TAP1",3.19834955605948e-18,0.25600957219347,0.234,0.161,7.94789864680781e-14,"TAP1","Fibroblast"
"GNL2",3.22613167178158e-18,0.31849101238967,0.254,0.178,8.01693720437721e-14,"GNL2","Fibroblast"
"VASP",3.83345039932573e-18,0.331669396177515,0.256,0.179,9.52612424232445e-14,"VASP","Fibroblast"
"PSME4",4.27534624525143e-18,0.340561212499369,0.178,0.114,1.06242354194498e-13,"PSME4","Fibroblast"
"RUVBL1",4.65353149868083e-18,0.33922756533806,0.191,0.125,1.15640257742219e-13,"RUVBL1","Fibroblast"
"SCRN2",4.8867389067272e-18,-0.969948452704016,0.15,0.198,1.21435461832171e-13,"SCRN2","Fibroblast"
"ST6GALNAC4",5.129605396277e-18,0.386817182338787,0.186,0.122,1.27470694097484e-13,"ST6GALNAC4","Fibroblast"
"GJC1",5.25730423592868e-18,0.591516843171133,0.114,0.065,1.30644010262828e-13,"GJC1","Fibroblast"
"CDK2AP2",5.35306779611355e-18,0.413509780356761,0.237,0.166,1.33023734733422e-13,"CDK2AP2","Fibroblast"
"SNAPC2",5.80336324224245e-18,0.291206913444182,0.306,0.223,1.44213576569725e-13,"SNAPC2","Fibroblast"
"UBALD1",6.00535783176993e-18,0.427845192285012,0.15,0.094,1.49233142119483e-13,"UBALD1","Fibroblast"
"BTG1",6.25327431080922e-18,-0.360297780202139,0.741,0.718,1.55393866623609e-13,"BTG1","Fibroblast"
"MOB3B",6.26950753305944e-18,-0.907142258006899,0.069,0.111,1.55797262196527e-13,"MOB3B","Fibroblast"
"SRRM2",6.97360922171138e-18,-0.291809030890474,0.754,0.725,1.73294189159528e-13,"SRRM2","Fibroblast"
"FOXO3",7.50586575848355e-18,0.289688373104849,0.418,0.323,1.86520764098316e-13,"FOXO3","Fibroblast"
"IGFBP5",7.65590785929001e-18,0.445269015122396,0.642,0.576,1.90249310303357e-13,"IGFBP5","Fibroblast"
"CMTM8",7.85115860388355e-18,0.741592349281766,0.106,0.06,1.95101291306506e-13,"CMTM8","Fibroblast"
"LONP1",8.24399218365701e-18,0.340393355315928,0.201,0.135,2.04863205763877e-13,"LONP1","Fibroblast"
"AK4",9.12344105193692e-18,0.448873196557044,0.102,0.055,2.26717510140632e-13,"AK4","Fibroblast"
"GTF2H2",1.06887108172704e-17,-0.869521125712944,0.123,0.172,2.6561446380917e-13,"GTF2H2","Fibroblast"
"PLEKHH3",1.18049019550494e-17,-0.828146873607413,0.178,0.228,2.93351813582978e-13,"PLEKHH3","Fibroblast"
"STON1",1.28974240209048e-17,0.400513637921517,0.133,0.079,3.20500986919484e-13,"STON1","Fibroblast"
"MYLIP",1.2958112822807e-17,-0.470417052713659,0.27,0.325,3.22009103646754e-13,"MYLIP","Fibroblast"
"NDFIP2",1.30352823843941e-17,0.288993453701766,0.231,0.158,3.23926767252193e-13,"NDFIP2","Fibroblast"
"RNASET2",1.42975895980383e-17,-0.879013614687209,0.218,0.262,3.55295101511252e-13,"RNASET2","Fibroblast"
"SLC7A2",1.44010077883519e-17,0.655607551504967,0.174,0.116,3.57865043540544e-13,"SLC7A2","Fibroblast"
"ZDHHC24",1.5206997606922e-17,0.257579900109538,0.238,0.165,3.7789389053201e-13,"ZDHHC24","Fibroblast"
"NOP56",1.596957187308e-17,0.255847006705502,0.41,0.317,3.96843861046037e-13,"NOP56","Fibroblast"
"AGRN",1.65298656427116e-17,0.480220544405975,0.106,0.059,4.10767161221383e-13,"AGRN","Fibroblast"
"APBA2",1.79893409986297e-17,0.55813290784111,0.1,0.054,4.47035123815947e-13,"APBA2","Fibroblast"
"PAK1IP1",1.83650314814336e-17,0.293043417141256,0.229,0.158,4.56371032313625e-13,"PAK1IP1","Fibroblast"
"GABRE",2.02540018833904e-17,-0.936656695186176,0.09,0.134,5.03311946802251e-13,"GABRE","Fibroblast"
"HIPK1",2.08938492915199e-17,0.298507477511302,0.222,0.152,5.1921215489427e-13,"HIPK1","Fibroblast"
"COX16",2.83288004722426e-17,0.354929031668845,0.174,0.113,7.03970691735229e-13,"COX16","Fibroblast"
"TAF11",2.90739671526087e-17,0.257378848012,0.304,0.221,7.22488083742326e-13,"TAF11","Fibroblast"
"CERS6",3.06573197279081e-17,0.344516647464056,0.108,0.061,7.61834395238517e-13,"CERS6","Fibroblast"
"CENPC",3.40803816133843e-17,-0.684623671436777,0.203,0.254,8.46897483092599e-13,"CENPC","Fibroblast"
"NDUFA7",3.7628302667673e-17,0.375646854890626,0.181,0.12,9.35063321291673e-13,"NDUFA7","Fibroblast"
"AIMP2",3.85149048507719e-17,0.301264450035945,0.208,0.141,9.57095385541682e-13,"AIMP2","Fibroblast"
"GYPC",3.9901340155909e-17,0.252351854284896,0.615,0.512,9.9154830287434e-13,"GYPC","Fibroblast"
"RPL17",4.09669610740254e-17,0.255561628804709,0.745,0.653,1.01802898268953e-12,"RPL17","Fibroblast"
"UBL3",4.15252320639188e-17,-0.618554118388913,0.362,0.397,1.03190201678838e-12,"UBL3","Fibroblast"
"SLPI",4.33490319648466e-17,-1.11651330448924,0.074,0.115,1.07722344432644e-12,"SLPI","Fibroblast"
"C17orf58",4.95976914619808e-17,-0.84376220100011,0.19,0.239,1.23250263283022e-12,"C17orf58","Fibroblast"
"PPP1R15A",5.03862142492916e-17,0.353650836767546,0.723,0.656,1.2520974240949e-12,"PPP1R15A","Fibroblast"
"PPP1R14A",5.90148974388226e-17,1.08270046949167,0.169,0.117,1.46652020135474e-12,"PPP1R14A","Fibroblast"
"MTRF1L",6.02486374333503e-17,0.331966262526713,0.195,0.13,1.49717864021876e-12,"MTRF1L","Fibroblast"
"SLC41A2",6.12578266682596e-17,0.304092449596628,0.107,0.06,1.52225699270625e-12,"SLC41A2","Fibroblast"
"SPSB1",6.85453058119483e-17,0.488098823601424,0.202,0.138,1.70335084942692e-12,"SPSB1","Fibroblast"
"INAFM1",7.42874214483484e-17,0.269833990952957,0.37,0.285,1.84604242299146e-12,"INAFM1","Fibroblast"
"RPS6KB2",7.46148981057323e-17,0.258744741996282,0.235,0.164,1.85418021792745e-12,"RPS6KB2","Fibroblast"
"TEAD3",7.81028760220307e-17,0.389071730814005,0.157,0.1,1.94085646914746e-12,"TEAD3","Fibroblast"
"FAM49B",8.0054398797203e-17,0.535228992625521,0.122,0.073,1.98935181011049e-12,"FAM49B","Fibroblast"
"CPNE3",8.27488978955913e-17,-0.555772404862454,0.467,0.478,2.05631011270544e-12,"CPNE3","Fibroblast"
"EGFL6",9.25126528027003e-17,0.421236014823384,0.131,0.081,2.2989394221471e-12,"EGFL6","Fibroblast"
"CDK7",9.48577769784837e-17,0.542552959356585,0.116,0.068,2.35721575791532e-12,"CDK7","Fibroblast"
"PSME2",1.06281628315991e-16,0.254538793985104,0.579,0.489,2.64109846365239e-12,"PSME2","Fibroblast"
"KCNK1",1.07113675325408e-16,0.433437305634062,0.145,0.091,2.66177483183639e-12,"KCNK1","Fibroblast"
"TRIP10",1.10469167755093e-16,-0.763465037430041,0.213,0.261,2.74515881871405e-12,"TRIP10","Fibroblast"
"ARSG",1.10785936902026e-16,0.465141192365522,0.179,0.119,2.75303053201534e-12,"ARSG","Fibroblast"
"C20orf27",1.16569877067312e-16,0.288465797760655,0.292,0.212,2.89676144512271e-12,"C20orf27","Fibroblast"
"LCA5",1.2514285085623e-16,-1.12398558969054,0.073,0.113,3.1097998437773e-12,"LCA5","Fibroblast"
"MMP19",1.25776472652206e-16,0.311207810444767,0.183,0.12,3.12554534540732e-12,"MMP19","Fibroblast"
"CLOCK",1.27821011037238e-16,0.279759962828937,0.186,0.124,3.17635212427536e-12,"CLOCK","Fibroblast"
"TNFRSF11B",1.28648603787423e-16,0.968175407011363,0.101,0.057,3.19691780411746e-12,"TNFRSF11B","Fibroblast"
"CDKN1B",1.32351218864507e-16,-0.634972461114885,0.212,0.263,3.288927788783e-12,"CDKN1B","Fibroblast"
"ILF3-DT",1.34904313687629e-16,-0.616304192552998,0.195,0.246,3.35237219513758e-12,"ILF3-DT","Fibroblast"
"AZIN2",1.40223617440224e-16,0.480839114051096,0.107,0.061,3.48455689338957e-12,"AZIN2","Fibroblast"
"COQ2",1.50849125171398e-16,0.404446809984841,0.132,0.081,3.74860076050923e-12,"COQ2","Fibroblast"
"PTPRF",1.53676501643859e-16,-1.14710648908582,0.109,0.152,3.81886106584989e-12,"PTPRF","Fibroblast"
"STMN2",1.59622324641187e-16,-0.941690419067528,0.114,0.161,3.9666147673335e-12,"STMN2","Fibroblast"
"POR",1.73394351743634e-16,0.256233538501048,0.36,0.272,4.3088496408293e-12,"POR","Fibroblast"
"DEAF1",1.74855928672719e-16,0.254179096703853,0.255,0.182,4.34516982751707e-12,"DEAF1","Fibroblast"
"MYD88",1.82634450858266e-16,0.27772295483084,0.13,0.079,4.53846610382791e-12,"MYD88","Fibroblast"
"ZNF703",1.96653576747913e-16,-0.468815608395813,0.299,0.352,4.88684138218563e-12,"ZNF703","Fibroblast"
"GUCY1B1",1.98987635897749e-16,0.329556525881081,0.237,0.169,4.94484275205907e-12,"GUCY1B1","Fibroblast"
"FBN1",2.09548481034014e-16,-0.683896252725563,0.763,0.752,5.20727975369524e-12,"FBN1","Fibroblast"
"AGFG1",2.1627335475374e-16,0.316579267137215,0.233,0.163,5.37439286563044e-12,"AGFG1","Fibroblast"
"EAF1",2.49667464573643e-16,0.555571652942496,0.132,0.082,6.20423649465503e-12,"EAF1","Fibroblast"
"STARD3NL",2.66951110100381e-16,0.367830951399971,0.18,0.12,6.63373508599446e-12,"STARD3NL","Fibroblast"
"TMEM14C",2.71293387342755e-16,-0.306596097759406,0.656,0.653,6.74164067546746e-12,"TMEM14C","Fibroblast"
"EPS15",2.73315395814289e-16,-0.663952116008863,0.25,0.296,6.79188758598508e-12,"EPS15","Fibroblast"
"BICD1",2.74975590891108e-16,0.352239839948106,0.154,0.098,6.83314343364404e-12,"BICD1","Fibroblast"
"SOBP",2.78472291900333e-16,0.283045498686832,0.248,0.177,6.92003645372328e-12,"SOBP","Fibroblast"
"MRNIP",3.0027992072175e-16,-0.735764074227259,0.109,0.155,7.46195602993548e-12,"MRNIP","Fibroblast"
"TXNDC5",3.26953756186183e-16,0.268935518093729,0.106,0.061,8.12480084122664e-12,"TXNDC5","Fibroblast"
"SYT11",3.27208900658048e-16,0.486043383213725,0.119,0.072,8.1311411813525e-12,"SYT11","Fibroblast"
"ETV6",3.62573731327081e-16,0.277601778124392,0.225,0.157,9.00995722347796e-12,"ETV6","Fibroblast"
"ABCA5",4.22062934433277e-16,-1.05135711749554,0.089,0.13,1.04882639206669e-11,"ABCA5","Fibroblast"
"C2CD2",4.23176329105239e-16,0.380351458185031,0.133,0.082,1.05159317782652e-11,"C2CD2","Fibroblast"
"LIMK1",4.2375191720377e-16,0.351636059413607,0.145,0.091,1.05302351425137e-11,"LIMK1","Fibroblast"
"SNHG25",4.39413586995566e-16,0.483794853239582,0.108,0.062,1.09194276368398e-11,"SNHG25","Fibroblast"
"CLK4",4.43710640943089e-16,-0.710700782247573,0.145,0.194,1.10262094274358e-11,"CLK4","Fibroblast"
"SDC3",4.47967453890904e-16,-1.01847186486759,0.083,0.124,1.1131991229189e-11,"SDC3","Fibroblast"
"MSC-AS1",4.52150168069982e-16,0.315149012678964,0.147,0.093,1.1235931676539e-11,"MSC-AS1","Fibroblast"
"AKR1C3",4.73111962748108e-16,-0.544294413970013,0.359,0.403,1.17568322742905e-11,"AKR1C3","Fibroblast"
"RASAL2",5.19641711437213e-16,0.424150935874221,0.192,0.132,1.29130965292147e-11,"RASAL2","Fibroblast"
"AKR1C2",5.29142265083928e-16,-0.563447893984335,0.284,0.335,1.31491852873356e-11,"AKR1C2","Fibroblast"
"CCNG2",5.39452795972377e-16,-0.750553341400827,0.219,0.264,1.34054019799136e-11,"CCNG2","Fibroblast"
"PLA2R1",5.76433021203664e-16,-0.969534765347044,0.129,0.175,1.4324360576911e-11,"PLA2R1","Fibroblast"
"WEE1",6.02432936040458e-16,0.468543894298787,0.121,0.073,1.49704584606054e-11,"WEE1","Fibroblast"
"AIFM2",6.31135694574335e-16,0.382146974274826,0.127,0.078,1.56837220101722e-11,"AIFM2","Fibroblast"
"ARMCX1",6.34065593072196e-16,-0.702565481831288,0.257,0.299,1.57565299878441e-11,"ARMCX1","Fibroblast"
"TSR1",6.55517492638192e-16,0.358493222056733,0.159,0.103,1.62896096920591e-11,"TSR1","Fibroblast"
"BDH2",7.34834117435049e-16,-0.579238083792185,0.368,0.4,1.8260627818261e-11,"BDH2","Fibroblast"
"DUSP3",7.48960559547427e-16,0.318479576145609,0.205,0.141,1.86116699047536e-11,"DUSP3","Fibroblast"
"PCBP3",8.16244490220869e-16,0.393339276489931,0.113,0.067,2.02836755819886e-11,"PCBP3","Fibroblast"
"PNN",8.34673978206577e-16,-0.386741379582415,0.535,0.552,2.07416483584334e-11,"PNN","Fibroblast"
"TMEM50B",8.58208747530127e-16,-0.5745882880636,0.271,0.317,2.13264873761237e-11,"TMEM50B","Fibroblast"
"TIMM29",9.09808357351349e-16,0.371607255405388,0.169,0.111,2.2608737680181e-11,"TIMM29","Fibroblast"
"SGIP1",9.12450923457226e-16,0.522529398977437,0.234,0.172,2.26744054479121e-11,"SGIP1","Fibroblast"
"SHKBP1",9.70051457694839e-16,0.340228358374635,0.193,0.132,2.41057787237167e-11,"SHKBP1","Fibroblast"
"PSME3",9.71164764311401e-16,0.278113556693883,0.184,0.123,2.41334443931383e-11,"PSME3","Fibroblast"
"BX284668.5",9.83920006197684e-16,0.282587909362256,0.117,0.071,2.44504121540124e-11,"BX284668.5","Fibroblast"
"EXT1",9.88554847984798e-16,0.26457897781148,0.265,0.192,2.45655879724222e-11,"EXT1","Fibroblast"
