"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"LOXL3",3.48867178485284e-10,-1.22965780188633,0.032,0.101,8.6693493853593e-06,"LOXL3","Macrophage"
"MCTP1",3.50023220703639e-10,-0.331497333420842,0.15,0.275,8.69807703448543e-06,"MCTP1","Macrophage"
"STOM",3.54309017892788e-10,-0.276026024223493,0.263,0.423,8.80457909463578e-06,"STOM","Macrophage"
"POLR3GL",3.57146590122275e-10,-0.470160934875901,0.157,0.282,8.87509276453852e-06,"POLR3GL","Macrophage"
"CEP170",3.60198071299757e-10,-0.344439170630645,0.256,0.41,8.95092207179896e-06,"CEP170","Macrophage"
"ARIH2",3.66196749234911e-10,-0.379353500421387,0.11,0.216,9.09998921848753e-06,"ARIH2","Macrophage"
"DDX20",3.69603414299614e-10,-0.958532069662912,0.032,0.101,9.18464484534541e-06,"DDX20","Macrophage"
"ACOX1",3.69858283712888e-10,-0.722472346900542,0.076,0.169,9.19097835026526e-06,"ACOX1","Macrophage"
"ANKRD10",3.81651314084154e-10,-0.284463696448834,0.189,0.324,9.48403515499124e-06,"ANKRD10","Macrophage"
"PDK2",3.83391824714064e-10,-1.12819237379215,0.041,0.115,9.52728684414449e-06,"PDK2","Macrophage"
"NIT1",3.98575411512191e-10,-0.625808274663127,0.062,0.149,9.90459897607794e-06,"NIT1","Macrophage"
"IFI27",4.02801334055572e-10,3.10997698301978,0.107,0.041,1.0009613151281e-05,"IFI27","Macrophage"
"MBNL3",4.06234910799835e-10,-1.32879745613653,0.035,0.106,1.00949375333759e-05,"MBNL3","Macrophage"
"STX16",4.07438901986726e-10,-0.319090317659454,0.12,0.23,1.01248567143701e-05,"STX16","Macrophage"
"KIF1BP",4.10978008424539e-10,-0.954160518888174,0.049,0.128,1.02128035093498e-05,"KIF1BP","Macrophage"
"KYNU",4.11289994092847e-10,1.81214944391429,0.331,0.257,1.02205563532073e-05,"KYNU","Macrophage"
"RFXANK",4.11874810358973e-10,-0.276624083379518,0.107,0.217,1.02350890374205e-05,"RFXANK","Macrophage"
"INPP4A",4.17250410954845e-10,-0.576691354923057,0.079,0.173,1.03686727122279e-05,"INPP4A","Macrophage"
"CTTNBP2",4.18580812563682e-10,-0.830351980272922,0.048,0.128,1.04017331922075e-05,"CTTNBP2","Macrophage"
"TBC1D23",4.1927907015563e-10,-0.534603876404412,0.073,0.166,1.04190848933674e-05,"TBC1D23","Macrophage"
"PPM1A",4.21558526796333e-10,-0.301607240671992,0.114,0.222,1.04757293908889e-05,"PPM1A","Macrophage"
"RRAGA",4.25828840328265e-10,-0.420556277789461,0.132,0.245,1.05818466821574e-05,"RRAGA","Macrophage"
"ORAI1",4.36612806015342e-10,-0.356359468874705,0.159,0.285,1.08498282294813e-05,"ORAI1","Macrophage"
"KLHL9",4.38383887025386e-10,-0.922023280938777,0.05,0.13,1.08938395925808e-05,"KLHL9","Macrophage"
"SLC17A5",4.4441207775163e-10,-0.554593939858994,0.1,0.201,1.1043640132128e-05,"SLC17A5","Macrophage"
"SLC31A1",4.46203618874334e-10,-0.385905775311962,0.137,0.255,1.10881599290272e-05,"SLC31A1","Macrophage"
"PSME2",4.62236911504038e-10,1.30167736506719,0.428,0.378,1.14865872508754e-05,"PSME2","Macrophage"
"SLC12A9",4.6749945675376e-10,-0.259880546040969,0.151,0.279,1.16173615003309e-05,"SLC12A9","Macrophage"
"EHMT1",4.7415704474467e-10,-0.597808825536288,0.076,0.168,1.17828025619051e-05,"EHMT1","Macrophage"
"MRPL45",4.74301309203737e-10,-0.769813406261451,0.046,0.124,1.17863875337129e-05,"MRPL45","Macrophage"
"ZZEF1",4.81294346462638e-10,-0.50755338505787,0.099,0.197,1.19601645095966e-05,"ZZEF1","Macrophage"
"GON4L",4.89573957918861e-10,-0.277469388961957,0.129,0.246,1.21659128542837e-05,"GON4L","Macrophage"
"SGTB",4.95140999235317e-10,-0.26386729971921,0.121,0.23,1.23042538309976e-05,"SGTB","Macrophage"
"TIMM22",5.06574910278592e-10,-1.07127650578832,0.04,0.114,1.2588386520423e-05,"TIMM22","Macrophage"
"MRPL17",5.07187305241849e-10,-0.682668046256792,0.116,0.22,1.26036045352599e-05,"MRPL17","Macrophage"
"MTIF2",5.27231689163086e-10,-0.74076580047281,0.07,0.159,1.31017074757027e-05,"MTIF2","Macrophage"
"DVL2",5.28327733095556e-10,-1.04630014932662,0.035,0.105,1.31289441674246e-05,"DVL2","Macrophage"
"SPR",5.47395436746138e-10,-0.589699014504248,0.053,0.135,1.36027766031415e-05,"SPR","Macrophage"
"INTS6L",5.49657873657239e-10,-0.79995143760537,0.037,0.108,1.36589981603824e-05,"INTS6L","Macrophage"
"ATN1",5.51915931347429e-10,-0.533056085225593,0.083,0.177,1.37151108939836e-05,"ATN1","Macrophage"
"FOXN2",5.79328009234522e-10,-0.572804570294603,0.134,0.246,1.43963010294779e-05,"FOXN2","Macrophage"
"HFE",5.84465362412806e-10,-0.697852516383536,0.066,0.152,1.45239642559582e-05,"HFE","Macrophage"
"LFNG",5.86706265602469e-10,-0.299964508238713,0.12,0.232,1.45796507002214e-05,"LFNG","Macrophage"
"STXBP3",5.90156131996598e-10,-0.270028770852038,0.143,0.261,1.46653798801155e-05,"STXBP3","Macrophage"
"TSTA3",5.93634661641872e-10,-0.66254122902456,0.084,0.179,1.47518213418005e-05,"TSTA3","Macrophage"
"ZBTB44",5.95860627613703e-10,-0.63950183419183,0.074,0.166,1.48071365962005e-05,"ZBTB44","Macrophage"
"GCC2",5.97679710761886e-10,-0.266765667112534,0.203,0.336,1.48523408124329e-05,"GCC2","Macrophage"
"DCTN1",6.00096141142411e-10,-0.483685403555689,0.083,0.179,1.49123891073889e-05,"DCTN1","Macrophage"
"IFITM2",6.18017744614087e-10,0.90919334814177,0.627,0.688,1.53577409536601e-05,"IFITM2","Macrophage"
"KATNBL1",6.22262561740312e-10,-0.375173357497226,0.113,0.222,1.54632246592468e-05,"KATNBL1","Macrophage"
"TUBGCP3",6.26898948740609e-10,-0.838568945423957,0.062,0.146,1.55784388762041e-05,"TUBGCP3","Macrophage"
"CLK4",6.31390983889092e-10,-0.550697809720322,0.052,0.132,1.56900659496439e-05,"CLK4","Macrophage"
"TP53I13",6.38777353716651e-10,-0.524684396447584,0.1,0.202,1.58736172398588e-05,"TP53I13","Macrophage"
"FABP3",6.40501386751026e-10,-0.558250010412535,0.079,0.174,1.5916459460763e-05,"FABP3","Macrophage"
"LMBR1L",6.46420301921532e-10,-0.528309443545251,0.072,0.163,1.60635445027501e-05,"LMBR1L","Macrophage"
"RASA4",6.4979297749921e-10,-0.489750855627099,0.076,0.169,1.61473554908554e-05,"RASA4","Macrophage"
"TRPV2",6.55427153229164e-10,-0.367903081702052,0.127,0.239,1.62873647577447e-05,"TRPV2","Macrophage"
"FAM172A",6.62360088697858e-10,-0.555254392968803,0.05,0.13,1.64596482041418e-05,"FAM172A","Macrophage"
"SLC25A13",6.67132604982124e-10,-0.641797711448301,0.061,0.145,1.65782452338058e-05,"SLC25A13","Macrophage"
"COPS2",6.69806142335024e-10,-0.548796343147884,0.14,0.256,1.66446826370253e-05,"COPS2","Macrophage"
"ZNF394",6.88221404707338e-10,-0.364571310502041,0.092,0.189,1.71023019069774e-05,"ZNF394","Macrophage"
"XPO7",7.01645505668517e-10,-0.847769449371133,0.061,0.144,1.74358908158627e-05,"XPO7","Macrophage"
"RLIM",7.09981929558322e-10,-0.452481709766483,0.097,0.197,1.76430509495243e-05,"RLIM","Macrophage"
"FBH1",7.15230350396573e-10,-0.850600863787399,0.067,0.154,1.77734742073548e-05,"FBH1","Macrophage"
"PLB1",7.24648493471089e-10,-1.03401098896639,0.06,0.143,1.80075150627566e-05,"PLB1","Macrophage"
"TRIM65",7.26928709198578e-10,-0.880774017299455,0.046,0.123,1.80641784235847e-05,"TRIM65","Macrophage"
"COMMD5",7.30598458044521e-10,-0.463108643520054,0.109,0.214,1.81553716824064e-05,"COMMD5","Macrophage"
"GADD45B",7.31309004604771e-10,-0.347797987782147,0.754,0.874,1.81730287644286e-05,"GADD45B","Macrophage"
"ARRDC2",7.35527453041127e-10,-0.427109292120456,0.101,0.202,1.8277857208072e-05,"ARRDC2","Macrophage"
"PLA2G7",7.5058365190788e-10,1.85677016797286,0.174,0.092,1.86520037499108e-05,"PLA2G7","Macrophage"
"NAGPA",7.52733031582368e-10,-0.58107485520458,0.078,0.169,1.87054158348218e-05,"NAGPA","Macrophage"
"MPHOSPH10",7.54205150463948e-10,-0.582518412349719,0.085,0.18,1.87419979890291e-05,"MPHOSPH10","Macrophage"
"SMIM10L1",7.59298016737594e-10,-0.558039900960398,0.108,0.209,1.88685557159292e-05,"SMIM10L1","Macrophage"
"RPA2",7.63083923650137e-10,-0.272146103949837,0.091,0.188,1.89626355027059e-05,"RPA2","Macrophage"
"MTM1",7.7189509752339e-10,-0.578714277860092,0.068,0.155,1.91815931734563e-05,"MTM1","Macrophage"
"INTS10",7.76318970531661e-10,-0.309875450290751,0.112,0.218,1.92915264177118e-05,"INTS10","Macrophage"
"CWC27",7.76601782380798e-10,-0.581004554028614,0.078,0.171,1.92985542921628e-05,"CWC27","Macrophage"
"HBS1L",7.82661607873216e-10,-0.388083589672757,0.052,0.133,1.94491409556494e-05,"HBS1L","Macrophage"
"ZNF224",7.87005134434977e-10,-0.942974992413233,0.038,0.109,1.95570775907092e-05,"ZNF224","Macrophage"
"ALOX5",7.96757256303965e-10,-0.279440614823172,0.224,0.363,1.97994178191535e-05,"ALOX5","Macrophage"
"METTL23",8.21447920830761e-10,-0.320714099675599,0.115,0.224,2.04129808326444e-05,"METTL23","Macrophage"
"HAGH",8.25514755951206e-10,-0.483512782064786,0.147,0.265,2.05140416853875e-05,"HAGH","Macrophage"
"GIGYF1",8.28938620750904e-10,-0.553835859120279,0.077,0.17,2.059912472566e-05,"GIGYF1","Macrophage"
"CMTM7",8.31583571380005e-10,-0.289759538416183,0.184,0.319,2.06648517487931e-05,"CMTM7","Macrophage"
"CD2BP2",8.33449841369879e-10,-0.287908032595333,0.109,0.214,2.07112285580415e-05,"CD2BP2","Macrophage"
"RANBP3",8.39368995763781e-10,-0.837551186612336,0.05,0.129,2.08583195447299e-05,"RANBP3","Macrophage"
"MARF1",8.39405740183302e-10,-0.343827035066676,0.099,0.198,2.0859232643555e-05,"MARF1","Macrophage"
"NFYB",8.45294594772152e-10,-0.572013427957343,0.056,0.137,2.1005570680088e-05,"NFYB","Macrophage"
"ZNF467",8.5125942602477e-10,-0.409609819501981,0.084,0.18,2.11537967367155e-05,"ZNF467","Macrophage"
"ACSL1",8.59245591109602e-10,1.64560902996839,0.29,0.206,2.13522529390736e-05,"ACSL1","Macrophage"
"MCM3AP",8.69398808655667e-10,-0.46310865883774,0.06,0.144,2.16045603950933e-05,"MCM3AP","Macrophage"
"YJU2",8.82657799591857e-10,-0.846698929063659,0.048,0.124,2.19340463198577e-05,"YJU2","Macrophage"
"PSD3",8.82896762503097e-10,-0.694563861787299,0.091,0.185,2.1939984548202e-05,"PSD3","Macrophage"
"SLC4A2",8.84171276087324e-10,-0.305254585016551,0.094,0.193,2.197165621077e-05,"SLC4A2","Macrophage"
"AHCY",8.88415963424888e-10,-0.602172100302995,0.082,0.174,2.20771366911085e-05,"AHCY","Macrophage"
"RBM7",9.08081598974023e-10,-0.774120319387139,0.06,0.143,2.25658277345045e-05,"RBM7","Macrophage"
"SH3TC1",9.12940292309953e-10,-0.298128488848614,0.121,0.232,2.26865662639023e-05,"SH3TC1","Macrophage"
"VPS45",9.5057891535949e-10,-0.85555533457005,0.049,0.127,2.36218860466833e-05,"VPS45","Macrophage"
"UBA2",9.5377113177785e-10,-0.5269299774357,0.084,0.18,2.37012126246796e-05,"UBA2","Macrophage"
"UBE2E1",9.68389930777609e-10,-0.361893945537938,0.162,0.284,2.40644897798236e-05,"UBE2E1","Macrophage"
"TRAPPC8",9.719218718317e-10,-0.840528560880928,0.064,0.147,2.41522585150178e-05,"TRAPPC8","Macrophage"
"NPAT",9.74357676214871e-10,-0.504571213250528,0.062,0.147,2.42127882539396e-05,"NPAT","Macrophage"
"RABEP1",9.81650276953706e-10,-0.52460087585502,0.122,0.23,2.43940093822996e-05,"RABEP1","Macrophage"
"TMEM222",9.85988566254133e-10,-0.783570588996185,0.063,0.146,2.45018158714152e-05,"TMEM222","Macrophage"
"ENG",9.86035379342333e-10,1.11551691252436,0.41,0.349,2.4502979176657e-05,"ENG","Macrophage"
"KPNA6",9.86353504406474e-10,-0.711852178792461,0.123,0.229,2.45108845845009e-05,"KPNA6","Macrophage"
"RNASEK",9.91811375519184e-10,-0.451261568802072,0.103,0.206,2.46465126816517e-05,"RNASEK","Macrophage"
"DDIT4",9.94112419240066e-10,1.91044813360103,0.255,0.17,2.47036936181156e-05,"DDIT4","Macrophage"
"ALPK1",9.97697809611255e-10,-0.60748307526373,0.044,0.119,2.47927905688397e-05,"ALPK1","Macrophage"
"FOXJ3",1.00018028185118e-09,-0.912082265650634,0.057,0.136,2.48544800040018e-05,"FOXJ3","Macrophage"
"AC005261.1",1.00180119577482e-09,-1.14070948082525,0.053,0.13,2.48947597150044e-05,"AC005261.1","Macrophage"
"SMARCA4",1.03294445501524e-09,-0.396210879983626,0.126,0.237,2.56686697071287e-05,"SMARCA4","Macrophage"
"DMAC2",1.03301487534427e-09,-1.247723548571,0.052,0.13,2.5670419652305e-05,"DMAC2","Macrophage"
"OSBP",1.04914535307798e-09,-0.560990085288946,0.07,0.157,2.60712620239879e-05,"OSBP","Macrophage"
"POLR2A",1.06527728630007e-09,-0.332536282370121,0.161,0.285,2.64721405645568e-05,"POLR2A","Macrophage"
"RNF103",1.06944927289773e-09,-0.687833075111645,0.056,0.136,2.65758144315085e-05,"RNF103","Macrophage"
"AGA",1.07627948452472e-09,-0.885449400572875,0.058,0.14,2.67455451904393e-05,"AGA","Macrophage"
"TMEM30A",1.09281674135371e-09,-0.2930923250191,0.189,0.322,2.71564960226397e-05,"TMEM30A","Macrophage"
"MOB1B",1.09747304399128e-09,-0.418779687849546,0.135,0.249,2.72722051431834e-05,"MOB1B","Macrophage"
"COG5",1.11716085310488e-09,-0.627597965270649,0.052,0.13,2.77614471996564e-05,"COG5","Macrophage"
"CTSO",1.11752824513278e-09,-0.539636382618582,0.063,0.148,2.77705768915496e-05,"CTSO","Macrophage"
"MPRIP",1.1316607517381e-09,-0.640255281452177,0.062,0.145,2.81217696806918e-05,"MPRIP","Macrophage"
"MRPL12",1.13288070053138e-09,-0.415712045835425,0.111,0.215,2.81520854082047e-05,"MRPL12","Macrophage"
"ATXN7L3B",1.16142345763255e-09,-0.564324478251901,0.065,0.148,2.88613729221689e-05,"ATXN7L3B","Macrophage"
"DUSP22",1.16479036090392e-09,-0.30642051188189,0.126,0.238,2.89450404684625e-05,"DUSP22","Macrophage"
"ASB8",1.16623848880425e-09,-0.497306933587818,0.095,0.195,2.89810264467857e-05,"ASB8","Macrophage"
"RTCA",1.17644743217981e-09,-0.804603469836583,0.083,0.173,2.92347186896683e-05,"RTCA","Macrophage"
"PLK3",1.18479685333586e-09,-0.307559682080653,0.184,0.31,2.94422018053962e-05,"PLK3","Macrophage"
"SAMM50",1.19079122414379e-09,-0.450787748904211,0.066,0.152,2.95911619199733e-05,"SAMM50","Macrophage"
"KIF13B",1.20109527254056e-09,-0.572951212190627,0.072,0.161,2.9847217522633e-05,"KIF13B","Macrophage"
"RNF139",1.20744434425537e-09,-0.634354999996095,0.078,0.169,3.00049919547459e-05,"RNF139","Macrophage"
"PLEKHG3",1.21428687641494e-09,-1.21022026493668,0.039,0.109,3.01750288789113e-05,"PLEKHG3","Macrophage"
"RBM12B",1.21632155312167e-09,-1.05763564459775,0.044,0.117,3.02255905950735e-05,"RBM12B","Macrophage"
"SUPT5H",1.25125339060069e-09,-0.284441863615236,0.174,0.305,3.10936467564271e-05,"SUPT5H","Macrophage"
"TBCC",1.26552080481095e-09,-1.24451735795463,0.041,0.113,3.14481919995521e-05,"TBCC","Macrophage"
"DCAF15",1.27452487724601e-09,-0.64130040754549,0.049,0.126,3.16719431995632e-05,"DCAF15","Macrophage"
"C1GALT1",1.27964366877113e-09,-0.714620843897075,0.067,0.153,3.17991451689627e-05,"C1GALT1","Macrophage"
"RPS11",1.33676649703872e-09,0.297367364496504,0.868,0.951,3.32186474514122e-05,"RPS11","Macrophage"
"TNPO3",1.34164058147814e-09,-0.26506597953906,0.097,0.197,3.33397684497317e-05,"TNPO3","Macrophage"
"KLHL36",1.34252533298757e-09,-0.739384403595317,0.074,0.163,3.33617545247411e-05,"KLHL36","Macrophage"
"ZNF131",1.35674955201835e-09,-0.461208683105199,0.094,0.191,3.37152263676561e-05,"ZNF131","Macrophage"
"CLOCK",1.35833453480114e-09,-0.950108246629096,0.056,0.136,3.37546131898084e-05,"CLOCK","Macrophage"
"MRPS15",1.36791313178461e-09,-0.333509361058187,0.181,0.309,3.39926413248475e-05,"MRPS15","Macrophage"
"THAP12",1.37365124577921e-09,-0.572225921075263,0.082,0.174,3.41352334576133e-05,"THAP12","Macrophage"
"FAM3C",1.38174181980883e-09,-0.525123223007508,0.089,0.183,3.43362842222494e-05,"FAM3C","Macrophage"
"GATAD2B",1.41034218842604e-09,-0.649348355775516,0.087,0.18,3.5047003382387e-05,"GATAD2B","Macrophage"
"VPS35L",1.41352935118176e-09,-0.576071163324257,0.093,0.19,3.51262043768667e-05,"VPS35L","Macrophage"
"TCEAL8",1.41450644212158e-09,-0.260286605317905,0.169,0.298,3.51504850867212e-05,"TCEAL8","Macrophage"
"ARHGEF6",1.41922119337168e-09,-0.458205603838385,0.116,0.224,3.52676466552862e-05,"ARHGEF6","Macrophage"
"SRP68",1.42683441296244e-09,-0.558025114102271,0.076,0.165,3.54568351621166e-05,"SRP68","Macrophage"
"KIAA1468",1.43078435022564e-09,-0.604113549353009,0.07,0.157,3.55549911031072e-05,"KIAA1468","Macrophage"
"CDC123",1.43429550548338e-09,-0.270321946611462,0.135,0.248,3.56422433112621e-05,"CDC123","Macrophage"
"TMEM115",1.43588942467524e-09,-0.537628694381273,0.062,0.144,3.56818522031797e-05,"TMEM115","Macrophage"
"TENT4A",1.43726207020181e-09,-0.99583455821486,0.043,0.115,3.5715962444515e-05,"TENT4A","Macrophage"
"BROX",1.44054273944219e-09,-0.30398484689438,0.157,0.275,3.57974870751385e-05,"BROX","Macrophage"
"GPN3",1.4561441609086e-09,-0.612381330136612,0.099,0.196,3.61851823985787e-05,"GPN3","Macrophage"
"CFAP298",1.48195600322723e-09,-0.603628715136873,0.08,0.171,3.68266066801966e-05,"CFAP298","Macrophage"
"LUM",1.48595529896183e-09,1.77296941437568,0.181,0.098,3.69259891792015e-05,"LUM","Macrophage"
"C12orf10",1.4978241127625e-09,-0.464735492210592,0.132,0.245,3.7220929202148e-05,"C12orf10","Macrophage"
"RUFY1",1.49852820409719e-09,-0.251421151071256,0.163,0.286,3.72384258718151e-05,"RUFY1","Macrophage"
"KRIT1",1.49961570000107e-09,-0.472361731957199,0.091,0.187,3.72654501450265e-05,"KRIT1","Macrophage"
"KIAA0586",1.50003125012958e-09,-1.12333082740768,0.034,0.102,3.72757765657201e-05,"KIAA0586","Macrophage"
"MED15",1.50664116103961e-09,-0.388428380708449,0.107,0.21,3.74400328518342e-05,"MED15","Macrophage"
"PCMTD2",1.50864796734891e-09,-0.663450995460409,0.055,0.135,3.74899019886205e-05,"PCMTD2","Macrophage"
"AIFM1",1.50894894001766e-09,-1.05705696979843,0.046,0.12,3.7497381159439e-05,"AIFM1","Macrophage"
"GBP2",1.5201230476999e-09,1.65242181123336,0.289,0.207,3.77750577353426e-05,"GBP2","Macrophage"
"ENDOG",1.53242609874429e-09,-0.765458881513053,0.068,0.152,3.80807885537955e-05,"ENDOG","Macrophage"
"MRPS9",1.53311246014904e-09,-0.677596743515111,0.046,0.122,3.80978446347037e-05,"MRPS9","Macrophage"
"MAVS",1.60368960447252e-09,-0.479448656586223,0.095,0.193,3.98516866711422e-05,"MAVS","Macrophage"
"R3HCC1",1.64574339398591e-09,-0.895496986630875,0.055,0.133,4.089672334055e-05,"R3HCC1","Macrophage"
"POLR2C",1.64752592618268e-09,-0.672500056674865,0.082,0.173,4.09410192656395e-05,"POLR2C","Macrophage"
"GIT2",1.65407229234546e-09,-0.403525873595671,0.152,0.269,4.11036964647846e-05,"GIT2","Macrophage"
"PTPRA",1.65617434808639e-09,-0.553410263040806,0.122,0.227,4.11559325499469e-05,"PTPRA","Macrophage"
"RGCC",1.6702383766748e-09,-0.419182433390173,0.318,0.462,4.15054236603687e-05,"RGCC","Macrophage"
"RTN3",1.67210679021795e-09,-0.251287026929783,0.388,0.574,4.15518537369161e-05,"RTN3","Macrophage"
"TGIF2",1.67848519235622e-09,-1.03561296135638,0.055,0.133,4.17103570300521e-05,"TGIF2","Macrophage"
"SNRNP35",1.67870526063112e-09,-0.560111897920141,0.059,0.14,4.17158257266834e-05,"SNRNP35","Macrophage"
"MPV17",1.68388713791152e-09,-0.47586517899945,0.121,0.229,4.18445953771013e-05,"MPV17","Macrophage"
"SP140L",1.69376886503741e-09,-0.585679973081566,0.08,0.17,4.20901562961795e-05,"SP140L","Macrophage"
"MTMR12",1.7068906977538e-09,-1.11504628133513,0.042,0.113,4.24162338391819e-05,"MTMR12","Macrophage"
"CRCP",1.73518158904365e-09,-0.864331354824759,0.055,0.133,4.31192624877348e-05,"CRCP","Macrophage"
"HINT3",1.74430658454493e-09,-0.800691208233899,0.062,0.144,4.33460186259415e-05,"HINT3","Macrophage"
"ELAC2",1.75666094548658e-09,-1.04985733984267,0.05,0.125,4.36530244953414e-05,"ELAC2","Macrophage"
"RPAIN",1.76757533642327e-09,-0.30176968252934,0.112,0.218,4.39242471101183e-05,"RPAIN","Macrophage"
"TRAM2",1.7899766608403e-09,-0.798657816364043,0.046,0.12,4.44809200218815e-05,"TRAM2","Macrophage"
"IRF3",1.81435588076047e-09,-0.260482377890662,0.129,0.24,4.50867436368976e-05,"IRF3","Macrophage"
"EZH1",1.83526108639439e-09,-0.614319542632664,0.059,0.14,4.56062379969005e-05,"EZH1","Macrophage"
"TMEM91",1.83638766808973e-09,-0.911797904514274,0.042,0.113,4.56342335520298e-05,"TMEM91","Macrophage"
"CBX1",1.86880677172088e-09,-0.470695849227902,0.112,0.213,4.64398482772638e-05,"CBX1","Macrophage"
"RAB42",1.86973329869581e-09,-1.55636337537162,0.036,0.102,4.6462872472591e-05,"RAB42","Macrophage"
"ZNF787",1.92026704300709e-09,-0.959899161590121,0.069,0.152,4.77186360187261e-05,"ZNF787","Macrophage"
"EXOC1",1.940986791272e-09,-0.305854374319477,0.134,0.246,4.82335217631092e-05,"EXOC1","Macrophage"
"DCPS",1.96697477372685e-09,-0.895098061782786,0.041,0.113,4.88793231271122e-05,"DCPS","Macrophage"
"ASAP2",1.98115853811987e-09,-0.584886698052269,0.052,0.13,4.92317896722787e-05,"ASAP2","Macrophage"
"API5",1.98284334444116e-09,-0.582807605557606,0.085,0.175,4.92736571093628e-05,"API5","Macrophage"
"GBP1",1.99912930103939e-09,1.98337206326108,0.172,0.094,4.96783631308287e-05,"GBP1","Macrophage"
"FBXO7",2.03915837324902e-09,-0.342986061249079,0.151,0.265,5.06730855752381e-05,"FBXO7","Macrophage"
"CLCN7",2.05267301982399e-09,-0.281328050860716,0.124,0.23,5.10089245426262e-05,"CLCN7","Macrophage"
"CLCN6",2.09460647884751e-09,-0.658612843220003,0.047,0.121,5.20509709993607e-05,"CLCN6","Macrophage"
"CORO7",2.10458435060713e-09,-0.438970223133662,0.147,0.261,5.22989211125873e-05,"CORO7","Macrophage"
"APEH",2.11006040451297e-09,-0.805632910097808,0.061,0.141,5.24350010521473e-05,"APEH","Macrophage"
"VAPB",2.11465360749429e-09,-1.04894784741933,0.036,0.103,5.25491421462331e-05,"VAPB","Macrophage"
"PLEKHA3",2.12465845952837e-09,-0.716793934325804,0.074,0.161,5.279776271928e-05,"PLEKHA3","Macrophage"
"XPNPEP3",2.15117758382819e-09,-0.938321275032254,0.038,0.107,5.34567629581306e-05,"XPNPEP3","Macrophage"
"SRPK2",2.16144842984524e-09,-0.476988751383596,0.128,0.238,5.37119934816541e-05,"SRPK2","Macrophage"
"BRWD3",2.19771548242111e-09,-0.739633697392243,0.06,0.138,5.46132297381646e-05,"BRWD3","Macrophage"
"MAP3K7",2.21430267033218e-09,-0.851075362196505,0.064,0.146,5.50254213577546e-05,"MAP3K7","Macrophage"
"HMG20B",2.23212763299556e-09,-0.402824735178189,0.126,0.233,5.54683716799396e-05,"HMG20B","Macrophage"
"AHI1",2.26080792876136e-09,-0.357344932817867,0.071,0.156,5.61810770297198e-05,"AHI1","Macrophage"
"KIAA0355",2.26438122021854e-09,-0.847110472502224,0.051,0.126,5.62698733224308e-05,"KIAA0355","Macrophage"
"CCDC22",2.2846862747725e-09,-0.415309425140027,0.059,0.14,5.67744539280966e-05,"CCDC22","Macrophage"
"IMPACT",2.28502921944691e-09,-0.802457397224338,0.064,0.146,5.67829761032558e-05,"IMPACT","Macrophage"
"DENND1A",2.30433106595881e-09,-0.900295233273388,0.059,0.139,5.72626269890764e-05,"DENND1A","Macrophage"
"KIAA0319L",2.30715840108078e-09,-0.59217717041691,0.08,0.169,5.73328862668573e-05,"KIAA0319L","Macrophage"
"SPOPL",2.34650608383529e-09,-0.413977185310394,0.093,0.189,5.83106761833069e-05,"SPOPL","Macrophage"
"PIK3CA",2.34691599154883e-09,-0.53980995689224,0.084,0.175,5.83208623899883e-05,"PIK3CA","Macrophage"
"RCHY1",2.36351402168507e-09,-0.355308372264798,0.087,0.18,5.8733323438874e-05,"RCHY1","Macrophage"
"AIF1",2.37345803960829e-09,0.368341234916173,0.936,0.972,5.89804322842661e-05,"AIF1","Macrophage"
"TRIM33",2.40216071666475e-09,-0.321191071940423,0.12,0.224,5.9693693809119e-05,"TRIM33","Macrophage"
"C22orf39",2.40335000501902e-09,-0.678667143380829,0.078,0.166,5.97232476247226e-05,"C22orf39","Macrophage"
"RPS21",2.42131670427514e-09,0.491301872402149,0.752,0.869,6.01697201012372e-05,"RPS21","Macrophage"
"GLO1",2.44438412437175e-09,-0.324652456621727,0.135,0.247,6.0742945490638e-05,"GLO1","Macrophage"
"EHMT2",2.45561824705636e-09,-1.01635832643863,0.052,0.127,6.10221134393506e-05,"EHMT2","Macrophage"
"WBP1L",2.45940790473496e-09,-0.359603984387703,0.106,0.207,6.11162864326638e-05,"WBP1L","Macrophage"
"SERINC5",2.51645452580189e-09,-0.274033412836649,0.112,0.215,6.25338949661769e-05,"SERINC5","Macrophage"
"GPATCH11",2.52208451253769e-09,-0.636423950963784,0.071,0.156,6.26738001365616e-05,"GPATCH11","Macrophage"
"SNX18",2.52788502742967e-09,-0.264530316762492,0.153,0.269,6.28179429316273e-05,"SNX18","Macrophage"
"DCLRE1C",2.53580495660205e-09,-0.627712131560258,0.055,0.133,6.3014753171561e-05,"DCLRE1C","Macrophage"
"OSBPL3",2.56658754164953e-09,-0.748068862863544,0.054,0.131,6.37797004099908e-05,"OSBPL3","Macrophage"
"LRRFIP2",2.59886329804173e-09,-0.41461712781159,0.131,0.237,6.45817529563369e-05,"LRRFIP2","Macrophage"
"TXNDC16",2.61680420586442e-09,-1.02142979020989,0.036,0.103,6.50275845157309e-05,"TXNDC16","Macrophage"
"DGCR2",2.62815359448813e-09,-1.14071454650931,0.035,0.102,6.53096168230299e-05,"DGCR2","Macrophage"
"PYCR2",2.70455237324775e-09,-0.417101672660426,0.085,0.177,6.72081264752067e-05,"PYCR2","Macrophage"
"AATF",2.74494681403964e-09,-0.505937453234728,0.101,0.198,6.82119283288852e-05,"AATF","Macrophage"
