"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"MSL3",3.14561797529894e-05,0.628710648917077,0.123,0.08,0.781686066861786,"MSL3","T_cell"
"HNRNPH3",3.1786260321343e-05,-0.347525352205057,0.272,0.327,0.789888568985374,"HNRNPH3","T_cell"
"GPR171",3.20840116671735e-05,0.56902354003423,0.21,0.158,0.797287689929263,"GPR171","T_cell"
"PRDM1",3.2167435908431e-05,0.633750944726459,0.294,0.239,0.79936078232451,"PRDM1","T_cell"
"NAE1",3.31512749902734e-05,-0.477631807659984,0.099,0.141,0.823809183508294,"NAE1","T_cell"
"BTG3",3.37111068424855e-05,0.40542582358537,0.32,0.263,0.837721005035766,"BTG3","T_cell"
"GNG2",3.39594092078371e-05,0.383155763926164,0.325,0.262,0.843891318814751,"GNG2","T_cell"
"TCP1",3.40564219283895e-05,0.405744902334659,0.346,0.286,0.846302084920479,"TCP1","T_cell"
"SON",3.51368075260537e-05,0.270103555824343,0.615,0.556,0.873149667022435,"SON","T_cell"
"SEPHS2",3.53686238482732e-05,-0.556141047734394,0.148,0.196,0.878910302629589,"SEPHS2","T_cell"
"CBLB",3.54107036886967e-05,0.588463863146828,0.148,0.103,0.879955986664113,"CBLB","T_cell"
"TUT7",3.60234743421529e-05,0.498754873492039,0.154,0.107,0.895183337402501,"TUT7","T_cell"
"CMC1",3.73730563054366e-05,0.961637611557037,0.212,0.165,0.928720449190099,"CMC1","T_cell"
"C21orf91",3.74416958185898e-05,0.528746585306508,0.17,0.12,0.930426141091958,"C21orf91","T_cell"
"AC004585.1",3.79990691903854e-05,0.761679785470684,0.104,0.066,0.944276869381078,"AC004585.1","T_cell"
"CBFB",3.84122692076695e-05,0.6708268301827,0.122,0.08,0.954544889810588,"CBFB","T_cell"
"PDE4B",3.91041669326091e-05,0.499675015301616,0.261,0.206,0.971738548275336,"PDE4B","T_cell"
"ABHD17A",3.9511147343949e-05,-0.304361820878301,0.353,0.408,0.981852011497134,"ABHD17A","T_cell"
"PIK3R1",3.9982134301815e-05,0.645960186721542,0.323,0.272,0.993556037400103,"PIK3R1","T_cell"
"MAST4",4.00831580962852e-05,0.636398288909213,0.103,0.065,0.996066478692687,"MAST4","T_cell"
"MAP3K4",4.14603367622226e-05,-0.779504425913411,0.087,0.126,1,"MAP3K4","T_cell"
"CCDC91",4.15206828288514e-05,-0.487584774548997,0.161,0.209,1,"CCDC91","T_cell"
"GSTP1",4.23113078052876e-05,0.445158648295735,0.366,0.308,1,"GSTP1","T_cell"
"ADAM19",4.26067935856896e-05,0.763615185421988,0.132,0.09,1,"ADAM19","T_cell"
"MFNG",4.28506037985826e-05,-0.515841189518987,0.141,0.185,1,"MFNG","T_cell"
"HIST1H1E",4.41762481240558e-05,0.728048293195739,0.134,0.092,1,"HIST1H1E","T_cell"
"VKORC1",4.47724914049524e-05,-0.310709956393961,0.128,0.176,1,"VKORC1","T_cell"
"ELOVL5",4.49752861322728e-05,0.486280872882394,0.254,0.198,1,"ELOVL5","T_cell"
"B3GNT2",4.68997526397152e-05,0.839210987134521,0.112,0.073,1,"B3GNT2","T_cell"
"GLG1",4.71358601360014e-05,-0.408429971110124,0.167,0.215,1,"GLG1","T_cell"
"ARID5A",4.77266226094415e-05,0.462307871103731,0.238,0.183,1,"ARID5A","T_cell"
"MDM4",4.80997405169521e-05,0.391967910234193,0.263,0.203,1,"MDM4","T_cell"
"TMED9",4.94511384714435e-05,-0.279464412629757,0.228,0.284,1,"TMED9","T_cell"
"ATP5MF",4.97751705985779e-05,0.396089563450743,0.374,0.318,1,"ATP5MF","T_cell"
"GDI1",4.98205169289498e-05,-0.601322974246225,0.088,0.128,1,"GDI1","T_cell"
"CYTH2",5.08406154632863e-05,-0.566353216491793,0.082,0.121,1,"CYTH2","T_cell"
"STK25",5.10303817223613e-05,-0.608480840991345,0.09,0.13,1,"STK25","T_cell"
"CD8A",5.14756826407934e-05,0.670257899158861,0.142,0.1,1,"CD8A","T_cell"
"SLC25A45",5.40121296385639e-05,-0.775494637283013,0.079,0.116,1,"SLC25A45","T_cell"
"CHP1",5.40521241713475e-05,0.711587459174601,0.106,0.069,1,"CHP1","T_cell"
"TP53I13",5.43322878671127e-05,-0.623886357524307,0.1,0.14,1,"TP53I13","T_cell"
"PSMA3-AS1",5.53882489184879e-05,0.528100473294299,0.238,0.186,1,"PSMA3-AS1","T_cell"
"TMPO",5.70324509360037e-05,0.557778162341639,0.188,0.139,1,"TMPO","T_cell"
"SNRPN",5.70758255999958e-05,-0.251178573830363,0.232,0.284,1,"SNRPN","T_cell"
"TAF1D",6.01729427542996e-05,0.316408692327043,0.517,0.461,1,"TAF1D","T_cell"
"ITM2C",6.0600311623935e-05,-0.276185367763749,0.128,0.175,1,"ITM2C","T_cell"
"TRIB2",6.07618044185587e-05,-0.531186861602611,0.093,0.133,1,"TRIB2","T_cell"
"GPR108",6.29501738144214e-05,-0.50906483409746,0.13,0.174,1,"GPR108","T_cell"
"EMC10",6.400722067222e-05,-0.456174257092825,0.146,0.192,1,"EMC10","T_cell"
"MXD1",6.49073081081059e-05,0.617788477339256,0.168,0.122,1,"MXD1","T_cell"
"ANXA4",6.89340233735767e-05,-0.559698813848875,0.078,0.116,1,"ANXA4","T_cell"
"KDSR",6.90265093116717e-05,-0.392862878973623,0.232,0.279,1,"KDSR","T_cell"
"TMEM134",7.05799356548357e-05,-0.379021453288217,0.138,0.184,1,"TMEM134","T_cell"
"YWHAZ",7.22284312317473e-05,0.261215805162643,0.61,0.56,1,"YWHAZ","T_cell"
"SOCS2",7.25453768967917e-05,-0.618066496215967,0.068,0.103,1,"SOCS2","T_cell"
"ARL6IP1",7.52933028208192e-05,0.4753591380426,0.294,0.239,1,"ARL6IP1","T_cell"
"GNA13",7.9796081436334e-05,0.522965160895557,0.16,0.116,1,"GNA13","T_cell"
"YWHAG",8.2134545698777e-05,0.454705702701522,0.12,0.08,1,"YWHAG","T_cell"
"TMEM258",8.26353478222574e-05,0.365676295233714,0.42,0.365,1,"TMEM258","T_cell"
"MRPS21",8.27264673932666e-05,0.370092144772552,0.338,0.277,1,"MRPS21","T_cell"
"PPP1CB",8.50378520008579e-05,0.458766932305238,0.35,0.292,1,"PPP1CB","T_cell"
"BCL7C",8.52258550350857e-05,-0.26839927733679,0.224,0.273,1,"BCL7C","T_cell"
"PAFAH1B2",8.54306537197904e-05,0.54640546272572,0.132,0.09,1,"PAFAH1B2","T_cell"
"PSMC5",8.82703039795157e-05,-0.271296431249069,0.303,0.355,1,"PSMC5","T_cell"
"DUSP10",8.86274427351436e-05,0.614928137333749,0.236,0.186,1,"DUSP10","T_cell"
"IER5",9.47675376516686e-05,0.56691079773466,0.498,0.458,1,"IER5","T_cell"
"GSK3B",9.59968525828398e-05,-0.553200762288063,0.078,0.116,1,"GSK3B","T_cell"
"PPP2R1A",9.73467573937218e-05,-0.403205365562467,0.11,0.152,1,"PPP2R1A","T_cell"
"SCAPER",9.81377981003721e-05,-0.685314133564348,0.07,0.104,1,"SCAPER","T_cell"
"NSMCE4A",0.00010074021865852,-0.821338255801393,0.076,0.111,1,"NSMCE4A","T_cell"
"SUB1",0.000100987548992874,0.266856996084915,0.681,0.657,1,"SUB1","T_cell"
"LIMA1",0.000101239095707149,0.293792606740656,0.15,0.105,1,"LIMA1","T_cell"
"ZC3H7A",0.000102380580070099,0.590992914588828,0.126,0.086,1,"ZC3H7A","T_cell"
"SATB1",0.000102844104102366,0.426984317551936,0.19,0.141,1,"SATB1","T_cell"
"ZCCHC10",0.000103715382462073,0.609677686465009,0.112,0.074,1,"ZCCHC10","T_cell"
"MAF1",0.000104853540398282,-0.344020561307957,0.172,0.22,1,"MAF1","T_cell"
"HNRNPH1",0.000105645038494234,0.344624963733271,0.472,0.415,1,"HNRNPH1","T_cell"
"YBX3",0.000106465831294953,0.684449623421965,0.106,0.069,1,"YBX3","T_cell"
"ODF2L",0.00010710400183239,-0.387296140773402,0.254,0.303,1,"ODF2L","T_cell"
"GNAI2",0.000112835332406504,-0.268787311340529,0.494,0.526,1,"GNAI2","T_cell"
"ARHGAP4",0.000115223488357479,-0.474783734765903,0.162,0.206,1,"ARHGAP4","T_cell"
"ATRX",0.000116127542512714,-0.281020657901882,0.323,0.373,1,"ATRX","T_cell"
"PSMD2",0.000119072609669204,-0.433223558617062,0.124,0.165,1,"PSMD2","T_cell"
"CARD16",0.000119531882529184,0.440686308272507,0.303,0.248,1,"CARD16","T_cell"
"CCDC115",0.000119744604434844,-0.476932009113924,0.129,0.171,1,"CCDC115","T_cell"
"PRKAR1A",0.000119866635454323,0.489201600441599,0.22,0.168,1,"PRKAR1A","T_cell"
"LPIN2",0.000123282278507933,0.385009394185701,0.238,0.185,1,"LPIN2","T_cell"
"CHD1",0.000123707367977072,0.426005711679195,0.29,0.237,1,"CHD1","T_cell"
"PLAC8",0.000123838753680528,0.407153218850926,0.184,0.14,1,"PLAC8","T_cell"
"DDX3X",0.000126680920772527,0.282695203693094,0.567,0.514,1,"DDX3X","T_cell"
"SMIM10L1",0.000127779020317269,-0.569201137840856,0.102,0.14,1,"SMIM10L1","T_cell"
"GMPR2",0.000130835723530708,-0.54661975078735,0.09,0.127,1,"GMPR2","T_cell"
"CEBPB",0.000131776643524914,0.355895554551311,0.247,0.193,1,"CEBPB","T_cell"
"IKZF2",0.000132692731838279,-0.688691032875091,0.07,0.104,1,"IKZF2","T_cell"
"CST3",0.0001330367404713,-0.333888218462793,0.108,0.151,1,"CST3","T_cell"
"SRSF8",0.00013550176906033,-0.350751158309579,0.137,0.181,1,"SRSF8","T_cell"
"TMEM120B",0.000139828129190669,0.616304004391113,0.124,0.086,1,"TMEM120B","T_cell"
"PSIP1",0.000141439945358283,-0.368784532701605,0.272,0.316,1,"PSIP1","T_cell"
"SUMF2",0.000143419141923535,-0.443612444039113,0.13,0.172,1,"SUMF2","T_cell"
"FAM50A",0.00014833407307541,-0.285172816913876,0.184,0.231,1,"FAM50A","T_cell"
"POMP",0.00015516106903279,0.412403334163803,0.394,0.344,1,"POMP","T_cell"
"PEPD",0.000155579874322066,-0.532283860531761,0.079,0.114,1,"PEPD","T_cell"
"CALHM2",0.000157530538452858,-0.593796861295896,0.084,0.12,1,"CALHM2","T_cell"
"TRIM28",0.000159223596340121,-0.45169740710732,0.139,0.181,1,"TRIM28","T_cell"
"AAED1",0.000164572090606979,-0.402670022477936,0.109,0.149,1,"AAED1","T_cell"
"UQCRH",0.000165634944724386,0.286681001459506,0.557,0.518,1,"UQCRH","T_cell"
"RELB",0.000167748234879501,0.522515835993209,0.126,0.086,1,"RELB","T_cell"
"CITED2",0.000168666685691268,-0.298697365594619,0.348,0.398,1,"CITED2","T_cell"
"CCPG1",0.00017436690375357,-0.518079738199248,0.112,0.151,1,"CCPG1","T_cell"
"APEX1",0.000178227706981376,-0.358317496688776,0.249,0.294,1,"APEX1","T_cell"
"RRP1B",0.000185519577996794,-0.646196191941916,0.084,0.12,1,"RRP1B","T_cell"
"M6PR",0.000189182172015038,-0.500599576544227,0.178,0.219,1,"M6PR","T_cell"
"TOMM5",0.000194699094502073,0.624348465368102,0.112,0.075,1,"TOMM5","T_cell"
"MOB4",0.000196010951611474,0.455072815518236,0.255,0.203,1,"MOB4","T_cell"
"WDR46",0.000196672256406965,-0.581532904897933,0.082,0.117,1,"WDR46","T_cell"
"DCXR",0.000200532698181393,-0.427723039065034,0.167,0.209,1,"DCXR","T_cell"
"UBE2M",0.000202154625399798,-0.410830249902639,0.197,0.241,1,"UBE2M","T_cell"
"STN1",0.000204114162678863,-0.531943563373721,0.142,0.181,1,"STN1","T_cell"
"CREB3",0.000212232741515099,-0.552725265075936,0.08,0.114,1,"CREB3","T_cell"
"SNRPD2",0.00021235674665086,0.255851155479484,0.554,0.507,1,"SNRPD2","T_cell"
"ECHDC2",0.000213123304165303,-0.667212552590771,0.084,0.118,1,"ECHDC2","T_cell"
"PAG1",0.000214077472363011,-0.33656027185585,0.214,0.26,1,"PAG1","T_cell"
"ITGB1BP1",0.000219979158359788,-0.494890695325273,0.178,0.217,1,"ITGB1BP1","T_cell"
"DALRD3",0.000220384828442411,-0.682894596460111,0.1,0.136,1,"DALRD3","T_cell"
"AC016831.5",0.000221959119965472,0.496420303441127,0.331,0.279,1,"AC016831.5","T_cell"
"CTSA",0.000225474127936895,-0.347065792575079,0.19,0.234,1,"CTSA","T_cell"
"SEPT1",0.000225498894116184,-0.258671057593049,0.31,0.353,1,"SEPT1","T_cell"
"CPD",0.000225637011245725,0.573828301349619,0.103,0.069,1,"CPD","T_cell"
"RAP2B",0.000226293015303561,0.351762061962229,0.156,0.113,1,"RAP2B","T_cell"
"CTDSP1",0.000227305977265939,-0.482700245116672,0.147,0.188,1,"CTDSP1","T_cell"
"NAPRT",0.000230204372539181,-0.527487095470101,0.079,0.113,1,"NAPRT","T_cell"
"ANKRD11",0.000231948307883645,-0.273386953396614,0.296,0.349,1,"ANKRD11","T_cell"
"CD164",0.000235337764773301,0.374449596078095,0.334,0.277,1,"CD164","T_cell"
"CORO1B",0.000235812659923314,0.506866357748269,0.263,0.213,1,"CORO1B","T_cell"
"NAA10",0.000237693594812089,-0.43527033038728,0.194,0.236,1,"NAA10","T_cell"
"DNAJB9",0.000238264075688632,0.64806775981758,0.209,0.165,1,"DNAJB9","T_cell"
"MED13",0.000238616593410436,0.484434940178013,0.134,0.095,1,"MED13","T_cell"
"TRABD",0.00023948105530926,-0.323742785297685,0.251,0.293,1,"TRABD","T_cell"
"MAML2",0.000240080988886352,0.497887221372217,0.109,0.074,1,"MAML2","T_cell"
"MRPL23",0.000241182745769621,0.376457012956802,0.159,0.115,1,"MRPL23","T_cell"
"ATXN3",0.000244548149352766,-0.576149324372832,0.075,0.108,1,"ATXN3","T_cell"
"YTHDC1",0.000257997318671837,0.411183270897245,0.253,0.202,1,"YTHDC1","T_cell"
"IL12RB1",0.000258684841991644,0.572153725632662,0.124,0.086,1,"IL12RB1","T_cell"
"RIT1",0.000270701730092644,0.40445708966513,0.116,0.079,1,"RIT1","T_cell"
"MFHAS1",0.00027553499070329,-0.68852537736213,0.11,0.145,1,"MFHAS1","T_cell"
"MIR4435-2HG",0.000280876398226298,0.600703691348943,0.16,0.12,1,"MIR4435-2HG","T_cell"
"SLC16A7",0.000287761903663312,-0.512205518465059,0.074,0.108,1,"SLC16A7","T_cell"
"WHAMM",0.000291656558427612,0.557677605773826,0.141,0.102,1,"WHAMM","T_cell"
"RYBP",0.000298459753005015,0.512272274357695,0.113,0.077,1,"RYBP","T_cell"
"ILK",0.000300821809328372,-0.342728322660268,0.162,0.206,1,"ILK","T_cell"
"JOSD1",0.00030090294460131,0.414107253699609,0.241,0.19,1,"JOSD1","T_cell"
"APOBEC3G",0.000305516713243059,0.509710292695961,0.358,0.314,1,"APOBEC3G","T_cell"
"ZBTB10",0.00030859214621196,0.601200823588899,0.12,0.084,1,"ZBTB10","T_cell"
"SMDT1",0.000315203757994948,-0.250053131768447,0.396,0.446,1,"SMDT1","T_cell"
"SLC1A5",0.000316743207545336,0.498647854606306,0.11,0.075,1,"SLC1A5","T_cell"
"WEE1",0.000324480792714922,0.79603334880562,0.112,0.078,1,"WEE1","T_cell"
"UBE2A",0.000346745571526526,0.484970470035713,0.23,0.182,1,"UBE2A","T_cell"
"APBB1IP",0.000348303430768053,-0.263858628015911,0.322,0.366,1,"APBB1IP","T_cell"
"NFE2L2",0.000348360502734039,0.46236723112995,0.31,0.263,1,"NFE2L2","T_cell"
"ABCF1",0.000354591705215564,0.457771268788568,0.195,0.15,1,"ABCF1","T_cell"
"ACP1",0.000362199962029879,-0.374418626583903,0.188,0.232,1,"ACP1","T_cell"
"THEMIS",0.000375329963627141,-0.483642423322206,0.129,0.166,1,"THEMIS","T_cell"
"NEK7",0.000377348260188886,0.557935808395254,0.12,0.085,1,"NEK7","T_cell"
"DCAF15",0.000380477732956806,-0.727075710042874,0.088,0.121,1,"DCAF15","T_cell"
"PCM1",0.000393569584179905,-0.308666348622153,0.274,0.317,1,"PCM1","T_cell"
"CCT6A",0.000395222123812825,-0.339016141713382,0.22,0.261,1,"CCT6A","T_cell"
"PNP",0.000397753404347994,-0.373584968187083,0.168,0.21,1,"PNP","T_cell"
"SNRPD1",0.000398119977096646,0.366037960878162,0.29,0.239,1,"SNRPD1","T_cell"
"COMTD1",0.000405473284593164,-0.619615793560357,0.108,0.143,1,"COMTD1","T_cell"
"FOXO1",0.00040765015656448,0.40990306597879,0.178,0.135,1,"FOXO1","T_cell"
"FBXW5",0.000408372997736884,-0.289376901891639,0.205,0.249,1,"FBXW5","T_cell"
"LARP7",0.000408899693865982,0.49687612788686,0.198,0.153,1,"LARP7","T_cell"
"PHB",0.000428312396604009,-0.294776272246035,0.19,0.234,1,"PHB","T_cell"
"KRAS",0.000432854413805324,0.364024587137991,0.249,0.199,1,"KRAS","T_cell"
"SLK",0.000445985582895437,-0.429317191957254,0.12,0.159,1,"SLK","T_cell"
"SNTB2",0.000449501777732612,-0.462433277203803,0.094,0.128,1,"SNTB2","T_cell"
"HSH2D",0.000453317478008316,0.619802187649123,0.102,0.07,1,"HSH2D","T_cell"
"ACTR1B",0.000454075112655605,-0.446069581285933,0.083,0.116,1,"ACTR1B","T_cell"
"HNRNPC",0.000460392513228936,0.289062292619522,0.565,0.525,1,"HNRNPC","T_cell"
"PHLDA2",0.000473725930880487,0.552608005158529,0.104,0.071,1,"PHLDA2","T_cell"
"DCN",0.000481909826079976,-0.689350437683058,0.084,0.118,1,"DCN","T_cell"
"ACADVL",0.000492719456801438,-0.311958466203051,0.173,0.214,1,"ACADVL","T_cell"
"IL23A",0.000496559692611731,-0.4846269144339,0.075,0.108,1,"IL23A","T_cell"
"ROMO1",0.000502879445941009,0.403554833447335,0.224,0.177,1,"ROMO1","T_cell"
"UBQLN1",0.000503767601818137,0.473882246903599,0.143,0.104,1,"UBQLN1","T_cell"
"CCM2",0.000505782869257321,-0.522750411306856,0.161,0.198,1,"CCM2","T_cell"
"ABHD3",0.000508058793419676,0.45312284252318,0.21,0.166,1,"ABHD3","T_cell"
"ITSN2",0.000513139586849824,-0.361992838448457,0.183,0.226,1,"ITSN2","T_cell"
"APOL6",0.000514630467486889,0.41406720731595,0.224,0.177,1,"APOL6","T_cell"
"NSUN6",0.000524981396858866,0.747117558803692,0.132,0.097,1,"NSUN6","T_cell"
"PDE7A",0.000526725879412694,-0.342042705642022,0.18,0.222,1,"PDE7A","T_cell"
"AC016831.7",0.000526969903823686,-0.544299216583364,0.114,0.15,1,"AC016831.7","T_cell"
"SIT1",0.000539781066521487,-0.318212808819646,0.246,0.287,1,"SIT1","T_cell"
"GPRIN3",0.000547256220457287,0.26660085754835,0.266,0.212,1,"GPRIN3","T_cell"
"TMEM238",0.000551995053526589,-0.526266228378868,0.14,0.175,1,"TMEM238","T_cell"
"GLIPR2",0.000553933057231501,-0.252783379013397,0.214,0.261,1,"GLIPR2","T_cell"
"CD28",0.000557819488427163,0.362101365125586,0.223,0.175,1,"CD28","T_cell"
"CD74",0.000571433262923059,0.321547519398241,0.551,0.514,1,"CD74","T_cell"
"SREK1IP1",0.00057439126459353,0.495488167442105,0.18,0.138,1,"SREK1IP1","T_cell"
"UFL1",0.000575180257820908,-0.631078536054173,0.086,0.118,1,"UFL1","T_cell"
"LDLRAD4",0.00057677603887101,0.663493132288682,0.12,0.086,1,"LDLRAD4","T_cell"
"SLFN11",0.000576801007239724,0.64615476996842,0.132,0.097,1,"SLFN11","T_cell"
"GIGYF2",0.000580109659020194,-0.652806676051619,0.072,0.102,1,"GIGYF2","T_cell"
"KIAA1143",0.000601565942118213,0.579538054830841,0.107,0.074,1,"KIAA1143","T_cell"
"MED10",0.000602227535665186,-0.260915517300935,0.245,0.287,1,"MED10","T_cell"
"NUTM2B-AS1",0.000609419258287999,0.336913710668795,0.218,0.17,1,"NUTM2B-AS1","T_cell"
"EHD4",0.000616438161940465,-0.366749995875733,0.189,0.23,1,"EHD4","T_cell"
"RSRC2",0.000640372118027122,0.303363221620543,0.466,0.419,1,"RSRC2","T_cell"
"MYO9B",0.000641862269492632,-0.519752776531696,0.12,0.154,1,"MYO9B","T_cell"
"RPS6KA5",0.000641902255503216,-0.48329847848519,0.103,0.138,1,"RPS6KA5","T_cell"
"FERMT3",0.000645315977933951,-0.338091795601514,0.228,0.268,1,"FERMT3","T_cell"
"CDKN2C",0.000648641196674232,0.470236495393876,0.125,0.09,1,"CDKN2C","T_cell"
"LUZP1",0.000653966741856027,0.412539633944422,0.252,0.205,1,"LUZP1","T_cell"
"TM9SF3",0.000670975864951785,0.457201642903557,0.185,0.142,1,"TM9SF3","T_cell"
"MNAT1",0.00067855881107861,0.509566549845242,0.107,0.074,1,"MNAT1","T_cell"
"UQCRQ",0.000681530028009082,0.414945243324955,0.334,0.287,1,"UQCRQ","T_cell"
"SMAP1",0.000687016225549633,-0.330951296789075,0.192,0.234,1,"SMAP1","T_cell"
"EIF2S2",0.000702442146842576,0.343474054586048,0.307,0.262,1,"EIF2S2","T_cell"
"CARD8",0.000712454628269466,0.361398742203218,0.199,0.154,1,"CARD8","T_cell"
"NLRC5",0.000716914630876626,0.442682018885228,0.121,0.086,1,"NLRC5","T_cell"
"AAK1",0.000718567557259674,0.275144413257712,0.39,0.337,1,"AAK1","T_cell"
"STAT5A",0.000729435740490825,0.374976904737335,0.115,0.081,1,"STAT5A","T_cell"
"SH2D2A",0.000729498098975015,0.395997230698218,0.238,0.193,1,"SH2D2A","T_cell"
"FAM89B",0.000742137427548089,-0.310301096682184,0.272,0.309,1,"FAM89B","T_cell"
"TEX264",0.000744946185265354,-0.369339319209624,0.195,0.234,1,"TEX264","T_cell"
"COX6B1",0.000746169088984341,0.302101013378583,0.567,0.537,1,"COX6B1","T_cell"
"MEI1",0.000746340857599104,-0.509853856835491,0.072,0.103,1,"MEI1","T_cell"
"CAMTA1",0.00075081616018217,-0.351523623294948,0.14,0.177,1,"CAMTA1","T_cell"
"MSI2",0.000751095758566372,0.417843113519113,0.179,0.137,1,"MSI2","T_cell"
"PTRHD1",0.000754675364631284,0.289271594693231,0.18,0.135,1,"PTRHD1","T_cell"
"NOC2L",0.000756501280747606,-0.528571858064558,0.101,0.134,1,"NOC2L","T_cell"
"DR1",0.000774777816563125,0.457091033602824,0.177,0.136,1,"DR1","T_cell"
"NUDT4",0.000785768110616742,0.46456399186645,0.202,0.158,1,"NUDT4","T_cell"
"PIM1",0.000794811885401732,0.372133716857868,0.3,0.252,1,"PIM1","T_cell"
"RNF167",0.000798494685306335,-0.269375755057399,0.15,0.19,1,"RNF167","T_cell"
"TAGAP",0.000815015262692227,0.292999404041305,0.422,0.371,1,"TAGAP","T_cell"
"SDF2",0.000816790559556052,-0.510107090518074,0.134,0.169,1,"SDF2","T_cell"
"HDAC7",0.000819485282252931,0.459811058365238,0.126,0.092,1,"HDAC7","T_cell"
"MARCH2",0.000846278747943981,-0.564771732723915,0.078,0.108,1,"MARCH2","T_cell"
"CFAP36",0.000856486843564801,-0.377749749174906,0.136,0.173,1,"CFAP36","T_cell"
"RIC8A",0.000863514253311296,-0.472091714227016,0.086,0.118,1,"RIC8A","T_cell"
"NDUFC2",0.000875068218445314,-0.298411878075868,0.244,0.285,1,"NDUFC2","T_cell"
"PLD3",0.00088253765883544,-0.353267488431437,0.071,0.101,1,"PLD3","T_cell"
"RGS14",0.000884478725364873,-0.380665739418473,0.152,0.19,1,"RGS14","T_cell"
"SLIRP",0.000885298999707454,0.38986760561249,0.168,0.13,1,"SLIRP","T_cell"
"ST8SIA4",0.000887893903549435,0.396691229123274,0.159,0.12,1,"ST8SIA4","T_cell"
"ACTN4",0.000890624210962557,-0.262259680509775,0.338,0.378,1,"ACTN4","T_cell"
"MAT2B",0.000912280094499703,0.619426928468024,0.134,0.099,1,"MAT2B","T_cell"
"FAM241A",0.000922590700821376,-0.61363477978906,0.08,0.109,1,"FAM241A","T_cell"
"SH3GLB2",0.000924435101612691,-0.582008501596254,0.086,0.117,1,"SH3GLB2","T_cell"
"SCLT1",0.000978729479355145,0.611022356099376,0.112,0.081,1,"SCLT1","T_cell"
"PSTPIP1",0.000989485944553143,-0.319974849121226,0.226,0.267,1,"PSTPIP1","T_cell"
"CAPNS1",0.000992214890910889,-0.392311266439139,0.214,0.252,1,"CAPNS1","T_cell"
"BTBD6",0.000996291131657246,-0.507971002402217,0.094,0.126,1,"BTBD6","T_cell"
"NOP58",0.00100768492578085,0.438796135057399,0.278,0.231,1,"NOP58","T_cell"
"PARP14",0.00101976309980671,0.307375919994145,0.206,0.16,1,"PARP14","T_cell"
"CRIPT",0.00103259395847553,0.52394596212839,0.104,0.074,1,"CRIPT","T_cell"
"CCNL1",0.00106196673771059,0.281694119600435,0.586,0.545,1,"CCNL1","T_cell"
"TBC1D4",0.00107320515555548,-0.682831564427332,0.086,0.116,1,"TBC1D4","T_cell"
"CDKN1B",0.00107833868246992,0.313108188749542,0.393,0.341,1,"CDKN1B","T_cell"
"MIB2",0.00108094563864451,-0.499561207491529,0.106,0.138,1,"MIB2","T_cell"
"UBE2N",0.00109134447113163,0.349289749419653,0.32,0.275,1,"UBE2N","T_cell"
"GABARAP",0.00109998595260488,0.628837081468905,0.128,0.094,1,"GABARAP","T_cell"
"ANKRD36",0.00110437336554834,-0.5404547094524,0.096,0.127,1,"ANKRD36","T_cell"
"BID",0.00111245501233025,-0.296536773762217,0.098,0.133,1,"BID","T_cell"
"SLC2A3",0.00112720964604336,0.279560099774855,0.605,0.564,1,"SLC2A3","T_cell"
"BHLHE40",0.00114035207071619,0.43963344726331,0.348,0.309,1,"BHLHE40","T_cell"
"GIPC1",0.00114733796210507,-0.251989729715783,0.11,0.145,1,"GIPC1","T_cell"
"SIAH2",0.00115432913033136,0.367519711318526,0.33,0.282,1,"SIAH2","T_cell"
"ESYT1",0.00115592241676714,-0.390717744689301,0.125,0.16,1,"ESYT1","T_cell"
"PCNX1",0.00119381650731669,-0.454095378829264,0.131,0.165,1,"PCNX1","T_cell"
"CD4",0.00120069563053451,-0.442902367300079,0.163,0.198,1,"CD4","T_cell"
"ARL16",0.00121669893694915,-0.573347105781135,0.086,0.117,1,"ARL16","T_cell"
"DNPEP",0.00121761434283905,-0.619736529469143,0.103,0.134,1,"DNPEP","T_cell"
"TIMM8B",0.00121937650526298,0.404317018702794,0.149,0.112,1,"TIMM8B","T_cell"
"BUD23",0.00123731280513575,-0.329274203882807,0.158,0.194,1,"BUD23","T_cell"
"ATXN10",0.00124269427893158,-0.517738116316957,0.113,0.145,1,"ATXN10","T_cell"
"STARD7",0.00124282894501122,0.466951209885537,0.157,0.12,1,"STARD7","T_cell"
"FDFT1",0.00125990447000741,0.362445497080919,0.142,0.106,1,"FDFT1","T_cell"
"KMT5B",0.00126839158300071,-0.319699604572397,0.086,0.118,1,"KMT5B","T_cell"
"PSMB10",0.00126887720405255,0.345137859991399,0.171,0.131,1,"PSMB10","T_cell"
"SMIM19",0.00127253276234677,-0.451487490723811,0.138,0.172,1,"SMIM19","T_cell"
"TMEM259",0.00129306395095231,-0.322547957324864,0.241,0.277,1,"TMEM259","T_cell"
"PDE4D",0.00131936430854366,0.413349333730244,0.236,0.196,1,"PDE4D","T_cell"
"DEDD2",0.00132410438265412,0.279421303752575,0.322,0.273,1,"DEDD2","T_cell"
"SLF1",0.00135778943528783,-0.46362235238271,0.141,0.176,1,"SLF1","T_cell"
"PLEKHO1",0.00142194583819744,-0.370256564186176,0.18,0.215,1,"PLEKHO1","T_cell"
"HIST1H4C",0.00142784600035359,0.649588463466865,0.384,0.348,1,"HIST1H4C","T_cell"
"VSIR",0.00144701045112384,-0.271460955721374,0.185,0.225,1,"VSIR","T_cell"
