"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"PRKD3",3.73500831949192e-08,-0.496401098246673,0.102,0.189,0.000928149567393742,"PRKD3","Myeloid"
"ATG7",3.75209045253795e-08,-0.421288494413152,0.09,0.172,0.000932394477455681,"ATG7","Myeloid"
"CCNT2",3.78605415215992e-08,-0.763056030910569,0.079,0.155,0.000940834456811739,"CCNT2","Myeloid"
"LYRM1",3.79110620306606e-08,-1.20042608405451,0.053,0.116,0.000942089891461915,"LYRM1","Myeloid"
"RBBP6",3.81607852802085e-08,-0.37879008673943,0.247,0.363,0.00094829551421318,"RBBP6","Myeloid"
"QTRT1",3.82478435981333e-08,-1.03600652842856,0.072,0.142,0.000950458913413613,"QTRT1","Myeloid"
"INTS11",3.82572018476724e-08,-0.523057575529633,0.127,0.22,0.00095069146591466,"INTS11","Myeloid"
"VPS72",3.92396057097038e-08,-0.761665675073715,0.071,0.142,0.000975104201886139,"VPS72","Myeloid"
"HERC1",3.9942067152587e-08,-0.350491356689918,0.161,0.267,0.000992560368741786,"HERC1","Myeloid"
"ZDHHC5",4.03444032559524e-08,-0.495273125203456,0.067,0.14,0.00100255842091042,"ZDHHC5","Myeloid"
"LSM5",4.03927592676819e-08,-0.368540807220847,0.278,0.418,0.0010037600678019,"LSM5","Myeloid"
"ATP10D",4.10100060896446e-08,-0.683354469411935,0.042,0.101,0.00101909865132767,"ATP10D","Myeloid"
"MARF1",4.10159449383656e-08,-0.512961192182799,0.092,0.175,0.00101924623171838,"MARF1","Myeloid"
"TMEM126B",4.10854762930291e-08,-0.449117483375292,0.134,0.228,0.00102097408588177,"TMEM126B","Myeloid"
"SLC25A1",4.15363971317866e-08,-0.651417927698243,0.095,0.176,0.0010321794687249,"SLC25A1","Myeloid"
"NUTM2A-AS1",4.19197563625042e-08,-0.841299559677151,0.056,0.121,0.00104170594560823,"NUTM2A-AS1","Myeloid"
"WDR46",4.24363627818989e-08,-0.548732385022683,0.108,0.191,0.00105454361513019,"WDR46","Myeloid"
"HPS4",4.26496165004971e-08,-0.861000824148077,0.047,0.109,0.00105984297003735,"HPS4","Myeloid"
"FAM214A",4.28960523481623e-08,-0.745730563155151,0.062,0.13,0.00106596690085183,"FAM214A","Myeloid"
"YWHAZ",4.29465302855537e-08,0.498850648376404,0.708,0.75,0.00106722127759601,"YWHAZ","Myeloid"
"TEDC1",4.33006956290202e-08,-0.462889688153558,0.075,0.15,0.00107602228638115,"TEDC1","Myeloid"
"PRKCB",4.44002538749834e-08,-0.27602239176637,0.199,0.32,0.00110334630879334,"PRKCB","Myeloid"
"RERE",4.60246398607065e-08,-0.40424855489201,0.137,0.235,0.00114371230053856,"RERE","Myeloid"
"DNAJC13",4.65180708858956e-08,-0.448076318571382,0.084,0.162,0.00115597406151451,"DNAJC13","Myeloid"
"TMEM147",4.71445872965939e-08,-0.311949330905845,0.236,0.356,0.00117154299432036,"TMEM147","Myeloid"
"POP4",4.75839490541864e-08,-0.411270834005836,0.107,0.194,0.00118246113399653,"POP4","Myeloid"
"BRD1",4.80934042461171e-08,-0.781304343367538,0.07,0.141,0.00119512109551601,"BRD1","Myeloid"
"KLF7",4.80945768988929e-08,-0.299595504604661,0.165,0.272,0.00119515023593749,"KLF7","Myeloid"
"GTF3C5",4.82840709175901e-08,-0.859124985221694,0.045,0.105,0.00119985916230211,"GTF3C5","Myeloid"
"HPSE",4.86785689758884e-08,2.10921053566456,0.122,0.055,0.00120966243905083,"HPSE","Myeloid"
"ISCA1",4.95863175096679e-08,-0.527875407108784,0.095,0.176,0.00123221999011525,"ISCA1","Myeloid"
"CWF19L2",4.97485947333902e-08,-0.566308125706417,0.09,0.169,0.00123625257912475,"CWF19L2","Myeloid"
"SNX3",4.989683072436e-08,-0.257241405135131,0.604,0.784,0.00123993624350035,"SNX3","Myeloid"
"TNFRSF9",5.00323050184052e-08,2.2092107477693,0.107,0.042,0.00124330277970737,"TNFRSF9","Myeloid"
"TM9SF2",5.05692758241361e-08,-0.250280666150972,0.163,0.272,0.00125664650422978,"TM9SF2","Myeloid"
"ABHD17A",5.09334120297986e-08,-0.265826886391367,0.248,0.376,0.00126569528894049,"ABHD17A","Myeloid"
"NDUFA5",5.10848106185514e-08,-0.346694319454656,0.204,0.322,0.001269457543871,"NDUFA5","Myeloid"
"VAV3",5.14694975141342e-08,-0.48059603910637,0.092,0.174,0.00127901701322623,"VAV3","Myeloid"
"DCLRE1C",5.1706119879611e-08,-0.679486478455888,0.058,0.125,0.00128489707900833,"DCLRE1C","Myeloid"
"MPPE1",5.19670479841535e-08,-0.474489431719531,0.087,0.167,0.00129138114240621,"MPPE1","Myeloid"
"SLC25A26",5.20325985482998e-08,-0.904295483610462,0.071,0.141,0.00129301007392525,"SLC25A26","Myeloid"
"UCKL1",5.21894011019118e-08,-1.07271392399219,0.058,0.124,0.00129690661738251,"UCKL1","Myeloid"
"GMEB1",5.2772230219901e-08,-0.617458467966979,0.06,0.129,0.00131138992096454,"GMEB1","Myeloid"
"NT5DC1",5.27937607515529e-08,-0.677231355618002,0.084,0.16,0.00131192495467609,"NT5DC1","Myeloid"
"ACOT13",5.37048941437377e-08,-0.891017914419622,0.08,0.155,0.00133456661947188,"ACOT13","Myeloid"
"OTUD5",5.37566584413027e-08,-0.540548340709311,0.11,0.196,0.00133585296226637,"OTUD5","Myeloid"
"TRAPPC6B",5.37608845710879e-08,-0.745566914853331,0.062,0.13,0.00133595798159153,"TRAPPC6B","Myeloid"
"DHX9",5.51574036702854e-08,-0.330285838442522,0.189,0.298,0.00137066148120659,"DHX9","Myeloid"
"CREBZF",5.5332732386962e-08,-0.620103236839994,0.086,0.164,0.001375018399816,"CREBZF","Myeloid"
"TRIQK",5.58707544961765e-08,-0.818785513958265,0.048,0.11,0.00138838824922999,"TRIQK","Myeloid"
"ACSL3",5.65222085026633e-08,1.34892760346499,0.265,0.184,0.00140457688129118,"ACSL3","Myeloid"
"TFDP2",5.66481560356681e-08,-0.742382162517622,0.059,0.126,0.00140770667748635,"TFDP2","Myeloid"
"BTG1",5.70886616846142e-08,0.327616407755545,0.912,0.93,0.00141865324286266,"BTG1","Myeloid"
"SAFB",5.74951913441719e-08,-0.303147678044411,0.18,0.292,0.00142875550490267,"SAFB","Myeloid"
"ADNP",5.79596043457861e-08,-0.398896135940691,0.106,0.192,0.00144029616799278,"ADNP","Myeloid"
"RETREG2",5.80903553013854e-08,-0.532577671566194,0.105,0.189,0.00144354532923943,"RETREG2","Myeloid"
"SLC25A36",5.8374121305074e-08,-0.28105749348303,0.211,0.331,0.00145059691443109,"SLC25A36","Myeloid"
"NELFB",5.92079208857641e-08,-0.553834176644326,0.1,0.182,0.00147131683401124,"NELFB","Myeloid"
"LCP1",5.9318655902844e-08,0.349584311387004,0.822,0.853,0.00147406859918567,"LCP1","Myeloid"
"CEBPD",5.96979605456472e-08,-0.4046271261628,0.637,0.765,0.00148349431955933,"CEBPD","Myeloid"
"ERGIC2",6.0812841004024e-08,-0.485289030006481,0.143,0.238,0.00151119909895,"ERGIC2","Myeloid"
"ZDHHC24",6.08418443906166e-08,-0.725697159227611,0.098,0.177,0.00151191983310682,"ZDHHC24","Myeloid"
"TSR2",6.24287000651318e-08,-0.771265659798318,0.086,0.161,0.00155135319661852,"TSR2","Myeloid"
"PBX3",6.25671509983995e-08,-0.496793765965954,0.116,0.205,0.00155479370231023,"PBX3","Myeloid"
"SOCS6",6.28811218375559e-08,-0.477535629639435,0.049,0.111,0.00156259587766326,"SOCS6","Myeloid"
"RDH14",6.29140536223204e-08,-0.95770902925103,0.044,0.104,0.00156341423251466,"RDH14","Myeloid"
"PRKRA",6.32321783030218e-08,-0.554922643963042,0.114,0.199,0.00157131963083009,"PRKRA","Myeloid"
"YBEY",6.32803633338835e-08,-0.897045556016631,0.046,0.105,0.001572517028847,"YBEY","Myeloid"
"SLC12A6",6.34759887497616e-08,-0.612795212901036,0.071,0.144,0.00157737832043157,"SLC12A6","Myeloid"
"PPP3R1",6.3991757390496e-08,-0.302888653223577,0.157,0.261,0.00159019517115383,"PPP3R1","Myeloid"
"MAVS",6.44271424934195e-08,-0.612951435596301,0.072,0.145,0.00160101449096147,"MAVS","Myeloid"
"TLR1",6.47163988525171e-08,-0.605536263987959,0.08,0.156,0.00160820251148505,"TLR1","Myeloid"
"MRPS5",6.50658824374243e-08,-0.408942958844905,0.143,0.24,0.00161688717856999,"MRPS5","Myeloid"
"SUPT7L",6.52086263118436e-08,-0.572306638831438,0.059,0.125,0.00162043436384931,"SUPT7L","Myeloid"
"OTUD6B-AS1",6.53400506870655e-08,-0.451220506556371,0.13,0.223,0.00162370025957358,"OTUD6B-AS1","Myeloid"
"PPIL2",6.62906488980432e-08,-0.661975249367823,0.052,0.115,0.00164732262511637,"PPIL2","Myeloid"
"MPDU1",6.65134590295455e-08,-0.303498166770058,0.163,0.266,0.00165285945688421,"MPDU1","Myeloid"
"MINDY2",6.77267879628494e-08,-0.55569489956499,0.066,0.136,0.00168301068087681,"MINDY2","Myeloid"
"AASDHPPT",6.81578804617259e-08,-0.451787362268836,0.095,0.176,0.00169372332947389,"AASDHPPT","Myeloid"
"ACIN1",6.86429687583141e-08,-0.363494553680423,0.174,0.282,0.0017057777736441,"ACIN1","Myeloid"
"ATXN1L",6.89705961388059e-08,-0.982948962629646,0.05,0.111,0.00171391931404933,"ATXN1L","Myeloid"
"DRG1",6.97205148357261e-08,-0.821993433046143,0.077,0.15,0.00173255479366779,"DRG1","Myeloid"
"SLC25A28",6.97237716142662e-08,-0.490391258661557,0.094,0.176,0.00173263572461451,"SLC25A28","Myeloid"
"UFL1",7.01010256082988e-08,-0.472315188193825,0.108,0.192,0.00174201048636623,"UFL1","Myeloid"
"SHMT2",7.15837370552745e-08,-0.753819379740597,0.091,0.17,0.00177885586582357,"SHMT2","Myeloid"
"NOL8",7.16474154390797e-08,-0.578303267168637,0.102,0.184,0.00178043827366113,"NOL8","Myeloid"
"TMA16",7.20270049669002e-08,-0.842011323560969,0.092,0.167,0.00178987107342747,"TMA16","Myeloid"
"TMX1",7.27963608489583e-08,-0.377553495092637,0.168,0.271,0.00180898956709661,"TMX1","Myeloid"
"BRD9",7.28032731777273e-08,-0.644144464552429,0.066,0.136,0.00180916133846652,"BRD9","Myeloid"
"DGAT1",7.32479699563915e-08,-0.415846482526072,0.1,0.185,0.00182021205341633,"DGAT1","Myeloid"
"MSL2",7.35691120324323e-08,-0.582478438394717,0.068,0.139,0.00182819243400594,"MSL2","Myeloid"
"UTP14A",7.56616663700385e-08,-0.935007568329593,0.05,0.111,0.00188019240929546,"UTP14A","Myeloid"
"LTN1",7.73106771770372e-08,-0.498075084270703,0.092,0.171,0.00192117032784937,"LTN1","Myeloid"
"ATP5MC1",7.80388798954414e-08,-0.282383740211457,0.286,0.414,0.00193926616540172,"ATP5MC1","Myeloid"
"SRF",7.9651165283252e-08,-0.660353745844089,0.046,0.106,0.00197933145728881,"SRF","Myeloid"
"ZNF358",7.97041623294304e-08,-0.788473386259569,0.05,0.112,0.00198064843388635,"ZNF358","Myeloid"
"PLA2G15",8.01483059925665e-08,-0.413599028187177,0.06,0.129,0.00199168540391528,"PLA2G15","Myeloid"
"MORC3",8.04343339916482e-08,-0.29985625645647,0.208,0.325,0.00199879319969246,"MORC3","Myeloid"
"CAAP1",8.15246406741275e-08,-1.08710999122103,0.043,0.101,0.00202588732075207,"CAAP1","Myeloid"
"NAA10",8.16395897375026e-08,-0.307851949307921,0.248,0.372,0.00202874380497694,"NAA10","Myeloid"
"GBP4",8.32845967376889e-08,1.77814513102334,0.125,0.057,0.00206962222893157,"GBP4","Myeloid"
"PNPT1",8.34868289139268e-08,-0.757606882440534,0.057,0.122,0.00207464769851108,"PNPT1","Myeloid"
"IL7R",8.35658556807661e-08,1.29719289989404,0.269,0.181,0.00207661151366704,"IL7R","Myeloid"
"GNL1",8.39380986135757e-08,-0.518062061150536,0.092,0.171,0.00208586175054736,"GNL1","Myeloid"
"JKAMP",8.45200259559739e-08,-0.327240912587145,0.111,0.197,0.00210032264500595,"JKAMP","Myeloid"
"ZNRD1",8.47269234183761e-08,-0.511188017557653,0.167,0.266,0.00210546404694665,"ZNRD1","Myeloid"
"EXOSC7",8.50618577340479e-08,-0.781637422608417,0.088,0.164,0.00211378716469109,"EXOSC7","Myeloid"
"DNAJC9",8.52725633816113e-08,-0.739722205809398,0.058,0.124,0.00211902320003304,"DNAJC9","Myeloid"
"HIST1H2BC",8.53856207742891e-08,2.09504286138586,0.121,0.054,0.00212183267624108,"HIST1H2BC","Myeloid"
"TRIO",8.55622769822811e-08,-0.385915627168593,0.104,0.19,0.00212622258300969,"TRIO","Myeloid"
"TMEM101",8.73488484883252e-08,-0.481083222357309,0.083,0.159,0.00217061888493488,"TMEM101","Myeloid"
"PHF19",8.74381717288547e-08,-0.430463445335998,0.097,0.179,0.00217283856746204,"PHF19","Myeloid"
"PDHB",8.77421673672369e-08,-0.468418925771473,0.161,0.263,0.00218039285907584,"PDHB","Myeloid"
"PIEZO1",8.77456904565161e-08,-0.788399522990762,0.065,0.132,0.00218048040784443,"PIEZO1","Myeloid"
"ATXN2L",8.88935855280219e-08,-0.459315050482446,0.125,0.216,0.00220900560037134,"ATXN2L","Myeloid"
"NDUFV3",8.98109434283849e-08,-0.342757077722405,0.192,0.302,0.00223180194419537,"NDUFV3","Myeloid"
"SEL1L",9.00591778115972e-08,-0.340073560506661,0.122,0.212,0.00223797056861819,"SEL1L","Myeloid"
"CHD6",9.17876176860053e-08,-0.353582631865185,0.147,0.246,0.00228092229949723,"CHD6","Myeloid"
"LINC00877",9.25838460014513e-08,-0.583057207125699,0.067,0.137,0.00230070857313607,"LINC00877","Myeloid"
"AP3B1",9.28708917401601e-08,-0.365636403535999,0.212,0.322,0.00230784165974298,"AP3B1","Myeloid"
"DHRS1",9.33956192525303e-08,-0.58502526722677,0.055,0.12,0.00232088113842538,"DHRS1","Myeloid"
"TGFBI",9.35136316942139e-08,0.852847513032247,0.711,0.743,0.00232381374760122,"TGFBI","Myeloid"
"STRAP",9.39026567008872e-08,-0.271063906414668,0.252,0.377,0.00233348101901705,"STRAP","Myeloid"
"ACYP2",9.4305795389692e-08,-0.598910409827573,0.083,0.159,0.00234349901543384,"ACYP2","Myeloid"
"GAPVD1",9.45623251688572e-08,-0.539677223667799,0.114,0.2,0.0023498737804461,"GAPVD1","Myeloid"
"AIMP2",9.47196972368475e-08,-0.647539483580957,0.08,0.154,0.00235378447633566,"AIMP2","Myeloid"
"PAQR4",9.48366514062378e-08,-0.705321519158188,0.044,0.104,0.00235669078744501,"PAQR4","Myeloid"
"ICE2",9.63215771455998e-08,-0.630439681120121,0.086,0.161,0.00239359119206816,"ICE2","Myeloid"
"AL627171.1",9.76547640123484e-08,-0.775035932498843,0.062,0.127,0.00242672088570686,"AL627171.1","Myeloid"
"IQSEC2",9.95741079126309e-08,-0.533541131651704,0.042,0.1,0.00247441658162888,"IQSEC2","Myeloid"
"SH3YL1",9.99871971258047e-08,-1.13791900992868,0.048,0.107,0.00248468184857625,"SH3YL1","Myeloid"
"DCPS",1.01050843490705e-07,-0.934558065216963,0.073,0.142,0.00251111346074402,"DCPS","Myeloid"
"POLD3",1.01835120890941e-07,-0.636941229576761,0.063,0.13,0.00253060275413988,"POLD3","Myeloid"
"DR1",1.02908186205675e-07,-0.321559332732779,0.175,0.281,0.00255726842721103,"DR1","Myeloid"
"PPP2CB",1.03204739400543e-07,-0.251853535635349,0.12,0.21,0.0025646377741035,"PPP2CB","Myeloid"
"NRP1",1.03282018708788e-07,-0.362601601670073,0.106,0.194,0.00256655816491337,"NRP1","Myeloid"
"ELOB",1.03989615946503e-07,0.543849005269178,0.71,0.742,0.00258414195627059,"ELOB","Myeloid"
"PLOD3",1.04093031783461e-07,-0.489232214821133,0.064,0.131,0.00258671183981901,"PLOD3","Myeloid"
"SLC35B2",1.05074555372894e-07,-0.423921483418378,0.066,0.136,0.0026111027010164,"SLC35B2","Myeloid"
"MED24",1.06308765193386e-07,-0.96091117931403,0.044,0.102,0.00264177281505565,"MED24","Myeloid"
"RAC2",1.06836629903518e-07,-0.369310175999341,0.348,0.494,0.00265489025310242,"RAC2","Myeloid"
"SCAMP4",1.07852092598345e-07,-0.394122454805096,0.12,0.208,0.00268012450106887,"SCAMP4","Myeloid"
"MRPL1",1.10451876381623e-07,-0.814705176247943,0.071,0.14,0.00274472912808333,"MRPL1","Myeloid"
"CUL5",1.10600468308623e-07,-0.390059553729768,0.112,0.199,0.00274842163746928,"CUL5","Myeloid"
"CCDC84",1.12877009135951e-07,-0.833255862818402,0.068,0.136,0.00280499367702839,"CCDC84","Myeloid"
"NAT9",1.1342720013535e-07,-1.09306876514355,0.045,0.102,0.00281866592336345,"NAT9","Myeloid"
"PPID",1.13467058835399e-07,-0.627731013111569,0.104,0.184,0.00281965641205966,"PPID","Myeloid"
"KAT6B",1.14078181089346e-07,-0.64122347486098,0.066,0.135,0.00283484280007024,"KAT6B","Myeloid"
"MICU2",1.14236058036081e-07,-0.526698896619351,0.124,0.213,0.00283876604219661,"MICU2","Myeloid"
"AK6",1.15412759204085e-07,-0.6374810764784,0.081,0.155,0.00286800706622151,"AK6","Myeloid"
"TERF2IP",1.16322775203374e-07,-0.31216563019173,0.348,0.493,0.00289062096380383,"TERF2IP","Myeloid"
"ULK1",1.18523337162535e-07,-0.646460900822932,0.05,0.111,0.00294530492848899,"ULK1","Myeloid"
"MRPL32",1.18529954315945e-07,-0.398553769269987,0.141,0.236,0.00294546936475124,"MRPL32","Myeloid"
"TMEM97",1.18698849801245e-07,-1.15403208801305,0.047,0.106,0.00294966641756094,"TMEM97","Myeloid"
"IDH3B",1.19598655250356e-07,-0.317585163655788,0.207,0.318,0.00297202658297134,"IDH3B","Myeloid"
"ATF6B",1.2047956568148e-07,-0.336639405199239,0.154,0.252,0.00299391720718477,"ATF6B","Myeloid"
"ARFIP1",1.22390935486913e-07,-0.410642782544804,0.063,0.131,0.00304141474684979,"ARFIP1","Myeloid"
"WIPF2",1.24604717210688e-07,-0.394311446037298,0.11,0.196,0.00309642722268561,"WIPF2","Myeloid"
"SPG7",1.25201463673356e-07,-0.382756362854852,0.167,0.267,0.0031112563722829,"SPG7","Myeloid"
"RNASE2",1.26829131520272e-07,1.94441083754933,0.114,0.05,0.00315170391827877,"RNASE2","Myeloid"
"PA2G4",1.27481520401833e-07,-0.256998694331303,0.378,0.527,0.00316791578198554,"PA2G4","Myeloid"
"PSMC1",1.28056405842877e-07,-0.25046727933924,0.299,0.441,0.0031822016851955,"PSMC1","Myeloid"
"EDEM2",1.29500076758229e-07,-0.449236000766568,0.089,0.166,0.00321807690744198,"EDEM2","Myeloid"
"SHARPIN",1.30163166308238e-07,-0.47674045004738,0.139,0.23,0.00323455468275972,"SHARPIN","Myeloid"
"CABIN1",1.30196307479631e-07,-0.645072706935587,0.062,0.129,0.00323537824086883,"CABIN1","Myeloid"
"AC016831.1",1.30661771848644e-07,1.64872205854654,0.306,0.233,0.00324694503043881,"AC016831.1","Myeloid"
"CCDC137",1.32997946557272e-07,-0.945546899230474,0.05,0.11,0.00330499897194821,"CCDC137","Myeloid"
"HACD2",1.33730743066383e-07,-0.709823955501343,0.088,0.162,0.00332320896519961,"HACD2","Myeloid"
"NDUFB1",1.35159257899797e-07,0.788345749557087,0.533,0.512,0.00335870755880997,"NDUFB1","Myeloid"
"PPP4R3A",1.35713507593353e-07,-0.350864525137709,0.231,0.351,0.00337248066369483,"PPP4R3A","Myeloid"
"MRPL24",1.3574739599565e-07,-0.452174427224788,0.087,0.162,0.00337332279049189,"MRPL24","Myeloid"
"DAXX",1.36497882024652e-07,-0.461930216044794,0.094,0.171,0.0033919723683126,"DAXX","Myeloid"
"RBM23",1.36634248343896e-07,-0.258150829810715,0.1,0.181,0.00339536107134581,"RBM23","Myeloid"
"UBN2",1.3764391913314e-07,-0.56548047428559,0.074,0.145,0.00342045139045853,"UBN2","Myeloid"
"MARCH8",1.37647871297904e-07,-0.993132975052053,0.046,0.104,0.00342054960175292,"MARCH8","Myeloid"
"LTBP3",1.42342958812953e-07,-0.69752418607972,0.07,0.137,0.00353722252650187,"LTBP3","Myeloid"
"CREB3",1.43013236240348e-07,-0.303998485165667,0.142,0.235,0.00355387892057265,"CREB3","Myeloid"
"NUDCD3",1.43175090687754e-07,-0.948832992439714,0.05,0.11,0.0035579010035907,"NUDCD3","Myeloid"
"PDCD5",1.45571948624409e-07,-0.252540742211276,0.27,0.402,0.00361746292331656,"PDCD5","Myeloid"
"NTPCR",1.47457358085874e-07,-0.745288904586396,0.068,0.135,0.00366431534843396,"NTPCR","Myeloid"
"CLECL1",1.47842769985718e-07,-1.21894007008882,0.072,0.14,0.00367389283414509,"CLECL1","Myeloid"
"SPATA2L",1.48568645399199e-07,-0.759796865426046,0.074,0.144,0.0036919308381701,"SPATA2L","Myeloid"
"MRPL27",1.49288916345897e-07,-0.285098952974862,0.16,0.256,0.00370982957119553,"MRPL27","Myeloid"
"VIM",1.50845603177344e-07,-0.254915955923431,0.991,0.986,0.00374851323895699,"VIM","Myeloid"
"DCAF7",1.53226122947903e-07,-0.425679880144405,0.177,0.28,0.00380766915525538,"DCAF7","Myeloid"
"BRAT1",1.5530560235643e-07,-0.838391616269109,0.048,0.106,0.00385934421855728,"BRAT1","Myeloid"
"CASS4",1.56065776598313e-07,-0.962588438754072,0.045,0.102,0.00387823454846808,"CASS4","Myeloid"
"ANAPC10",1.56794813272115e-07,-0.449810661207776,0.08,0.152,0.00389635110981205,"ANAPC10","Myeloid"
"STOML2",1.65657077465188e-07,-0.332040567438552,0.183,0.288,0.00411657837500992,"STOML2","Myeloid"
"FAM210B",1.66470065253143e-07,-0.62210344393698,0.076,0.146,0.00413678112154061,"FAM210B","Myeloid"
"MAD1L1",1.6647010777149e-07,-0.414448266854769,0.111,0.196,0.00413678217812152,"MAD1L1","Myeloid"
"RAD9A",1.6665868293711e-07,-0.915926532802054,0.056,0.119,0.00414146827098719,"RAD9A","Myeloid"
"KATNA1",1.68282784161388e-07,-0.621976646681655,0.084,0.156,0.0041818271864105,"KATNA1","Myeloid"
"TMX2",1.69420135620461e-07,-0.608091867064951,0.09,0.166,0.00421009037016846,"TMX2","Myeloid"
"METAP2",1.69670000375007e-07,-0.355130677811269,0.235,0.35,0.00421629950931892,"METAP2","Myeloid"
"NFYB",1.73165749294074e-07,-0.670433455438303,0.079,0.15,0.00430316886995773,"NFYB","Myeloid"
"EXOSC9",1.77093253130794e-07,-0.448489365516679,0.096,0.175,0.00440076734030023,"EXOSC9","Myeloid"
"ATG5",1.7750399406847e-07,-0.429035834564417,0.115,0.201,0.00441097425260148,"ATG5","Myeloid"
"UBE2J2",1.78533274279207e-07,-0.31888216169907,0.137,0.231,0.0044365518658383,"UBE2J2","Myeloid"
"MRPL42",1.78996254667137e-07,-0.593137860391625,0.102,0.181,0.00444805692847836,"MRPL42","Myeloid"
"ANKRD37",1.79905078807154e-07,-0.737040204151824,0.087,0.161,0.00447064120835777,"ANKRD37","Myeloid"
"MRPL35",1.83331366929582e-07,-0.635681307962792,0.078,0.15,0.0045557844682001,"MRPL35","Myeloid"
"SDHAF2",1.85818378683864e-07,-0.50524254609007,0.091,0.167,0.00461758671029403,"SDHAF2","Myeloid"
"MFSD11",1.88246493972693e-07,-0.564064067026843,0.063,0.129,0.00467792537522141,"MFSD11","Myeloid"
"AFF1",1.89597223512563e-07,-0.515214948648996,0.13,0.223,0.00471149100428718,"AFF1","Myeloid"
"ZCCHC17",1.89892992653135e-07,-0.256506110400213,0.139,0.235,0.00471884086743041,"ZCCHC17","Myeloid"
"UBL7",1.91500478171794e-07,-0.55877920518666,0.087,0.162,0.00475878688256909,"UBL7","Myeloid"
"FN3KRP",1.93700850232045e-07,-0.715654824903563,0.057,0.12,0.00481346612826633,"FN3KRP","Myeloid"
"COPS5",1.94682384817677e-07,-0.335122397697086,0.201,0.31,0.00483785726271928,"COPS5","Myeloid"
"EXOC1",1.94961832099807e-07,-0.317121489392955,0.125,0.216,0.00484480152768019,"EXOC1","Myeloid"
"GPS1",1.95257140584906e-07,-0.530142261561428,0.135,0.222,0.00485213994353492,"GPS1","Myeloid"
"POM121",1.9628525190921e-07,-0.338023329748991,0.092,0.171,0.00487768850994387,"POM121","Myeloid"
"USO1",1.99543865101922e-07,-0.344138007300975,0.156,0.251,0.00495866504778276,"USO1","Myeloid"
"GSTZ1",2.00664488204577e-07,-0.956181208770866,0.068,0.134,0.00498651253188374,"GSTZ1","Myeloid"
"SLC35A2",2.03952823208866e-07,-0.991115970450158,0.051,0.11,0.00506822765674031,"SLC35A2","Myeloid"
"CDK5RAP1",2.04119297147498e-07,-0.904730909782357,0.062,0.125,0.00507236453411532,"CDK5RAP1","Myeloid"
"RNF217",2.04244349302933e-07,-0.437826901783929,0.059,0.124,0.00507547208017787,"RNF217","Myeloid"
"PI4KA",2.08778602073648e-07,-0.628122331682908,0.058,0.122,0.00518814826153015,"PI4KA","Myeloid"
"DTYMK",2.13513240951139e-07,-0.908081937881076,0.054,0.115,0.00530580403763582,"DTYMK","Myeloid"
"KARS",2.13907326797076e-07,-0.256312450097352,0.191,0.3,0.00531559707090733,"KARS","Myeloid"
"TXNDC9",2.15251897747098e-07,-0.392170108307902,0.127,0.215,0.00534900965901539,"TXNDC9","Myeloid"
"TREM2",2.19505701900321e-07,-1.1040274204951,0.049,0.107,0.00545471669222298,"TREM2","Myeloid"
"AAED1",2.19649793247576e-07,-0.407674064502536,0.183,0.283,0.00545829736220227,"AAED1","Myeloid"
"SDHAF3",2.20959155765314e-07,-0.781238619451116,0.058,0.121,0.00549083502076805,"SDHAF3","Myeloid"
"ANKRD28",2.21376697381585e-07,-0.299325401006706,0.257,0.377,0.00550121092993238,"ANKRD28","Myeloid"
"BLOC1S4",2.21936916855585e-07,-0.770825485433896,0.06,0.124,0.00551513238386128,"BLOC1S4","Myeloid"
"ABCG1",2.2563921072013e-07,-0.293161445496458,0.081,0.156,0.00560713438639524,"ABCG1","Myeloid"
"KRIT1",2.26816271722307e-07,-0.533068150734234,0.095,0.172,0.00563638435229933,"KRIT1","Myeloid"
"NIPA2",2.27111505005432e-07,-0.447536973700135,0.118,0.202,0.00564372089938499,"NIPA2","Myeloid"
"R3HDM2",2.2883779072152e-07,-0.400947171252003,0.145,0.238,0.00568661909942977,"R3HDM2","Myeloid"
"PSMG3",2.29695548818753e-07,-0.554132979173866,0.106,0.185,0.005707934388146,"PSMG3","Myeloid"
"RASA3",2.3064427558827e-07,-0.266148147561758,0.058,0.124,0.00573151024836851,"RASA3","Myeloid"
"PMF1",2.33741529039773e-07,-0.317979543548193,0.173,0.275,0.00580847699663836,"PMF1","Myeloid"
"IER3IP1",2.33819372647723e-07,-0.386716104368385,0.143,0.236,0.00581041141029592,"IER3IP1","Myeloid"
"EIF2AK2",2.34813013684428e-07,-0.371743125978456,0.118,0.203,0.00583510339005804,"EIF2AK2","Myeloid"
"UBAP2",2.35238528449037e-07,-0.500780140528343,0.098,0.176,0.00584567743195857,"UBAP2","Myeloid"
"COX11",2.44551297846086e-07,-0.72735810624589,0.064,0.129,0.00607709975147524,"COX11","Myeloid"
"SIRT2",2.47925195610143e-07,-0.297376068679979,0.159,0.258,0.00616094111091204,"SIRT2","Myeloid"
"STK19",2.49105311047676e-07,-0.592682383406983,0.068,0.134,0.00619026697953476,"STK19","Myeloid"
"NMD3",2.50135219302236e-07,-0.429417484976025,0.1,0.177,0.00621586019966057,"NMD3","Myeloid"
"IRAK2",2.51052595323967e-07,1.71645083422907,0.143,0.074,0.00623865699380057,"IRAK2","Myeloid"
