"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"LY6D",1.11307571147285e-58,-0.717549028638838,0.539,0.728,2.76599314301003e-54,"LY6D","Keratinocyte"
"EIF2S1",1.14091360920574e-58,0.584455459359223,0.495,0.252,2.83517031887627e-54,"EIF2S1","Keratinocyte"
"BCR",1.37931295722347e-58,1.18840748952577,0.216,0.059,3.42759269870033e-54,"BCR","Keratinocyte"
"CARM1",1.39913529373476e-58,0.879217606004952,0.272,0.091,3.47685120493088e-54,"CARM1","Keratinocyte"
"NTMT1",1.40385644076685e-58,0.880333486296758,0.377,0.163,3.48858325530561e-54,"NTMT1","Keratinocyte"
"PRRC2A",1.7233775890055e-58,0.833264960601058,0.417,0.189,4.28259330867866e-54,"PRRC2A","Keratinocyte"
"CFH",1.76080021295912e-58,2.07981087412843,0.191,0.047,4.37558852920342e-54,"CFH","Keratinocyte"
"CHST2",1.92794713665216e-58,2.57227606977352,0.149,0.025,4.79094863458062e-54,"CHST2","Keratinocyte"
"CGAS",2.09829326909517e-58,1.76037582517458,0.189,0.045,5.21425877370149e-54,"CGAS","Keratinocyte"
"CTNNA1",2.28610883650932e-58,0.51294937934877,0.651,0.391,5.68098045872566e-54,"CTNNA1","Keratinocyte"
"RAI14",2.51982238914434e-58,1.9219136845361,0.194,0.049,6.26175863702369e-54,"RAI14","Keratinocyte"
"G0S2",2.57994141179568e-58,2.55187014392166,0.179,0.041,6.41115440831226e-54,"G0S2","Keratinocyte"
"MXRA7",2.65274315979329e-58,1.02423847214653,0.249,0.08,6.59206675208633e-54,"MXRA7","Keratinocyte"
"CTSC",2.71757846659806e-58,0.847371911494196,0.615,0.394,6.75318248949619e-54,"CTSC","Keratinocyte"
"TKT",2.7244296044383e-58,0.96865265022657,0.67,0.475,6.77020756702916e-54,"TKT","Keratinocyte"
"CNDP2",2.75658662601204e-58,0.781705936934355,0.406,0.182,6.85011776563991e-54,"CNDP2","Keratinocyte"
"SACS",2.80780971833541e-58,2.21803122009496,0.157,0.028,6.97740715006348e-54,"SACS","Keratinocyte"
"HTRA1",4.87246872819945e-58,1.39942308548357,0.358,0.16,1.21080847895756e-53,"HTRA1","Keratinocyte"
"MKI67",6.39744390224511e-58,1.81193040414275,0.222,0.067,1.58976480970791e-53,"MKI67","Keratinocyte"
"BZW1",6.44616216486072e-58,0.69862921865103,0.689,0.467,1.60187129796789e-53,"BZW1","Keratinocyte"
"RASSF8",7.12309740458588e-58,1.89351003912658,0.148,0.024,1.77008970503959e-53,"RASSF8","Keratinocyte"
"COL5A1",8.12685838100004e-58,2.19511377976079,0.247,0.084,2.01952430767851e-53,"COL5A1","Keratinocyte"
"UNC5B",8.31276452689794e-58,1.77576614179984,0.19,0.046,2.06572198493414e-53,"UNC5B","Keratinocyte"
"SAMD4B",9.63640787513734e-58,0.987086981379044,0.35,0.146,2.39464735697163e-53,"SAMD4B","Keratinocyte"
"MTHFD2",9.69389374468457e-58,1.24295827913641,0.298,0.111,2.40893259555412e-53,"MTHFD2","Keratinocyte"
"LENG8",9.82838810132383e-58,0.882214142688666,0.321,0.126,2.44235444317897e-53,"LENG8","Keratinocyte"
"ABHD2",9.95908871449687e-58,1.3183513597493,0.232,0.07,2.47483354555247e-53,"ABHD2","Keratinocyte"
"COL4A1",1.14555517175256e-57,2.43063926848847,0.222,0.067,2.8467046018051e-53,"COL4A1","Keratinocyte"
"STX2",1.1675062534091e-57,2.34907350974994,0.152,0.027,2.90125303972161e-53,"STX2","Keratinocyte"
"RFTN1",1.33027307107379e-57,1.56609586043436,0.176,0.038,3.30572858161838e-53,"RFTN1","Keratinocyte"
"BIRC5",1.63904676277881e-57,1.58835564954851,0.23,0.071,4.07303120550534e-53,"BIRC5","Keratinocyte"
"COMMD6",2.0250285686631e-57,-0.57198326832167,0.761,0.777,5.0321959931278e-53,"COMMD6","Keratinocyte"
"PTGFRN",2.28237224759655e-57,0.709508493017137,0.426,0.2,5.67169503527743e-53,"PTGFRN","Keratinocyte"
"CAP1",3.25273145853355e-57,0.745696504989353,0.683,0.459,8.08303767445588e-53,"CAP1","Keratinocyte"
"CSRP1",3.57790891842304e-57,0.315257771980765,0.507,0.269,8.89110366228125e-53,"CSRP1","Keratinocyte"
"PPFIA1",3.83830679115277e-57,0.973236972372568,0.311,0.118,9.53819237601463e-53,"PPFIA1","Keratinocyte"
"USP34",3.94614055141154e-57,0.914785834954681,0.432,0.206,9.80615927025768e-53,"USP34","Keratinocyte"
"PCYT1A",4.0282329144638e-57,0.802816572344029,0.38,0.165,1.00101587924425e-52,"PCYT1A","Keratinocyte"
"SRPK1",4.62527162799684e-57,0.560212958946633,0.432,0.201,1.14937999955722e-52,"SRPK1","Keratinocyte"
"RAP1B",4.81349760275021e-57,0.839603219651326,0.641,0.402,1.19615415428343e-52,"RAP1B","Keratinocyte"
"PDCD6IP",5.2014992231911e-57,0.715668771328103,0.496,0.253,1.29257255696299e-52,"PDCD6IP","Keratinocyte"
"LARP4B",5.23619863780819e-57,0.90459377086536,0.304,0.115,1.30119536149534e-52,"LARP4B","Keratinocyte"
"PTHLH",5.5136743963982e-57,3.21524376251709,0.126,0.015,1.37014808750495e-52,"PTHLH","Keratinocyte"
"CDKN3",6.4526537716095e-57,1.81390091860758,0.217,0.064,1.60348446224496e-52,"CDKN3","Keratinocyte"
"PTN",8.05994323323174e-57,1.80064058434708,0.178,0.041,2.00289589345809e-52,"PTN","Keratinocyte"
"RPL24",8.11932618263144e-57,-0.334315153473425,0.934,0.944,2.01765255638391e-52,"RPL24","Keratinocyte"
"SLC5A3",9.62914205364459e-57,1.39327183036218,0.287,0.108,2.39284180033068e-52,"SLC5A3","Keratinocyte"
"DAB2IP",1.10539532534231e-56,1.169747344297,0.209,0.057,2.74690738347564e-52,"DAB2IP","Keratinocyte"
"BTG2",1.31464487401423e-56,-0.722348349663536,0.569,0.706,3.26689251192537e-52,"BTG2","Keratinocyte"
"SULF2",1.31987336368337e-56,1.04188333294794,0.35,0.147,3.27988530875316e-52,"SULF2","Keratinocyte"
"LTBR",1.39375453030417e-56,0.688097449914,0.536,0.289,3.46348000780587e-52,"LTBR","Keratinocyte"
"PDCD11",1.62282750874737e-56,1.06085773825615,0.263,0.088,4.03272635923721e-52,"PDCD11","Keratinocyte"
"HLA-A",1.70576253894044e-56,-0.382779820402186,0.795,0.858,4.23881990926699e-52,"HLA-A","Keratinocyte"
"ESYT2",1.74465897075529e-56,0.860956987979291,0.333,0.133,4.3354775423269e-52,"ESYT2","Keratinocyte"
"ELK3",1.75289654705024e-56,1.17000746090769,0.232,0.07,4.35594791941984e-52,"ELK3","Keratinocyte"
"SAE1",1.94017398976633e-56,1.05781505098655,0.363,0.157,4.82133236456932e-52,"SAE1","Keratinocyte"
"BAG6",1.9667255415633e-56,0.59895862154518,0.413,0.186,4.88731297078481e-52,"BAG6","Keratinocyte"
"OAF",1.96738337906035e-56,1.98818696194184,0.199,0.053,4.88894769696496e-52,"OAF","Keratinocyte"
"EHD1",2.45323231656794e-56,1.12738607977786,0.328,0.134,6.09628230667134e-52,"EHD1","Keratinocyte"
"KLC1",2.45660199110093e-56,0.883433022833003,0.357,0.147,6.1046559478858e-52,"KLC1","Keratinocyte"
"MGAT4B",2.75319867117138e-56,0.500376220791158,0.366,0.154,6.84169869786089e-52,"MGAT4B","Keratinocyte"
"RCC2",2.83469513299827e-56,0.721017820751888,0.386,0.169,7.04421740550071e-52,"RCC2","Keratinocyte"
"BAMBI",3.29374913063251e-56,1.99139637626152,0.166,0.035,8.18496658962178e-52,"BAMBI","Keratinocyte"
"EWSR1",3.46681568584378e-56,0.644728414444818,0.6,0.342,8.6150369793218e-52,"EWSR1","Keratinocyte"
"CENPF",3.49728148890586e-56,1.66958770902795,0.23,0.073,8.69074449993106e-52,"CENPF","Keratinocyte"
"GLG1",3.58108995151552e-56,0.85412997492659,0.422,0.198,8.89900852951607e-52,"GLG1","Keratinocyte"
"SMC1A",4.08707968644156e-56,0.784428888066245,0.402,0.184,1.01563930208073e-51,"SMC1A","Keratinocyte"
"PALLD",5.04797681302029e-56,0.863507271935086,0.614,0.385,1.25442223803554e-51,"PALLD","Keratinocyte"
"ABHD17A",5.05994668145969e-56,0.529257467499436,0.468,0.228,1.25739675034273e-51,"ABHD17A","Keratinocyte"
"SMG6",5.82448907409433e-56,1.1216034742843,0.256,0.085,1.44738553491244e-51,"SMG6","Keratinocyte"
"RPL28",6.51358146493138e-56,-0.27451617972326,0.973,0.982,1.61862499403545e-51,"RPL28","Keratinocyte"
"HTRA3",7.39962148235892e-56,2.85184736200967,0.113,0.01,1.83880593836619e-51,"HTRA3","Keratinocyte"
"RUVBL1",7.51285914097e-56,0.789070889296085,0.334,0.135,1.86694549653105e-51,"RUVBL1","Keratinocyte"
"AGTRAP",7.78285721309766e-56,1.00326005985093,0.438,0.213,1.93404001745477e-51,"AGTRAP","Keratinocyte"
"DUSP6",8.00332556672843e-56,1.14510770617591,0.293,0.111,1.98882640333202e-51,"DUSP6","Keratinocyte"
"DEF8",8.65838271262693e-56,0.899672711912629,0.337,0.14,2.15160810408779e-51,"DEF8","Keratinocyte"
"CLMP",1.14939966098082e-55,3.51978265333523,0.116,0.012,2.85625815753735e-51,"CLMP","Keratinocyte"
"EPRS",1.20028839451316e-55,0.699240520752581,0.466,0.233,2.9827166603652e-51,"EPRS","Keratinocyte"
"CTBP2",1.32370434081833e-55,0.777803619128223,0.363,0.155,3.28940528693354e-51,"CTBP2","Keratinocyte"
"CTSK",1.42402221377738e-55,1.85952537124176,0.241,0.081,3.5386952012368e-51,"CTSK","Keratinocyte"
"USP22",1.50902271746329e-55,0.790506271524586,0.433,0.206,3.74992145289627e-51,"USP22","Keratinocyte"
"USP14",1.58418100590982e-55,0.635063583456846,0.448,0.214,3.93668979968589e-51,"USP14","Keratinocyte"
"SDC2",1.70382015953686e-55,1.96392027021346,0.235,0.079,4.2339930964491e-51,"SDC2","Keratinocyte"
"CHPF",1.89788828090842e-55,1.03068114846982,0.322,0.129,4.71625237805742e-51,"CHPF","Keratinocyte"
"ABCF2.1",2.08154129102665e-55,0.727278693953464,0.293,0.106,5.17263010820122e-51,"ABCF2.1","Keratinocyte"
"PLEKHO1",2.64260712371321e-55,1.91732150271144,0.181,0.044,6.56687870242732e-51,"PLEKHO1","Keratinocyte"
"IDS",2.86030972958811e-55,0.934612937721807,0.341,0.145,7.10786967802647e-51,"IDS","Keratinocyte"
"SUPT6H",3.09409107435629e-55,0.787775833196193,0.323,0.129,7.68881631977539e-51,"SUPT6H","Keratinocyte"
"AKAP13",4.84252191516869e-55,0.898728365470373,0.454,0.231,1.20336669591942e-50,"AKAP13","Keratinocyte"
"TUBGCP2",5.13507100161342e-55,0.707125952062374,0.355,0.15,1.27606514390094e-50,"TUBGCP2","Keratinocyte"
"RARRES2",5.70447712709101e-55,2.90557635390636,0.22,0.071,1.41756256608212e-50,"RARRES2","Keratinocyte"
"KIDINS220",6.32161777286572e-55,0.718616997235046,0.343,0.142,1.57092201655713e-50,"KIDINS220","Keratinocyte"
"UBTF",6.32672816659752e-55,0.948966027383031,0.401,0.185,1.57219194939948e-50,"UBTF","Keratinocyte"
"MIRLET7BHG",6.84009316225218e-55,0.857642402704548,0.325,0.13,1.69976315081967e-50,"MIRLET7BHG","Keratinocyte"
"DHRS7",6.8601802993405e-55,0.787087423789362,0.421,0.201,1.70475480438611e-50,"DHRS7","Keratinocyte"
"PGAM1",7.04370074980077e-55,0.622939910663744,0.743,0.609,1.75035963632549e-50,"PGAM1","Keratinocyte"
"NPLOC4",7.13142819077571e-55,0.9677093816855,0.278,0.1,1.77215990540776e-50,"NPLOC4","Keratinocyte"
"RHOT2",7.47575687353065e-55,0.814623351611156,0.375,0.162,1.85772558307237e-50,"RHOT2","Keratinocyte"
"RBMS1",7.50589642141042e-55,0.633624878215355,0.545,0.3,1.86521526072049e-50,"RBMS1","Keratinocyte"
"SGTA",7.64148965250017e-55,0.625401535358751,0.358,0.151,1.89891017864629e-50,"SGTA","Keratinocyte"
"BOP1",7.74243350870686e-55,0.864684701513612,0.31,0.12,1.92399472691365e-50,"BOP1","Keratinocyte"
"CDH11",8.39983203111585e-55,1.93356795508104,0.164,0.035,2.08735825973229e-50,"CDH11","Keratinocyte"
"PLOD1",9.78660909982202e-55,1.4606259169117,0.242,0.08,2.43197236130577e-50,"PLOD1","Keratinocyte"
"BDP1",1.13701490752266e-54,0.67945507874074,0.46,0.23,2.82548204519381e-50,"BDP1","Keratinocyte"
"LRPPRC",1.24364727786928e-54,0.71152349019223,0.372,0.161,3.09046348550516e-50,"LRPPRC","Keratinocyte"
"AGO2",1.32128159525932e-54,1.01794904861333,0.346,0.146,3.28338476421942e-50,"AGO2","Keratinocyte"
"CTSZ",1.4125891299018e-54,1.14318190945618,0.324,0.14,3.51028398780597e-50,"CTSZ","Keratinocyte"
"ACAA2",1.51759158562779e-54,0.674998756624728,0.261,0.091,3.77121509028507e-50,"ACAA2","Keratinocyte"
"ANXA6",1.57853317494165e-54,1.92232966380732,0.194,0.054,3.92265493973e-50,"ANXA6","Keratinocyte"
"SPTAN1",1.62065390531142e-54,0.675124100626627,0.483,0.244,4.02732495469888e-50,"SPTAN1","Keratinocyte"
"PITRM1",1.69089137089407e-54,0.931567094101972,0.236,0.074,4.20186505667176e-50,"PITRM1","Keratinocyte"
"UHRF1",1.70484944529424e-54,2.40154367385059,0.146,0.026,4.2365508715562e-50,"UHRF1","Keratinocyte"
"TRIO",1.87430601329309e-54,1.04812748073262,0.209,0.059,4.65765044303333e-50,"TRIO","Keratinocyte"
"PIGT",2.06168741092206e-54,0.968702207727228,0.394,0.183,5.12329321614131e-50,"PIGT","Keratinocyte"
"BCL9L",2.15210801748033e-54,0.921593439603993,0.309,0.123,5.34798842343862e-50,"BCL9L","Keratinocyte"
"LMF2",2.17791639833044e-54,0.769607983875125,0.385,0.176,5.41212224985114e-50,"LMF2","Keratinocyte"
"TMEM132A",2.2181539612241e-54,2.15874428072812,0.149,0.028,5.51211259364189e-50,"TMEM132A","Keratinocyte"
"MARK3",2.35442729544456e-54,0.698182404125274,0.473,0.241,5.85075182917973e-50,"MARK3","Keratinocyte"
"SLC20A2",2.57753272981907e-54,1.16366182587207,0.297,0.116,6.40516883360039e-50,"SLC20A2","Keratinocyte"
"MARS",2.60487528507732e-54,0.866222108347301,0.26,0.09,6.47311508341714e-50,"MARS","Keratinocyte"
"CLUH",2.61611545609865e-54,0.643450943303502,0.368,0.162,6.50104690840514e-50,"CLUH","Keratinocyte"
"ZNF503",2.63279023714611e-54,0.916492185194182,0.431,0.213,6.54248373930808e-50,"ZNF503","Keratinocyte"
"PCLAF",2.71743246589498e-54,1.37364041240203,0.277,0.106,6.75281967774902e-50,"PCLAF","Keratinocyte"
"NUP188",2.85840376835861e-54,1.32125189802441,0.202,0.055,7.10313336437114e-50,"NUP188","Keratinocyte"
"BMP1",2.90838093359975e-54,1.99336939264338,0.198,0.055,7.22732661999537e-50,"BMP1","Keratinocyte"
"TRIP12",3.05265706988879e-54,0.714468933723784,0.375,0.163,7.58585281867365e-50,"TRIP12","Keratinocyte"
"BCL6",3.19624541438913e-54,1.15988736974957,0.312,0.124,7.94266985475699e-50,"BCL6","Keratinocyte"
"SNRNP70",3.24180759107601e-54,0.595790900750876,0.637,0.394,8.05589186382388e-50,"SNRNP70","Keratinocyte"
"CRIP2",3.36058410541094e-54,0.923813956117501,0.443,0.232,8.35105150194618e-50,"CRIP2","Keratinocyte"
"POR",3.4493981964739e-54,0.753332097961897,0.319,0.125,8.57175451823764e-50,"POR","Keratinocyte"
"TRIM28",4.23864275908991e-54,0.684331639282922,0.596,0.355,1.05330272563384e-49,"TRIM28","Keratinocyte"
"TNFRSF10B",4.44730267006298e-54,1.25644786135546,0.228,0.07,1.10515471351065e-49,"TNFRSF10B","Keratinocyte"
"OLFML2B",4.79167373269272e-54,3.20126902078436,0.139,0.024,1.19073092257414e-49,"OLFML2B","Keratinocyte"
"HSPH1",5.03214289612843e-54,1.26718434804149,0.655,0.463,1.25048750968792e-49,"HSPH1","Keratinocyte"
"MRGPRF",5.14733540629656e-54,2.74541359082206,0.139,0.024,1.2791128484647e-49,"MRGPRF","Keratinocyte"
"WDR18",5.23209368152326e-54,0.723140786418119,0.361,0.152,1.30017527985853e-49,"WDR18","Keratinocyte"
"FMOD",5.23859232970404e-54,2.81886551958863,0.15,0.029,1.30179019393145e-49,"FMOD","Keratinocyte"
"MED15",5.29102689134818e-54,0.813063450042931,0.346,0.146,1.31482018250002e-49,"MED15","Keratinocyte"
"ITGB8",5.31236787838522e-54,1.35524311827609,0.241,0.08,1.32012341777873e-49,"ITGB8","Keratinocyte"
"IWS1",5.3250711753882e-54,0.963355252247683,0.322,0.13,1.32328018708397e-49,"IWS1","Keratinocyte"
"TTC39B",5.84327001455226e-54,1.15211701490108,0.234,0.074,1.45205259861624e-49,"TTC39B","Keratinocyte"
"CEP55",6.51812745071145e-54,1.92812179985318,0.159,0.033,1.6197546715018e-49,"CEP55","Keratinocyte"
"NSD2",6.52280592741718e-54,1.15644085347461,0.231,0.074,1.62091727296317e-49,"NSD2","Keratinocyte"
"AEN",7.04489641354977e-54,1.43329742728837,0.178,0.042,1.75065675876712e-49,"AEN","Keratinocyte"
"GNPNAT1",7.30156372167847e-54,0.967199776788392,0.262,0.089,1.8144385848371e-49,"GNPNAT1","Keratinocyte"
"TGFB1",7.70444536752003e-54,0.932037687824066,0.322,0.131,1.91455467382873e-49,"TGFB1","Keratinocyte"
"AP1B1",7.73356955864412e-54,0.840373617505942,0.29,0.108,1.92179203532306e-49,"AP1B1","Keratinocyte"
"CDC20",8.52769255392392e-54,1.57767148946168,0.224,0.071,2.11913159965009e-49,"CDC20","Keratinocyte"
"PLXNA1",9.09522444684996e-54,1.04316594886473,0.231,0.072,2.26016327504222e-49,"PLXNA1","Keratinocyte"
"TAOK1",1.00148993195573e-53,0.753400153532811,0.376,0.165,2.48870248090999e-49,"TAOK1","Keratinocyte"
"CAMSAP2",1.04843844132025e-53,0.984852281978546,0.322,0.13,2.60536952668082e-49,"CAMSAP2","Keratinocyte"
"STMN1",1.07804108038195e-53,0.926386813967971,0.5,0.285,2.67893208474914e-49,"STMN1","Keratinocyte"
"ECPAS",1.17069916419095e-53,0.736377476823324,0.298,0.114,2.90918742301452e-49,"ECPAS","Keratinocyte"
"TMX3",1.18482479519914e-53,1.06197793105617,0.278,0.102,2.94428961606986e-49,"TMX3","Keratinocyte"
"PTMA",1.24070244922963e-53,-0.371410400428636,0.972,0.979,3.08314558633564e-49,"PTMA","Keratinocyte"
"KIF21A",1.44037834732127e-53,1.37518801611342,0.211,0.061,3.57934019309335e-49,"KIF21A","Keratinocyte"
"TIMM50",1.53341823217143e-53,0.826738941822623,0.328,0.135,3.810544306946e-49,"TIMM50","Keratinocyte"
"RBM28",1.54692352533807e-53,0.904780413049997,0.263,0.092,3.84410496046511e-49,"RBM28","Keratinocyte"
"ITGB1",1.57215628996058e-53,1.18654797378516,0.612,0.428,3.90680838055203e-49,"ITGB1","Keratinocyte"
"FAP",1.65988165108911e-53,3.25075604102529,0.123,0.017,4.12480590295644e-49,"FAP","Keratinocyte"
"RACK1",1.76378605773929e-53,-0.323702060960811,0.947,0.958,4.38300835348213e-49,"RACK1","Keratinocyte"
"FASN",2.08241179977849e-53,0.699439294549318,0.31,0.123,5.17479332244955e-49,"FASN","Keratinocyte"
"DICER1",2.09806833755168e-53,0.753181342548865,0.407,0.19,5.21369981881591e-49,"DICER1","Keratinocyte"
"SPATS2L",2.36271543604788e-53,0.837463618405719,0.462,0.236,5.87134785857899e-49,"SPATS2L","Keratinocyte"
"MT-CYB",2.52462853653635e-53,0.6138679275097,0.893,0.953,6.27370191329283e-49,"MT-CYB","Keratinocyte"
"DNAJC5",2.65160689634445e-53,0.779275585405294,0.285,0.106,6.58924313741595e-49,"DNAJC5","Keratinocyte"
"PTBP1",2.89561990367816e-53,0.518480581465663,0.612,0.365,7.19561546064022e-49,"PTBP1","Keratinocyte"
"DNMT1",2.9251930027052e-53,0.979810591999782,0.366,0.169,7.26910461172243e-49,"DNMT1","Keratinocyte"
"FBRSL1",3.04846129350468e-53,1.05018851464586,0.212,0.062,7.57542631435912e-49,"FBRSL1","Keratinocyte"
"ADD1",3.52491493164406e-53,0.673892425468992,0.398,0.185,8.75941360513548e-49,"ADD1","Keratinocyte"
"TAGLN2",3.93166578141977e-53,0.575346564571631,0.863,0.793,9.77018946682814e-49,"TAGLN2","Keratinocyte"
"TGOLN2",4.17769783143674e-53,0.685308247075802,0.403,0.186,1.03815791111203e-48,"TGOLN2","Keratinocyte"
"MCM4",4.7512144926162e-53,1.07867397985875,0.281,0.107,1.18067680141513e-48,"MCM4","Keratinocyte"
"KLF5",5.07062278030354e-53,-0.672925394444786,0.627,0.734,1.26004976090543e-48,"KLF5","Keratinocyte"
"ABI2",5.15439873557719e-53,0.931709037643221,0.244,0.082,1.28086808579093e-48,"ABI2","Keratinocyte"
"RRM2",5.38778901550092e-53,1.92994638663388,0.188,0.051,1.33886557035198e-48,"RRM2","Keratinocyte"
"UACA",5.42581406475243e-53,1.31219091602651,0.317,0.134,1.34831479509098e-48,"UACA","Keratinocyte"
"AHR",5.65526352014252e-53,0.973422560524008,0.35,0.156,1.40533298475542e-48,"AHR","Keratinocyte"
"SLC16A3",5.77772212611593e-53,3.09597907520419,0.138,0.025,1.43576394833981e-48,"SLC16A3","Keratinocyte"
"HINT1",5.90977875820377e-53,-0.552327671925395,0.855,0.882,1.46858002141364e-48,"HINT1","Keratinocyte"
"EZH2",6.01964132029363e-53,0.867753937955092,0.325,0.135,1.49588086809297e-48,"EZH2","Keratinocyte"
"SLC38A10",6.44664748134805e-53,1.00317434139372,0.253,0.087,1.60199189911499e-48,"SLC38A10","Keratinocyte"
"ITPR3",7.16750644064221e-53,0.900402963186903,0.297,0.115,1.78112535049959e-48,"ITPR3","Keratinocyte"
"IPO7",7.42842311808338e-53,0.69675072256986,0.494,0.261,1.84596314484372e-48,"IPO7","Keratinocyte"
"FHOD1",7.61792639201253e-53,1.66127834097045,0.185,0.048,1.89305470841511e-48,"FHOD1","Keratinocyte"
"SEC16A",7.66719430028421e-53,0.93534938271048,0.278,0.102,1.90529778362063e-48,"SEC16A","Keratinocyte"
"C1S",8.08276499160289e-53,1.41999302343451,0.437,0.23,2.00856710041332e-48,"C1S","Keratinocyte"
"PPIB",8.45360996117348e-53,0.988785555340369,0.758,0.634,2.10072207535161e-48,"PPIB","Keratinocyte"
"CERCAM",9.29157571208061e-53,2.91832926158305,0.155,0.034,2.30895656445203e-48,"CERCAM","Keratinocyte"
"SLC16A7",9.99590744353269e-53,0.967658524050737,0.275,0.101,2.48398299971787e-48,"SLC16A7","Keratinocyte"
"CSRP2",1.08455667592797e-52,0.912156043177518,0.57,0.359,2.69512333968102e-48,"CSRP2","Keratinocyte"
"SOX9",1.11940745686334e-52,0.999334175933183,0.373,0.177,2.78172753030541e-48,"SOX9","Keratinocyte"
"GPATCH2L",1.33141556225765e-52,1.10640275386602,0.317,0.131,3.30856767221027e-48,"GPATCH2L","Keratinocyte"
"MXRA8",1.4062929773678e-52,2.45981115916012,0.167,0.039,3.49463804875898e-48,"MXRA8","Keratinocyte"
"ENDOD1",1.41568222432844e-52,0.997535206149578,0.316,0.128,3.51797032745616e-48,"ENDOD1","Keratinocyte"
"CHORDC1",1.53370904665201e-52,0.944538445236123,0.393,0.184,3.81126698093025e-48,"CHORDC1","Keratinocyte"
"MARVELD1",1.69370219339706e-52,1.40147389145969,0.229,0.073,4.2088499505917e-48,"MARVELD1","Keratinocyte"
"DAPK3",1.73566643021942e-52,0.874453183035401,0.349,0.154,4.31313107909525e-48,"DAPK3","Keratinocyte"
"GFOD1",1.7845588082571e-52,1.16618465769106,0.251,0.089,4.4346286385189e-48,"GFOD1","Keratinocyte"
"PARVA",1.86864217877378e-52,1.15040528333027,0.283,0.108,4.64357581425285e-48,"PARVA","Keratinocyte"
"SRPRA",1.99037614046628e-52,0.816274186886539,0.348,0.147,4.94608470905871e-48,"SRPRA","Keratinocyte"
"DHX9",2.0641343065828e-52,0.647437794333096,0.46,0.231,5.12937375185827e-48,"DHX9","Keratinocyte"
"SLC7A8",2.08758480584548e-52,1.29220933336698,0.179,0.045,5.18764824252601e-48,"SLC7A8","Keratinocyte"
"KRT31",2.16000631657536e-52,-2.92152067471007,0.014,0.125,5.36761569668978e-48,"KRT31","Keratinocyte"
"ANP32A",2.17503809841867e-52,0.434386239951208,0.475,0.238,5.4049696745704e-48,"ANP32A","Keratinocyte"
"THOP1",2.20256470402578e-52,1.35804432341775,0.211,0.063,5.47337328950406e-48,"THOP1","Keratinocyte"
"PSMA7",2.51916590817089e-52,0.598895229910515,0.809,0.733,6.26012728180466e-48,"PSMA7","Keratinocyte"
"LRRFIP1",2.56485850913693e-52,0.589242449877303,0.755,0.566,6.37367339520526e-48,"LRRFIP1","Keratinocyte"
"TP53I11",2.81913824640852e-52,1.55604918196387,0.193,0.052,7.00555854232518e-48,"TP53I11","Keratinocyte"
"PPP5C",2.93855038266373e-52,0.865189732963675,0.279,0.104,7.30229770091938e-48,"PPP5C","Keratinocyte"
"NME1",3.01517640935466e-52,0.616432040138739,0.642,0.436,7.49271337724633e-48,"NME1","Keratinocyte"
"PSMC3",3.01991253998662e-52,0.74479505553614,0.614,0.391,7.50448266186676e-48,"PSMC3","Keratinocyte"
"NSMF",3.37044630767508e-52,0.873289792980822,0.211,0.062,8.37555907457257e-48,"NSMF","Keratinocyte"
"ARFGAP1",3.80644620056295e-52,1.03013444120017,0.234,0.076,9.45901880839893e-48,"ARFGAP1","Keratinocyte"
"DVL1",3.84626702807719e-52,0.655663511341089,0.258,0.09,9.55797356477182e-48,"DVL1","Keratinocyte"
"SLC25A28",3.86389190355514e-52,0.696441932340351,0.29,0.11,9.60177138033452e-48,"SLC25A28","Keratinocyte"
"UGGT1",3.96398692966302e-52,1.68751796993486,0.192,0.052,9.85050752021261e-48,"UGGT1","Keratinocyte"
"MAPKAPK2",4.56845048053013e-52,0.703837236633975,0.424,0.207,1.13525994441174e-47,"MAPKAPK2","Keratinocyte"
"RPL29",4.93129516986174e-52,-0.282880619231642,0.967,0.974,1.22542684971064e-47,"RPL29","Keratinocyte"
"SUPT16H",4.99847826232732e-52,0.713689069909943,0.46,0.233,1.24212184818834e-47,"SUPT16H","Keratinocyte"
"DLX5",5.43264414836381e-52,0.767103969432095,0.371,0.173,1.35001207086841e-47,"DLX5","Keratinocyte"
"IPO5",5.52943870420989e-52,0.79415080521175,0.406,0.192,1.37406551799616e-47,"IPO5","Keratinocyte"
"KANK2",5.60687645372294e-52,2.04713470112051,0.163,0.037,1.39330879875015e-47,"KANK2","Keratinocyte"
"TSSC4",5.65032028408605e-52,0.555409126178587,0.41,0.19,1.40410459059538e-47,"TSSC4","Keratinocyte"
"USP7",5.89648344205333e-52,0.459909907240857,0.394,0.18,1.46527613535025e-47,"USP7","Keratinocyte"
"NOC2L",6.04243915232667e-52,0.758820588472755,0.433,0.211,1.50154612935318e-47,"NOC2L","Keratinocyte"
"KIRREL1",6.78365530912178e-52,1.75237074667813,0.119,0.015,1.68573834431676e-47,"KIRREL1","Keratinocyte"
"SIN3B",7.1088764384093e-52,1.29540269386876,0.191,0.052,1.76655579494471e-47,"SIN3B","Keratinocyte"
"CCDC124",7.6545123244763e-52,0.599372182151759,0.545,0.305,1.90214631263236e-47,"CCDC124","Keratinocyte"
"TFRC",8.39439607172235e-52,0.824616883650329,0.326,0.135,2.086007423823e-47,"TFRC","Keratinocyte"
