"ligand","receptor","pathway","sender","receiver","condition","lig_expr","rec_expr","lr_score"
"CCL2","CCR2","CCL","Endothelial","Myeloid","NonHealing",0.612110669887938,0.15304212589757,0.0936787182042357
"CCL2","CCR2","CCL","Endothelial","T_cell","NonHealing",0.612110669887938,0.0755113264296822,0.0462212886049995
"CCL2","CCR2","CCL","Fibroblast","Myeloid","NonHealing",0.570386881059248,0.15304212589757,0.0872932208613917
"CCL2","CCR2","CCL","Fibroblast","T_cell","NonHealing",0.570386881059248,0.0755113264296822,0.0430706699668732
"CCL2","CCR2","CCL","Keratinocyte","Myeloid","NonHealing",0.541873789229351,0.15304212589757,0.0829295166718316
"CCL2","CCR2","CCL","Keratinocyte","T_cell","NonHealing",0.541873789229351,0.0755113264296822,0.0409176085821863
"CCL2","CCR2","CCL","Lymphatic_Endo","Myeloid","NonHealing",0.371521836554846,0.15304212589757,0.0568584916837232
"CCL2","CCR2","CCL","Lymphatic_Endo","T_cell","NonHealing",0.371521836554846,0.0755113264296822,0.028054106675848
"CCL2","CCR2","CCL","Macrophage","Keratinocyte","NonHealing",1.57760495115503,0.00692295075937193,0.0109216813945876
"CCL2","CCR2","CCL","Macrophage","Macrophage","NonHealing",1.57760495115503,0.0110232471527636,0.0173903292860055
"CCL2","CCR2","CCL","Macrophage","Mast_cell","NonHealing",1.57760495115503,0.0142999428381704,0.0225596606227315
"CCL2","CCR2","CCL","Macrophage","Myeloid","NonHealing",1.57760495115503,0.15304212589757,0.241440015551298
"CCL2","CCR2","CCL","Macrophage","T_cell","NonHealing",1.57760495115503,0.0755113264296822,0.11912704244375
"CCL2","CCR2","CCL","Mast_cell","Myeloid","NonHealing",0.147503483299323,0.15304212589757,0.022574246661425
"CCL2","CCR2","CCL","Mast_cell","T_cell","NonHealing",0.147503483299323,0.0755113264296822,0.0111381836769303
"CCL2","CCR2","CCL","Melanocyte","Myeloid","NonHealing",0.140943471857229,0.15304212589757,0.0215702885644146
"CCL2","CCR2","CCL","Melanocyte","T_cell","NonHealing",0.140943471857229,0.0755113264296822,0.0106428285115439
"CCL2","CCR2","CCL","Myeloid","Myeloid","NonHealing",0.308186556371571,0.15304212589757,0.0471655257601565
