TF,diff_AS_vs_Control,pvalue,padj
NEUROG1,-0.030043135609079064,0.007159806307165513,0.00819495902627378
PROX1,0.043236262148065446,0.0074467805668495665,0.00851060636211379
YY1,0.025984166938941566,0.007661617586333924,0.00874298703545613
TGIF1,-0.08102096244643386,0.007828307816020228,0.00891981100476068
NR2F6,0.01756391496096913,0.008012487479817629,0.009116003719552991
CREB3,0.04548218568390583,0.009219759430264483,0.010473867215248142
NR2F2,0.07009557924331189,0.009691997023090013,0.010993907070967777
NR2C1,0.0394499355746013,0.01057977887477702,0.011983058039985894
CTBP2,-0.04058272489217385,0.011921389061405673,0.013482523343256416
PURA,0.0470277148791865,0.012085936800528161,0.013648309016941163
FOXG1,0.039230895774522295,0.01532516838815919,0.017280605304155764
TFDP2,0.00019332048437836757,0.015526605789505661,0.017481808000036004
SF1,-0.018340800194114083,0.016000439246751576,0.017988659508182243
TFCP2,0.05966406165055904,0.017179661438016438,0.01928588285508492
SPI1,0.10492201198020301,0.017939437630423702,0.020109104128498544
RREB1,-0.06803565844456455,0.01800949633607086,0.02015790458823837
ELF3,-0.06217711165877193,0.01823566100198303,0.020381032884569265
CREB5,-0.026660727891497815,0.020300373439502317,0.022655335997095096
FOXF2,-0.10481889020060775,0.02090410060532586,0.02329489217015785
RFX3,-0.00044315851402770834,0.02139117201536389,0.02380276827478266
HOXB5,0.021123080117071646,0.021939352722102446,0.02437705858011383
ESR1,-0.022410318078278202,0.02248988345701224,0.024952279455955188
ZNF335,-0.014928791825746274,0.022816863127906623,0.02527815740117935
NR1H2,0.034913488620505084,0.029972846339461092,0.033157733941761906
TFAP2B,0.05998449771746672,0.030408159181927578,0.03359040839864093
ELF5,-0.06529102000914333,0.0307156710524741,0.03388085631332412
ZNF148,-0.058365915467095464,0.031264599040428484,0.034436369957573404
BACH2,0.011336347118322099,0.04202273687223752,0.046218929121418985
TBR1,-0.012258797199650784,0.04229619600003952,0.04645246959541912
ZBTB14,-0.06452752231685832,0.044693756230718154,0.04901479759790158
CTNNB1,-0.06001162560229201,0.04511354542596883,0.04940388259904368
LMX1B,0.01197779303494273,0.05555257881350674,0.060748143738510965
TEAD2,-0.02299745521492029,0.056130051736550904,0.061291435804279724
BCLAF1,-0.0016807315149284796,0.06222330258385816,0.06784750353476643
DLX2,-0.02909160407781175,0.06401500063954044,0.06970114682815291
NEUROG2,0.04284421909584779,0.06661258903790848,0.0724257048194713
NR4A2,-0.02774774302164451,0.07045249382816185,0.07649127901343286
ETV4,0.07095074379457378,0.07205953801163105,0.0781244634648211
ZFHX3,0.01865133019866616,0.07647427125259651,0.08279265833614437
FOSB,0.009142263034187414,0.08593986352662336,0.09290796056932255
NCOR2,0.015357324209548384,0.08911671792601181,0.09620554776103547
MAZ,0.0518157108176992,0.10285150185877011,0.11087537789030535
NHLH1,0.017141657820112233,0.10721978501549252,0.11542073174472282
SIM2,0.017703238158831916,0.11952281164894418,0.12848279611484806
IRF8,-0.005769763189514929,0.13114626792872308,0.14077847969749935
EBF3,0.10133699436383187,0.13351964628493973,0.1429224382768369
TET1,0.009421184883083578,0.1333473157892298,0.1429224382768369
TCF15,0.009443545092034322,0.14952677247854987,0.15983171179141759
HOXB2,-0.015026837987363484,0.15858984718423885,0.16928129755621002
SOX4,0.02101115169122636,0.16113209729680622,0.17175370819855923
TFAP2A,-0.04723889298861561,0.19120904501382985,0.20352783502872643
BHLHE41,0.03699304182357682,0.20364245508677836,0.21645911309923294
MTF1,0.018869953889527613,0.20432753030922457,0.21688397071928864
MEF2A,-0.0007023385422733064,0.2111591919233663,0.22382285336367977
HOXD8,-0.006460881430410681,0.21771917769844973,0.2304548399036515
LMX1A,0.06767598989503254,0.2199890779911885,0.23253365684743152
NEUROD1,0.004344216037739379,0.2224687048285251,0.23482807731899874
SP7,-0.005516188064638383,0.24782846394896907,0.2612338871029355
LMO4,-0.013354516594633825,0.25102596381235054,0.26423785664457955
RUNX2,0.025536554541243706,0.2939310484216645,0.30897316293287
ISL1,0.005029503075908659,0.29881689910792275,0.31367519795859294
FOXP3,0.003319113723638578,0.3022153215542178,0.3168050267326973
LHX1,-0.011615565432101654,0.3147677956954895,0.32950898722943806
PBX1,-0.042213669424528644,0.3221982677542504,0.33682349861517236
THAP11,7.6395463392262e-05,0.35726592631961607,0.3728865573955854
CEBPE,0.010574246113961905,0.35767671097550235,0.3728865573955854
MNT,0.0328558740321343,0.37509289064515294,0.39050766697303596
GFI1,-0.017373090436254623,0.3799276643665278,0.3950000340883189
NKX2-1,0.004992181954887598,0.39310557660548906,0.40814240194012524
TBX20,-0.05115667473327562,0.3936849652240655,0.4081863213782944
USF1,0.013598233732670995,0.39950206927264853,0.41365336872917285
THRB,-0.007438311647757878,0.42825375030589563,0.4428202043979329
TRPS1,-0.019424274012952547,0.4386308688395908,0.45293404934522963
SOX10,0.037351669840845786,0.44102949468646324,0.45479296602674635
TCF7,0.03250993127749191,0.4445202665291954,0.4577715481872473
NR5A1,0.021161921400749156,0.47203834043664405,0.4854521498401211
ZNF263,0.03311246717722864,0.480962400505375,0.49396138430281755
DLX1,0.004765617655130061,0.5571926554709452,0.5714796466368669
RFX5,-0.02242528111851194,0.5646401241290875,0.5783375934475828
FOXA2,0.00557138545701219,0.5938554325517325,0.6074429727312473
CREBZF,-0.022277184929740512,0.6015347305504475,0.6144709613149733
DOT1L,0.013620151029039906,0.6124486169315443,0.6247797971382196
TOX3,-0.031342871463144295,0.6163163928409576,0.6278826522240318
ZFPM1,0.007026991568805284,0.6261536198862655,0.6370505369659462
ARID4A,-0.03253300621497571,0.644434414246406,0.6547729342610543
ABL1,-0.028900789716511444,0.7070791692068505,0.717463509475576
KLF1,-0.016255210075289017,0.7112441438777858,0.7207273991294896
PIN1,0.03584105075806754,0.7423887579318342,0.7502865106757899
HESX1,-0.021893256036565223,0.742130065688428,0.7502865106757899
POU1F1,0.0051440103677512505,0.7533921705642077,0.7603958162401033
FOXO1,0.0047324099515276,0.7690859961799261,0.7752060438948858
E2F3,-0.02374723079796004,0.8164767684632676,0.8218838993802428
GTF2IRD1,0.021963969926180243,0.8210057695976887,0.8253497154685759
HES1,-0.045201575297155516,0.8250293670668934,0.828298968257383
POU3F1,-0.036923642347783,0.8583265805854472,0.8605912945183903
FOXA1,0.0015015021796457861,0.9102589996982061,0.9114582869178348
TBPL2,-0.00650245338184563,0.981466372108196,0.981466372108196
