TF,diff_AS_vs_Control,pvalue,padj
SOX3,-0.05319726896680899,0.0,0.0
SOX4,0.3381519158167947,0.0,0.0
SOX5,0.3513973210191097,0.0,0.0
SOX7,-0.05154147907581297,0.0,0.0
FOSL1,0.711272407545805,0.0,0.0
TBP,-0.5066129835359323,0.0,0.0
ESRRG,0.25920359829280143,0.0,0.0
ESR2,0.3135359687995676,0.0,0.0
ESR1,0.8237842025702227,0.0,0.0
ERG,0.6293319004575422,0.0,0.0
SMAD9,-0.5265230777654311,0.0,0.0
EP300,0.44788342030359596,0.0,0.0
EOMES,-0.26060495209683054,0.0,0.0
FOXO3,0.9999482835681635,0.0,0.0
FOXP1,0.2800564239766128,0.0,0.0
SMARCA5,0.47467488705650673,0.0,0.0
GABPA,-0.3348947528938986,0.0,0.0
TAL1,0.38006162675884625,0.0,0.0
GATA3,0.2821245484969408,0.0,0.0
GATA4,0.863210359785755,0.0,0.0
FOXA3,0.5398768057060048,0.0,0.0
FOXA2,0.18004208289222057,0.0,0.0
RXRA,-0.3813361764900902,0.0,0.0
RUNX2,0.5836530381050622,0.0,0.0
GATA6,-0.33030863703026014,0.0,0.0
SNAI1,0.7635257567579958,0.0,0.0
SNAI2,-0.2120030339227359,0.0,0.0
SOX10,0.28562403692776983,0.0,0.0
GATA5,0.27694348907692085,0.0,0.0
STAT6,0.6268995421662078,0.0,0.0
MBD1,-0.21624666315442287,2.87221068303254e-309,7.0872731139764e-309
NR2C2,0.2682170689600809,4.0463797428459373e-308,9.952260856190656e-308
POU2F1,0.18893724142046742,5.04730385347797e-304,1.2374035253687928e-303
ZNF382,-0.5271743384399672,1.1435482282849689e-303,2.7945230015967084e-303
BMAL1,0.4213916442341006,6.567734965878743e-303,1.5998328763037962e-302
ZIC1,0.42470421468992914,7.457987935161202e-302,1.8108852494321129e-301
BCL11B,-0.24827902259692108,2.3285895307859304e-301,5.636076571329003e-301
TP73,-0.29823547811903195,2.0733990794496456e-300,5.0024866678785095e-300
ESRRA,-0.23579415081394467,2.97132183537536e-300,7.146217072421752e-300
NFAT5,0.31366037028425,2.369189698176586e-299,5.680076247994338e-299
BCL6,0.21561151292412106,1.2553255570009338e-292,3.0001491299393386e-292
DACH1,-0.38470494957053125,1.5563656955375197e-291,3.707955889054906e-291
HIVEP2,-0.4072536202634707,1.4072753415684993e-290,3.342278936225186e-290
NR1D2,0.11613907551634783,5.302213791479085e-290,1.2553527979825871e-289
TLX3,0.22973943918261197,1.9850775594404866e-288,4.685276227250838e-288
ZFPM1,0.19845607655073766,5.74012716434227e-287,1.3506181563158283e-286
NONO,-0.20964517134815536,8.93994645378418e-285,2.097024476813573e-284
ERF,0.28366444639321164,1.2203227252339822e-284,2.853677757470235e-284
THRB,-0.26921486202819267,1.3659699437775691e-281,3.184469807579609e-281
EGR2,0.2569158787161754,1.4704864106261517e-280,3.4176442571127687e-280
LMO4,0.24808328485157677,5.711308709004317e-280,1.3233520179400246e-279
CEBPD,0.22103100296239497,6.900629291266014e-278,1.5940663408395655e-277
MAX,-0.32904209443404575,6.992000629544741e-278,1.6102789328648495e-277
NFIX,0.2298600247338433,1.495843661296216e-276,3.4345655062994687e-276
IRX1,-0.2182397598599678,9.463285721624139e-275,2.166294321817574e-274
BCLAF1,0.2120283606180832,1.6435553054245272e-274,3.751057153521444e-274
BARX1,0.34723727060037834,4.052412136148711e-271,9.221057555308446e-271
HMGA2,0.3082387259731094,1.905108204617266e-268,4.3220365239078275e-268
YAP1,-0.21174243885579094,3.546633487095641e-265,8.022147173192521e-265
MECP2,-0.21854552200693805,1.0186017736513236e-264,2.2971434658012047e-264
SKIL,-0.3314973945649031,2.01380093968181e-263,4.52807311881117e-263
ELK1,0.3868403728403831,4.145586696131997e-263,9.293940675694153e-263
LHX3,0.17596444633610833,1.4720581630414125e-261,3.2904829526808044e-261
TBX18,-0.2918318739231277,2.3819701032709325e-261,5.308789672979205e-261
NFX1,0.2626500807028823,2.4681702399074385e-260,5.4848227553498635e-260
PAX7,-0.2703635393956584,3.422267807055209e-260,7.58286744420396e-260
OVOL1,-0.4413916786982518,1.1213761699284885e-259,2.4774589800745676e-259
HOXA7,0.31894049251083434,3.283579893088022e-258,7.233393387672164e-258
JUNB,0.37098444947896514,5.64551669092592e-258,1.2400556893363292e-257
E2F3,0.21424952596338143,8.68930319861485e-256,1.9031326890338001e-255
LYL1,-0.21601608235539285,4.366207766186164e-252,9.535396270981277e-252
THAP11,-0.28155382632279047,7.519049227244523e-252,1.6373860781392084e-251
NRF1,-0.21643341787178721,7.094269301561669e-249,1.5404699054819626e-248
CLOCK,0.318070979461722,3.435770551590047e-245,7.439275268400102e-245
ID4,0.22396059633498175,8.459827056911497e-245,1.8265535691058914e-244
FOS_JUN,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSL1_JUN,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSB_JUNB,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSB_JUND,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
JUN_JUND,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
JUN_JUNB,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSL2_JUND,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSB_JUN,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOS_JUNB,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOS_JUND,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSL1_JUNB,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
JUNB_JUND,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSL2_JUN,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSL1_JUND,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
FOSL2_JUNB,0.340101164587546,3.9155058973537975e-243,8.108404583075984e-243
ASXL1,-0.11205632096280249,6.288844758730349e-243,1.2987831566943111e-242
SMARCC1,0.22590237331105795,7.423541959132291e-243,1.5289679915828026e-242
POU1F1,0.19296672113697233,1.3007871715040885e-241,2.671887163089479e-241
IKZF4,0.2197633586225919,9.86697367347779e-235,2.021266844162566e-234
RFX5,-0.17662161243037433,1.6373617438718818e-234,3.345147648770511e-234
ELF3,0.19421931091896227,2.6238795967209957e-234,5.346242609940902e-234
RFXANK,0.1325046154260353,1.4610333705716298e-233,2.9689448172043813e-233
MAFA,-0.18994118024636564,2.640048847905447e-229,5.350498998421706e-229
CTCF,0.19996131610228507,5.813556076833185e-229,1.1750804836152182e-228
PROX1,0.17952849765986484,1.9735395720872804e-227,3.978488262032714e-227
POU4F3,-0.04732934748654727,8.617464982291987e-225,1.7326120070216693e-224
HOXA13,-0.1491035667390216,2.6241280676779124e-224,5.262103776873915e-224
TCF21,0.2906135844096476,3.3047092212667485e-221,6.609418442533497e-221
SALL1,-0.27992552999386877,1.1386208982037207e-220,2.271264783818446e-220
RREB1,-0.08808896515197161,3.580204017108439e-220,7.122918986917313e-220
RXRG,0.16401754992442724,4.90382267629018e-220,9.730823065223335e-220
ISL1,0.1377004706873346,1.4124421719177588e-219,2.7954584652538975e-219
RFXAP,0.14052343860565547,1.7570102398108143e-218,3.468383850016153e-218
DMTF1,0.4261385043814081,4.784171713698472e-218,9.419612700546214e-218
TBPL2,0.23118098599032644,1.0685591985651952e-217,2.0984625088102024e-217
DNMT3B,0.15930457022271244,1.6035734148298454e-217,3.141020090903821e-217
PREB,0.12206187873403651,1.0179764889996488e-215,1.9888486674543267e-215
HDAC4,0.24986038595266358,9.79740854776844e-215,1.909238588795901e-214
FOXI1,0.15856471367191988,1.1259004357568384e-214,2.1884509748726273e-214
HDAC3,-0.22739892294303643,1.7295550857640577e-212,3.353219043828275e-212
IRF3,0.20466709014234064,5.420806155780304e-212,1.0482983914486085e-211
NEUROG2,0.16714641793105312,5.215318331161073e-211,1.0060004902747248e-210
ATOH7,-0.011455856160191069,3.586216610661997e-206,6.900062339501564e-206
USF1,0.22873250252882427,3.581339656475533e-204,6.873278128589407e-204
BTG2,-0.3199719314369065,3.930487811339976e-203,7.524359538081566e-203
SATB1,0.20368811107314366,1.8110919306155247e-202,3.4583665006728617e-202
NR2E1,-0.18769894320363867,3.33165723866299e-200,6.346013787929504e-200
LEF1,0.17483201122648745,6.60183769002619e-200,1.2543491611049762e-199
FOXH1,-0.14204834756244278,1.0368290693009698e-198,1.965062575233758e-198
NR5A2,0.16293319495496317,7.523773523235e-197,1.4224049446911941e-196
FOXP3,-0.1677409509773815,3.322309995496231e-194,6.265398502672792e-194
GRHL3,0.13331207258620095,5.945592970480149e-194,1.1184778855358696e-193
NR1D1,0.18675315291925115,3.612807203938312e-192,6.779588827143498e-192
PAX8,-0.16052608412589414,2.4594991459263642e-188,4.6039885490247215e-188
PGR,0.22909422370791666,6.110982621871488e-188,1.1411171480644546e-187
ATF6,-0.3359808886738218,1.6423191687545676e-186,3.0592219810134105e-186
HAND2,0.18849366147796454,2.6954737110605926e-184,5.008704206371762e-184
MYT1,0.17666656098654054,2.786002492141809e-184,5.164297302506767e-184
MEF2A,0.2201185151152001,8.349407815316521e-184,1.5439294257032984e-183
STOX1,-0.023837012348098374,1.608731460509123e-183,2.9675628883177996e-183
SF1,0.1669383011249721,2.1330985884823402e-182,3.9253145938173816e-182
E2F6,0.171811695707961,9.892234557268556e-182,1.8159657641362566e-181
NFKBIZ,-0.09786003860529091,1.291792017556637e-178,2.3656914056458898e-178
CREB3L3,-0.08398203563389339,4.248143857020456e-178,7.761032046479679e-178
HDAC9,-0.18960891020219628,1.1132069638636628e-176,2.0288664089601528e-176
ZNF263,0.12879682518691765,5.867995861667158e-174,1.0669083384849377e-173
PEG3,-0.16715868422023417,7.781348658730653e-173,1.411414076523937e-172
ZNF202,-0.20597785540942404,9.332652517306748e-172,1.6887656936078875e-171
FGF2,0.14892296833648816,1.1699864849973054e-171,2.112089616622214e-171
ZBTB32,-0.17442936184290336,1.4507419855982645e-170,2.6127106849636994e-170
PURA,-0.18587172304786875,2.474607345773522e-170,4.446103032595453e-170
POU2AF1,-0.19313101378043065,6.499222153764965e-167,1.1649549143540976e-166
E2F2,-0.18794599448065538,8.973911227460432e-167,1.6047464783223362e-166
PBX2,0.2171704194529831,9.359504539510549e-167,1.669770762917375e-166
DLX3,-0.11505386629387149,1.83213825139235e-164,3.26094864416437e-164
ZNF362,-0.17604470497042612,1.2731766010917427e-163,2.2607808804432816e-163
HINFP,0.20002669971076126,6.00934372623076e-163,1.0645923617564981e-162
EWSR1,-0.19898209881071732,1.9793296098836796e-162,3.4983500081665037e-162
E2F7,-0.17087284456819668,1.0732373852274772e-160,1.892483556317593e-160
GSC,0.10208257519230099,1.612039209027029e-160,2.8359949047697732e-160
WT1,-0.17768910928385306,7.896415254901509e-159,1.3859758876963385e-158
PITX3,-0.1725453702844108,2.4050101584284513e-158,4.211538526280238e-158
SOX11,-0.1630657481403006,4.078842179101737e-156,7.126253002568553e-156
DLX1,0.011792020905442568,2.0844483373491673e-155,3.633442055929741e-155
HDAC5,-0.19390389091922258,5.765248108790909e-155,1.0026518450071146e-154
PBX1,0.14948226870713438,1.8068461455000164e-154,3.135166827808248e-154
EMX2,0.18242739759690013,3.6183253588314466e-154,6.264071236245786e-154
PPARGC1A,-0.18547672187385356,3.5495661842506783e-153,6.131068863705717e-153
NFE2L1,0.15565349565912937,4.0361881584540325e-153,6.955789116610124e-153
NR1H4,-0.15589095496583374,1.5314468758020066e-150,2.633257071514762e-150
ZBTB33,-0.1544634396814039,1.9326624090189983e-150,3.3156285120867695e-150
TFAP2B,-0.2846334336470162,4.8080721416575654e-150,8.230033395630066e-150
NEUROD2,0.17710297466984337,4.891076315151741e-149,8.353298875315333e-149
HNF1A,-0.12983390952945018,9.072793600400157e-148,1.5460365776466634e-147
PPARD,-0.2316206304347621,3.155299131675592e-143,5.364714407323155e-143
POU4F1,0.19106298162388669,1.2848929945084368e-140,2.179729187112527e-140
ZFX,0.22112678765853966,1.0959315704715496e-139,1.8550289388828013e-139
DMAP1,0.18624468615334788,1.1436939691897834e-139,1.9315720368538568e-139
YY1,0.16259236733871907,1.5481791809928377e-138,2.6089050500101034e-138
PLAGL2,-0.12550352411246432,5.49108183727459e-138,9.232792469753737e-138
VDR,-0.1908714158586431,1.19675250811415e-137,2.0033742426580488e-137
SMAD5,-0.21354485771395804,1.1959469706976246e-137,2.0033742426580488e-137
ESRRB,0.1251386700471903,3.686308363184462e-137,6.157350233011409e-137
ZNF76,-0.1600604461619542,1.5335921304141576e-136,2.555986884023596e-136
PIAS1,0.19753724356407487,3.887651600074466e-136,6.4652411729903585e-136
BRD4,0.16456309270690933,4.1417507747456134e-136,6.872774211368267e-136
ZNF91,-0.17103720831902747,1.0218650338746844e-134,1.6919769624068847e-134
HIC1,-0.15027396965640596,2.0337019734237694e-134,3.360029347395793e-134
FOXF2,0.27138541488507195,2.444221100866281e-134,4.0295185176971224e-134
PKNOX1,0.1327506446891616,3.884487133128396e-134,6.3900654138042875e-134
ZGLP1,0.14597449976811028,1.6911009770022926e-133,2.7758892927035474e-133
MZF1,-0.1457833610354592,4.465317722300993e-133,7.31388247618266e-133
MTA1,-0.22041847588649777,6.7257673507664386e-133,1.0992652014155901e-132
MED1,0.14653167172867793,1.2929102206153304e-131,2.1086089434928135e-131
PAX4,-0.08008314157964186,2.8731787493526823e-131,4.675836936848049e-131
TOX3,0.25626945029003734,2.906886177506395e-131,4.720584390822351e-131
SOX6,0.1467982642748919,4.0853791890416897e-131,6.620230668809561e-131
SRF,0.2764561326021857,8.760004557560262e-131,1.4165113752650637e-130
BMAL2,0.1733024514708843,9.219565034310744e-131,1.4876580522454702e-130
HOXC6,-0.23678900722792984,1.1462250255972396e-130,1.8456165666396228e-130
NUPR1,0.20889245355237163,4.739141607182996e-130,7.614688417461052e-130
ZNF217,0.009563568473104356,1.386809152574658e-129,2.2235758564488185e-129
CREB3L1,0.17501172170208124,8.920453895605405e-128,1.4272726232968649e-127
HOXA11,0.21785667008388998,1.7044728908710564e-127,2.721427304752107e-127
TGFB1I1,0.33909415665289444,3.699077485393671e-127,5.893708362472096e-127
HOXB3,-0.034001453931392644,5.101861074594557e-127,8.111745641614778e-127
HIPK2,0.15674729368514395,7.387998412491611e-127,1.172208516386978e-126
KLF7,0.11919683001350845,1.4847859864608042e-124,2.350911145229607e-124
PPARGC1B,-0.039537177627549824,6.90320139746502e-123,1.0907345243395873e-122
HNF4G,-0.02284417427261687,5.976257874177987e-121,9.423145195799315e-121
ZNF423,0.004386762440124259,7.93464627419579e-121,1.2485157698527538e-120
PHOX2B,0.17606516226712543,6.287171694001182e-120,9.872418362481195e-120
FLI1,-0.2029045487714461,1.4052452649077035e-119,2.202033817174958e-119
ZNF335,0.16313426069574713,3.984741133694795e-119,6.231282431292273e-119
JDP2,-0.23325755759535083,5.967921305571611e-119,9.313388485080953e-119
CREM,-0.159308737136298,4.001602776965528e-118,6.23200432478238e-118
HOXA2,0.05962943403225951,4.1588014053525925e-117,6.463576826314868e-117
