,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPS19,2779.44323498821,-1.3691140807382287,0.40596356444064197,-3.372504827187303,0.0007448778076210432,0.023971822428067224
RPS5,1705.1327120060052,-1.4494207807250954,0.4298577340624767,-3.3718615855226943,0.0007466196084381339,0.023971822428067224
MSN,133.13806589530665,-2.49768807481621,0.7424467655403068,-3.364130858592329,0.0007678512650730156,0.024435337603562514
RPS3,2290.8501444239487,-1.5863199585379095,0.4725847773181611,-3.356688650743275,0.0007888188648313523,0.024882391560820553
ERN1,183.23808824941815,-3.709592189416806,1.1060883665858268,-3.353793694501316,0.0007971177056191751,0.02492552408179612
GRN,796.6925308717292,-3.7404824141519373,1.1195178356623905,-3.341154821297499,0.0008343068588079215,0.025863512623045568
LGMN,363.47789823387217,-2.6036967625562855,0.780990556796471,-3.3338389816598237,0.0008565622785691255,0.026326478237047653
GPRC5A,169.2729478712913,-3.974434200453225,1.1960843020121048,-3.322871300766392,0.0008909601027397223,0.026834230547678996
DUSP5,316.04944439590184,-4.588505763454731,1.3814713867871435,-3.3214627587228676,0.0008954693174976306,0.026834230547678996
SIAH2,126.73627130729359,-2.1111153337789093,0.6354606593611875,-3.322181007870983,0.0008931673249736487,0.026834230547678996
CDV3,408.45289470166296,-1.742216999348522,0.5252055826942216,-3.3172095970709683,0.0009092138041179864,0.026853959563561118
ATP11A,212.66197802817686,-2.82398029090874,0.8514577065364182,-3.3166418827732507,0.0009110631442587477,0.026853959563561118
AURKAIP1,389.514659261561,-1.3188059079789645,0.39917697624683857,-3.3038125604805826,0.000953795801718134,0.02743879762382728
B4GALT1,288.69901879101457,-1.8462148296102112,0.5585858206240022,-3.305158780342446,0.0009492260792914157,0.02743879762382728
HNMT,422.18981636928186,-4.249607047152631,1.285442007576121,-3.3059500328341174,0.0009465496566666127,0.02743879762382728
EEF1D,598.0421664031529,-1.7986868825884226,0.5448959189801633,-3.3009733050577372,0.0009635004944483299,0.027497998238382497
RPSA,1222.4081725240117,-1.4460911269621606,0.43912587181712864,-3.293113022419177,0.000990846352887179,0.02805577547230154
MAP3K5,198.41472225806848,-4.2002265372544825,1.2778085900531426,-3.2870545478801323,0.001012412209192028,0.028442455501988536
PTPRK,113.78469351823493,-2.6673855307027146,0.812588302829614,-3.2825792857395095,0.001028620549385507,0.0284720746634772
CXCL14,6293.314966204858,-8.26633783334874,2.5183879185920226,-3.282392586274109,0.0010293019205372736,0.0284720746634772
NNMT,307.27824150527243,-5.049092728435013,1.5408813201682305,-3.2767564006057017,0.0010500692270251461,0.028824801071621567
RPL32,3464.085323027668,-1.2414281286858284,0.37922751111315645,-3.2735708573511237,0.0010619776085468687,0.028930844547988936
CXCL1,312.2614910476821,-6.546640871435797,2.002722504150215,-3.268870678723229,0.0010797764027419897,0.028976686151195485
EIF3K,407.1591293542493,-1.2008145293546872,0.36732725417709294,-3.2690591718951514,0.0010790573318993752,0.028976686151195485
METRNL,145.02364176575108,-4.488364599269625,1.3831034278927732,-3.245140246747759,0.0011739279166256755,0.03126996139396984
SLC15A1,272.1283456310476,-6.345984801395012,1.9590799532472627,-3.2392678976048215,0.0011983695684548363,0.03139285457047303
TNFAIP3,1516.9436466043196,-2.9972007043924482,0.9258650234850333,-3.2371896857176163,0.0012071314496853193,0.03139285457047303
ARL4C,137.7062152330988,-4.310332279264489,1.3300077166143804,-3.240832534593645,0.0011918117628548215,0.03139285457047303
TPM3,830.5160549527831,-1.157900692033413,0.35807854310469484,-3.2336500310627847,0.0012221912235445562,0.03139285457047303
EEF1A1,11606.074087917026,-0.9107111838581855,0.2815432771965845,-3.234711170966059,0.0012176583956638818,0.03139285457047303
RPL24,2701.8104199662075,-0.923113043560154,0.2858367770856144,-3.2295110971100174,0.0012400206889918788,0.0316249248057787
NEDD8,498.96424905800546,-1.1731627924001786,0.36387586899302415,-3.2240741757532407,0.0012638065929217624,0.032004566958779276
RPS14,4012.5398571039204,-1.332894221569238,0.4146279808208761,-3.2146750417817636,0.0013059226686734057,0.03283984557027669
COX6B1,990.3011660810679,-0.9586792912763006,0.2985882789377005,-3.2107063769784676,0.0013240915254650305,0.032868910842614195
FNDC3A,143.68127891177002,0.9614075884886284,0.2995133209645886,3.209899263887149,0.0013278149752380868,0.032868910842614195
RCAN1,291.83488786950034,-4.86103736448284,1.515070851428667,-3.208455472494257,0.0013344997171917889,0.032868910842614195
FTH1,15550.873302169835,-1.4454391985231054,0.45113693940331434,-3.2039921191886473,0.0013553618661095498,0.033155654901564226
MYL6,2937.0314786828308,-1.1170911803943517,0.3489308560444901,-3.2014686034298956,0.0013672897467489704,0.03322144546830607
EIF2AK2,156.45403276689154,1.0122218767056075,0.31704863400887445,3.192639135222625,0.0014097900811714799,0.03392466449397933
RPL18,2602.4729455787146,-1.1744509438099897,0.3679872575163148,-3.1915532938200184,0.001415100020605367,0.03392466449397933
COL3A1,458.3687799535566,2.901455752789863,0.911073390461038,3.184656453770003,0.0014492594644697546,0.03428642785679761
TXNDC17,272.0244723320807,-1.3637046982625816,0.42805823986653785,-3.1857924255535046,0.0014435813141367823,0.03428642785679761
GPRC5C,155.90360868680563,-2.1179773486559226,0.6659781770059717,-3.180250377238609,0.0014714785373114844,0.03458455438020979
FBXO11,100.488174620764,1.2403907858547933,0.39057894059628584,3.1757748739886584,0.0014943687219458892,0.03489448002673648
RPS15A,2701.418845704202,-1.1569641642532396,0.3664969509175811,-3.1568179799493636,0.0015950087626673678,0.03545326371770533
SPAG9,474.4124327153824,-1.7424232222894542,0.551146115529437,-3.16145423725914,0.0015698348330695237,0.03545326371770533
UBA52,2118.3224095889104,-1.2111143584365787,0.3832045255891183,-3.160490749880043,0.001575036061484567,0.03545326371770533
CDH1,562.5438137375414,-1.5754227945580062,0.49879849950483207,-3.1584353122993796,0.0015861850741635173,0.03545326371770533
SEC61B,823.3807505101803,-1.38974104163804,0.4388653535513347,-3.1666683879056317,0.001541960443038606,0.03545326371770533
AMIGO2,104.5365107265473,-2.9405660025109457,0.9292539424855351,-3.164437478355621,0.0015538304225560027,0.03545326371770533
NDUFA3,540.3735742009337,-0.9595272680576359,0.3039919944476359,-3.1564228189664347,0.0015971715022992947,0.03545326371770533
PODXL,136.65889313734294,-2.6820699793082023,0.8481011096393684,-3.162441304255195,0.0015645227179914122,0.03545326371770533
UBE2R2,183.73561088318567,-1.6453123368879412,0.5220539704424487,-3.151613492171152,0.0016237104771540693,0.03582124463709223
CXCR4,127.18255908426137,-4.100142757669726,1.3026130934029485,-3.14762900698204,0.0016460045518812208,0.03609166078393213
PAX2,148.53310345560928,-2.9920858517170097,0.9511613704690244,-3.1457184286632573,0.001656794268525228,0.03610807387646497
JUND,2491.0649444915352,-1.5069880674286162,0.4801237919370748,-3.1387489908563473,0.0016967071894644962,0.03675517501996583
SERF2,3113.1089239764306,-0.9833234484272483,0.3140857068297364,-3.1307487957747178,0.0017436123677022767,0.03703176033705907
HAP1,171.99497955388344,-4.632413733998903,1.4797171375899585,-3.1306076116302863,0.0017444507347032525,0.03703176033705907
THBS1,152.74866378504967,-4.577999873554725,1.4635723836042094,-3.1279627334050213,0.0017602249816204693,0.03703176033705907
TIMM13,213.86366333428387,-1.4414481437928355,0.46084471580812847,-3.127839149170105,0.0017609652440592606,0.03703176033705907
TAF1D,399.9442178384399,-1.0234058267799544,0.32656938280179376,-3.133808252321972,0.001725535731481156,0.03703176033705907
