Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),1.2286674654951527e-10,2.5556283282299175e-08,0,0,9.481803115677826,216.37399528003544,COX8A;COX7B;PID1;NDUFA4;COX4I1;GFPT2;COX7A2;UQCR11;UQCR10;COX5B;COX6A1;COX6C;COX5A;UQCRH;COX6B1;CHCHD5;ADGRF1;UQCRQ;UQCRC1;CYCS;CYC1;SLC25A13
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),2.0289127311712308e-10,3.85316991728519e-08,0,0,6.828856143755179,152.4088075306994,NDUFB9;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;TMEM186;NDUFA9;NDUFA8;NDUFA6;NDUFA3;NDUFA2;NDUFA1;NDUFC1;LYRM2;NDUFS8;NDUFS7;NDUFS5;NDUFAB1;NDUFS3;TMEM126A;NDUFAF2
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),2.0289127311712308e-10,3.85316991728519e-08,0,0,6.828856143755179,152.4088075306994,NDUFB9;NDUFB8;NDUFB7;NDUFA11;NDUFB6;NDUFB11;NDUFB4;NDUFB3;NDUFB2;NDUFB1;TMEM186;NDUFA9;NDUFA8;NDUFA6;NDUFA3;NDUFA2;NDUFA1;NDUFC1;LYRM2;NDUFS8;NDUFS7;NDUFS5;NDUFAB1;NDUFS3;TMEM126A;NDUFAF2
GO_Biological_Process_2023,Ribosomal Large Subunit Biogenesis (GO:0042273),2.3253739432813916e-09,4.2321805767721326e-07,0,0,6.037174721189591,120.0153204439859,RPL10;PAK1IP1;RPLP0;RPL11;PPAN;MALSU1;RPF2;RPL6;RPL7;MRPL20;RPL14;RRS1;BRIX1;ZNF622;NOP16;GTF3A;WDR74;RPL35A;RPL23A;GTPBP4;EBNA1BP2;EIF6;CINP;MRTO4;RPL26L1
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),1.1954671281916519e-07,2.0539365874381838e-05,0,0,3.6725508469930377,58.53883958294305,POP4;RPL11;RPL7;RRP9;RPS15;EXOSC7;EMG1;RPS16;EXOSC4;RPS19;RPL14;RRP36;DCAF13;NOP14;NOP58;RPS7;NIFK;WDR18;RPS6;GTF3A;WDR74;RPL35A;SIRT7;BYSL;RPS25;EBNA1BP2;RPS28;MRTO4;SBDS;RPL27;RPS24
GO_Biological_Process_2023,"Mitochondrial Electron Transport, Cytochrome C To Oxygen (GO:0006123)",1.222581302046538e-07,2.0539365874381838e-05,0,0,22.030470914127424,350.66189607148186,COX8A;COX7B;NDUFA4;COX4I1;CYCS;COX7A2;COX5B;COX6A1;COX6C;COX5A;COX6B1
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),6.564000273647442e-07,0.00010619093776034084,0,0,1.6900422409585836,24.060278650123966,MTCH1;ANKLE2;MTCH2;TFRC;PDCD5;CIB1;PARK7;CLU;ACTB;COMP;FAM162A;RUVBL2;RPS6KA2;ARHGDIA;CFL1;RUVBL1;TNFSF10;TNFRSF8;PIM3;SOX9;IER3;MAP3K5;TGM2;DAPK1;IGFBP3;ACTN1;DAPK3;RPS6;ACTN4;FBXO10;DKK1;ATAD3A;THOC6;BRMS1;MORF4L2;PPIF;VDAC1;ALPK2;NUPR1;PPIA;SLC27A4;PXT1;SHC1;HPN;HSP90B1;PRDX5;BCL2L10;NUAK2;SCIN;GRK5;UBB;DDRGK1;BAG1;FADD;HSPA9;PLK3;MOAP1;PRELID1;XBP1;STIL;HSPA5;GADD45A;SIAH2;DHCR24;PA2G4;NFKB1;GADD45G;MLLT11;LSM8;IL6;CDK1;TNFSF9;CALR;MAP3K11;AVEN;PRR7;RBM25;CITED2;FHL2;HSPB1;TRIAP1;MYDGF;AIFM1;C1QBP;EMILIN2;CD38;BOK;HTATIP2;ANXA1;TNFRSF12A;ANXA4;SPHK1;PLAUR;RPS3A;OXSR1;NME1;GREM1;SUPV3L1;RNF144B;HAX1;PAX8;EEF1E1;SGK1;CRYAB;PTMA;BIRC3;RPL10;GSTP1;TAF9;THBS1;HSPD1;MIEN1;ERBB3;PDPN;RPS3;BNIP1;SAP18;ZNF622;NTRK1;HIP1R;VEGFA;RSL1D1;UFM1;KRT18;FAS;ATP13A2;CIAPIN1;TPT1
GO_Biological_Process_2023,Negative Regulation Of Programmed Cell Death (GO:0043069),1.6998084835574825e-06,0.0002651701234349673,0,0,1.9291764951951569,25.629100034869843,AVEN;ANKLE2;TFRC;CITED2;FHL2;HSPB1;CIB1;TRIAP1;COMP;MYDGF;MECOM;ARHGDIA;CFL1;CD38;PIM3;SOX9;IER3;HTATIP2;ANXA1;GPX4;ANXA4;SPHK1;PLAUR;RPS3A;OXSR1;DKK1;ATAD3A;THOC6;GREM1;SUPV3L1;RNF144B;HAX1;PPIF;VDAC1;NUPR1;CRYAB;PTMA;MET;BIRC3;RPL10;SHC1;GSTP1;HPN;AMIGO2;TAF9;THBS1;HSP90B1;HSPD1;PRDX5;BCL2L10;NUAK2;MIEN1;GRK5;ERBB3;DDRGK1;PDPN;BAG1;BNIP1;HSPA9;NTRK1;PLK3;PRELID1;XBP1;STIL;HSPA5;SIAH2;DHCR24;PA2G4;NFKB1;VEGFA;LSM8;IL6;UFM1;KRT18;CDK1;FAS;CIAPIN1;TPT1
GO_Biological_Process_2023,rRNA Processing (GO:0006364),2.5750008994553347e-06,0.00038784841133865177,0,0,2.9726663080509232,38.2572066832696,POP4;RPL11;SNU13;RPL7;RRP9;RPS15;EXOSC7;RPS14;EMG1;RPS16;EXOSC4;RPS19;RPL14;RRP36;DCAF13;NOP14;NOP58;RPS7;RIOK3;WDR18;RPS6;WDR74;RPL35A;RPS25;EBNA1BP2;RPS28;EIF6;MRTO4;NHP2;SBDS;RPL27;RPS24
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),6.828323503493906e-06,0.0009626323514497115,0,0,1.7646829408314302,20.98990013870736,AVEN;ANKLE2;TFRC;CITED2;FHL2;HSPB1;CIB1;PARK7;TRIAP1;MTRNR2L1;CLU;COMP;MYDGF;ARHGDIA;ZC3H12A;CFL1;CD38;PIM3;SOX9;IER3;HTATIP2;ANXA1;ANXA4;SPHK1;PLAUR;RPS3A;OXSR1;DKK1;ATAD3A;THOC6;GREM1;SUPV3L1;RNF144B;HAX1;PTRH2;TMBIM1;PPIF;VDAC1;ITGA5;NUPR1;CRYAB;PTMA;BIRC3;SET;RPL10;SHC1;GSTP1;HPN;TAF9;THBS1;HSP90B1;HSPD1;PRDX5;BCL2L10;MIEN1;NUAK2;DNAJB6;GRK5;ERBB3;DDRGK1;BAG1;PDPN;BNIP1;SFN;NTRK1;HSPA9;PLK3;FOXB1;PRELID1;XBP1;STIL;HSPA5;SIAH2;DHCR24;PA2G4;SOD2;NFKB1;VEGFA;LSM8;IL6;UFM1;KRT18;CLCF1;CDK1;FAS;CIAPIN1;TPT1;LGMN;LAMTOR5
