,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPA3,27.43567895318977,-1.4345707681271258,0.36325440958379,-3.9492177666083386,7.840699738937334e-05,0.005555580340795494
ZFP36L2,215.9333290380497,0.8237290886794681,0.20890661352985526,3.9430493595251708,8.045208905527176e-05,0.005642318449764111
HYOU1,17.31050593741498,-1.1770612691057722,0.2993325635874858,-3.9322860667037087,8.41418510825454e-05,0.005841484267579137
COX6A1,139.71358056777999,-0.8509933421329849,0.21669240533179457,-3.9271950524983237,8.59422822180263e-05,0.005906813056844948
GADD45A,58.58227372187756,-1.4952178052490415,0.38145325081191717,-3.919793060005372,8.862503439858657e-05,0.006030889717044411
NFAM1,19.441347864772247,1.941926617833018,0.4958862059499988,3.9160730718709003,9.000297893800646e-05,0.006064612492558023
S100A8,4201.068496603746,3.0348834046769047,0.776123406956529,3.9103103674940307,9.217760318170178e-05,0.0061508414239595756
CD93,62.66363333311423,1.2905078920843476,0.3302471680147783,3.907703129876948,9.317769555297614e-05,0.00615779136091928
MCL1,362.62547300650294,0.9933113755825004,0.25530791985783075,3.8906406669077476,9.997989744432723e-05,0.006442872959492257
SSR4,177.06068320198455,-0.7732542516652974,0.19890283341349474,-3.887597971305899,0.00010124112900118781,0.006442872959492257
ARAP1,27.472745535840087,1.3973272634203762,0.3591134989293828,3.891046333780817,9.981286889291972e-05,0.006442872959492257
PSME2,109.85229870553638,-0.8935956220849836,0.2297839981155105,-3.8888505266401556,0.00010072012279427739,0.006442872959492257
PTGES3,142.76810520779972,-0.7234573744614007,0.18630965323322002,-3.8830911974044953,0.00010313686312190889,0.006503299635200732
PROK2,18.030660646574596,4.074674029959653,1.0559356364525014,3.8588280282393352,0.00011393207059728792,0.007118682920137818
MIF,127.33344966330975,-1.626366911939781,0.4221520164823315,-3.852562225076686,0.00011688825958033829,0.007189569152052918
ZNF148,27.747838393723157,1.0691655149586188,0.27756139346113146,3.8519964957170467,0.00011715869998980457,0.007189569152052918
MANF,36.272717490959124,-1.2793368394353897,0.33283287614829726,-3.8437814624579554,0.00012115290175478228,0.007368884015580696
CENPW,13.990718203842356,-1.4363079795732678,0.37401419587621604,-3.84024990337166,0.00012290912964445504,0.007410126737248592
ZKSCAN1,28.64432977981843,1.3185013032424318,0.34387051976826305,3.8342958394077504,0.00012592451206058515,0.00746102733958967
CPT1A,23.161938985168717,1.4368957389117578,0.37462904598374847,3.835516104039864,0.00012530089537323322,0.00746102733958967
COX7A2,162.42990506043887,-0.9798246108522671,0.25582871023401915,-3.830002543326639,0.00012814193454801094,0.007463724713122705
HSPB11,26.688926613365968,-1.0564595089967492,0.2758227182000651,-3.830212086556472,0.0001280328598451223,0.007463724713122705
MEFV,13.444018340169587,2.679190609654109,0.7034272518154351,3.8087671507459224,0.0001396613988903676,0.007867973726012266
MYDGF,62.33102859972658,-1.1685257549123254,0.306587509325349,-3.8113938740808,0.00013818538041124556,0.007867973726012266
ROMO1,93.0637323343375,-0.9138649268901186,0.2395783024259846,-3.8144728367980996,0.0001364739463563075,0.007867973726012266
IFITM2,205.19144234576217,2.083988112077821,0.5470916912965635,3.8092117742437943,0.000139410514678159,0.007867973726012266
CAPS,18.324729384764776,-2.691479641232365,0.7073764756868745,-3.804875810464143,0.00014187535539835955,0.007927718029698579
PPP1R9B,22.61638408693343,1.1982045909946901,0.31538635563292206,3.799164325261044,0.00014518480870688555,0.008047219276148584
NFE2,17.044087712767396,3.2300606933018208,0.8514545187771033,3.793579835527771,0.00014849085807792784,0.008101733077801826
MTSS1,20.622860378361867,1.9808224408132435,0.5221593026884335,3.7935213077974748,0.00014852587920893788,0.008101733077801826
APOBEC3A,26.53743834207202,3.0455311145399206,0.8073158662648988,3.7724157814837396,0.00016167454603635285,0.008681165272717603
DNMT1,53.896808885231536,-0.9789717912920148,0.25942968490966783,-3.773553483800006,0.00016093869763835066,0.008681165272717603
FLI1,25.14983365973006,1.0897398674371654,0.28954297663635714,3.7636549851657835,0.00016744786781318062,0.0087852610341984
NLRP1,22.191609419743266,1.524466741030764,0.4048016980097345,3.7659593537428893,0.0001659107839403485,0.0087852610341984
MAGOH,41.74331613557827,-0.9799488864787066,0.26036768940217686,-3.763711575459845,0.00016740996044522605,0.0087852610341984
NAA50,33.81079013272209,-0.8558174182189752,0.22764526381622968,-3.759434322823635,0.0001702979751715124,0.008863462260286692
RAN,122.29015100061942,-1.0366237431585184,0.27600808598722093,-3.7557730942944674,0.00017280720833383047,0.008863462260286692
KRT19,27.758483466142426,-3.715339137000881,0.9891081469272658,-3.7562516783860733,0.00017247724502472675,0.008863462260286692
NDUFS5,157.745472204762,-0.802171116060173,0.21377340629003513,-3.752436423134104,0.00017512425267342312,0.008915770286106942
