Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Protein digestion and absorption,0.45527387689308974,1.5175415855174852,0.016203703703703703,0.2754097846867459,0.808,21/47,12.85%,ELN;COL5A1;COL12A1;MME;COL3A1;COL5A2;COL1A2;COL6A1;COL5A3;COL1A1;COL4A5;COL18A1;COL7A1;COL6A3;COL14A1;COL4A2;ATP1B2;COL16A1;COL6A2;COL15A1;SLC16A10
prerank,Rheumatoid arthritis,-0.4588967424028036,-1.4938718041550847,0.025688073394495414,0.10645550620419915,0.944,25/66,15.83%,TGFB1;CXCL8;CCL20;ATP6V0B;IL6;ATP6V0D1;CSF2;CXCL2;TLR4;ATP6V1D;CXCL1;VEGFA;TGFB3;IL23A;CCL5;CXCL3;CCL3;ATP6V1C2;CSF1;ATP6V1H;IFNG;ACP5;HLA-DQB1;FOS;ATP6V0A1
prerank,Malaria,-0.5184837413389168,-1.4921213868574839,0.04553734061930783,0.10518155957800857,0.945,8/32,7.48%,MET;TGFB1;CXCL8;KLRB1;IL6;TLR4;THBS2;TGFB3
prerank,IL-17 signaling pathway,-0.44529030334554087,-1.476957636003413,0.03290676416819013,0.11536302330760946,0.954,26/65,17.68%,CXCL8;NFKB1;HSP90AB1;TRAF4;PTGS2;CCL20;FOSB;IL6;JUND;CSF2;CXCL2;MAPK6;CXCL1;CEBPB;IL17RC;CXCL3;HSP90B1;HSP90AA1;MAPK12;TRAF3;MAPK11;IFNG;FOS;SRSF1;NFKBIA;JUN
prerank,Ether lipid metabolism,-0.5444338593630332,-1.4720478434879196,0.055970149253731345,0.11726231067781341,0.959,2/24,0.71%,PLA2G2A;PLPP2
prerank,Mismatch repair,0.5420432022382121,1.4718875122851398,0.03807615230460922,0.3449758002050602,0.896,9/21,26.73%,POLD3;MLH1;MLH3;RPA2;RFC4;RFC5;RPA1;MSH2;PCNA
prerank,Thyroid hormone synthesis,-0.4743065899437471,-1.4654045077540723,0.041015625,0.12050878558902045,0.965,12/46,12.42%,GPX3;HSPA5;PAX8;ATP1B1;ATP1B3;FXYD2;ATP1A1;CREB3;HSP90B1;ITPR3;GNAS;PLCB4
prerank,Homologous recombination,0.4931291709217371,1.4648826576268537,0.0405982905982906,0.3201687717428777,0.909,15/32,31.45%,POLD3;BRCA2;ATM;BRIP1;RPA2;NBN;RPA1;TOP3A;BRCC3;BARD1;BLM;TOPBP1;XRCC2;RAD51B;BRCA1
prerank,Adherens junction,-0.45331844303282,-1.4509814552707148,0.04144144144144144,0.13191322773045525,0.974,11/59,11.77%,CDH1;MET;BAIAP2;CDC42;YES1;TJP1;RAC1;PARD3;ACTN4;CTNNB1;LMO7
prerank,Dilated cardiomyopathy,-0.4553755862683568,-1.434699287794781,0.04477611940298507,0.1458030775642159,0.979,11/49,12.05%,TGFB1;ADRB1;LMNA;ITGA2;ATP2A2;TPM3;ITGA5;TGFB3;CACNB1;EMD;GNAS
