,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LDB2,36.894248799928256,1.521411284733588,0.6671794866879044,2.280362803548364,0.022586179797493035,0.8458745767296412
CMYA5,36.07933731258295,1.8353649435266868,0.8107118014697451,2.2638932111255086,0.02358068360493775,0.8745457414646817
FRMD4B,27.028355479546835,1.7434705074154568,0.7775938637167787,2.2421351154726668,0.024952641087111493,0.8908326070351954
EFEMP1,44.26090661362333,1.5361107386738087,0.684917269341023,2.242768298354838,0.024911759769379163,0.8908326070351954
PLK3,39.27440733349812,1.4756378156919507,0.6557090780477707,2.2504459143456383,0.024420653174095325,0.8908326070351954
N4BP2L2,121.65327103808815,1.2271438575628015,0.5470807239765185,2.2430763939975193,0.024891888625943014,0.8908326070351954
MME,143.113932654189,1.1889433795422883,0.5341900871295013,2.2256934529263517,0.026034721601922266,0.9048171715900343
PFDN2,42.771430864573,-1.361701180388764,0.6120285375694039,-2.22489818170341,0.02608807412297609,0.9048171715900343
CXCL12,99.28220398223284,1.1597029038972506,0.5235867374630602,2.2149203196329426,0.026765534133422482,0.9048171715900343
EIF5A,71.13590276084263,-1.1990911806078695,0.541368343551622,-2.2149266666412135,0.02676509841141191,0.9048171715900343
H1F0,48.58022193702644,1.3421828144441015,0.6054803932126493,2.216723827046727,0.026641969538145936,0.9048171715900343
DPYSL3,27.688617145907017,1.6709675963148434,0.752499560461202,2.220556242306266,0.026381032343325377,0.9048171715900343
RPS18,2905.4747153965172,-1.0464424712174294,0.47646532235653477,-2.1962615580119507,0.02807322755698819,0.9406993795411832
ADAMTS2,55.12852393002575,-1.503642474481501,0.6866675325324627,-2.189767832674417,0.028541078744680218,0.9480601809102472
SLC40A1,47.723902272010605,1.4464361151099974,0.6642970015601819,2.1773937135240216,0.029451204329840223,0.9485869021399504
TOP1,94.7417944182262,-1.111178831878038,0.5098533929527287,-2.179408526523352,0.02930133328447397,0.9485869021399504
MAP1LC3B,114.83722606053409,-1.2546162471644426,0.5783048626099663,-2.169472069631567,0.03004686260705079,0.9485869021399504
KCTD12,102.24454789398995,1.3611676857373607,0.6263075440385333,2.173321555350155,0.029756124257215848,0.9485869021399504
PIM3,24.809619837711665,-1.6680477969819087,0.7681056878377507,-2.1716383870005345,0.029882949194954864,0.9485869021399504
NEAT1,1049.9859057631315,1.0907783357547927,0.5011996292643253,2.176335081005282,0.02953021420111295,0.9485869021399504
IQSEC1,22.032377142942284,1.7157887009307342,0.7964119531492471,2.1543984795130227,0.031208935720626534,0.9527869019794503
SFRP4,154.0628573820909,1.4070255666278848,0.6528250609329923,2.1552873056328727,0.03113935855404819,0.9527869019794503
H2AFZ,76.51588262176928,-1.2302619830701795,0.5693050573043495,-2.1609890291427423,0.03069618688699484,0.9527869019794503
RHEB,37.10621989107032,-1.399612098816461,0.6504911091292771,-2.151623718101127,0.031427002526023755,0.9527869019794503
MIF,147.38105177536704,-1.4171358460714547,0.6553570127527791,-2.16238755135751,0.030588316303048476,0.9527869019794503
NME2,27.560658949057284,-1.7473486527504178,0.8152235854696254,-2.1433980614579786,0.03208114862955634,0.9649605335819309
RPL10A,1219.0406419372339,-0.9737779075358496,0.455047712406019,-2.1399468253276055,0.032359064305727665,0.96571582537406
COL4A1,704.9165048526684,-1.2172940807426518,0.5706693468988996,-2.133098767890032,0.032916624844887735,0.9747403636238073
NR2F2-AS1,44.01985415646089,1.4138025544827977,0.6640530700003142,2.129050550857522,0.033250078299077696,0.9770407623267445
PODN,32.88888587946527,1.8598713850762136,0.8764007282118857,2.1221700589762134,0.03382345987735039,0.9832877201020566
STRAP,22.70531546650641,-1.4586678053635909,0.6879409017065087,-2.1203388281540088,0.03397748142761033,0.9832877201020566
IFITM1,83.08867763272534,-1.4892312487332502,0.730268131262147,-2.0392937675636507,0.0414207172957597,0.9876198347213037
LGALS3,319.95505720040205,-0.940962301223363,0.4647898756323898,-2.024489668461681,0.04291979394005606,0.9876198347213037
MRGPRF,24.540948087745278,1.6456779073808814,0.803955259250675,2.046976978438741,0.04066034498149824,0.9876198347213037
MT1E,27.627296240719538,1.9598355965965968,0.9342941211729106,2.097664485072671,0.03593479427270269,0.9876198347213037
OXR1,24.66854221968032,1.4844296495641174,0.7407346978382359,2.0039963753504253,0.04507044869835727,0.9876198347213037
NFIB,35.82587393247853,1.627415635139678,0.7807523828995421,2.084419683864192,0.037122008897171724,0.9876198347213037
NAA20,24.471675958185845,-1.3994147126363088,0.671406616931898,-2.0843028313172764,0.03713262997584224,0.9876198347213037
PHKB,22.180771177939288,1.704911558569009,0.8388159226452699,2.032521692235455,0.04210087002938318,0.9876198347213037
TSIX,37.032616656614636,1.3695723328585705,0.6492008920394831,2.1096279281995747,0.03489041680141499,0.9876198347213037
VEGFA,25.495810557077597,-1.4027990829298385,0.688689926331255,-2.0369095427353496,0.0416591076673887,0.9876198347213037
AC058791.1,19.88101858531249,-1.5264036162994952,0.7384768128527759,-2.0669621438795285,0.0387377212108972,0.9876198347213037
TNRC6C,43.47549484241111,1.2751489236531373,0.6267160699509791,2.034651710387573,0.041885930316201705,0.9876198347213037
SH3PXD2A,124.01885224456316,1.0916212796234641,0.5339741863755452,2.04433342936118,0.040920618899947074,0.9876198347213037
SRSF5,146.89711392425,1.0079866369582822,0.4969485835053674,2.0283519672159307,0.04252433865163538,0.9876198347213037
SRM,33.11580042384655,-1.4937817434827094,0.739644420183392,-2.019594419589256,0.04342547447358729,0.9876198347213037
SOD3,82.07648786603521,1.1655782559477639,0.580850369911845,2.0066755851849805,0.044784217306449804,0.9876198347213037
TLE4,95.10928267431186,-1.1352348562156012,0.5412946573392406,-2.0972585648561575,0.035970692678063194,0.9876198347213037
ACVRL1,37.1988941678751,1.305037207661654,0.6468326059790216,2.017581048942947,0.043634912207265376,0.9876198347213037
TIMM13,57.192599520773314,-1.2160290829210487,0.583993636684183,-2.0822642688804898,0.03731833772579822,0.9876198347213037
SBDS,66.78406152576069,-1.1313966626973027,0.5597934227557955,-2.021096741593664,0.04326975159662966,0.9876198347213037
RPL28,1772.7542272102946,-0.9623087539692045,0.47994851630453805,-2.005024958465749,0.044960378889384194,0.9876198347213037
